Date,Price_USD
2017-08-02,0.06868131868131869
2017-08-03,0.07016574585635359
2017-08-04,0.06980609418282548
2017-08-07,0.06876712328767123
2017-08-08,0.06786703601108034
2017-08-09,0.06712328767123288
2017-08-10,0.06521739130434782
2017-08-11,0.06512558955796863
2017-08-14,0.06438356164383562
2017-08-15,0.0640771349862259
2017-08-16,0.06198347107438017
2017-08-17,0.06356353591160221
2017-08-18,0.06776243093922653
2017-08-21,0.06629834254143646
2017-08-22,0.06402777777777778
2017-08-23,0.06509695290858726
2017-08-24,0.06328767123287672
2017-08-25,0.06581196581196581
2017-08-28,0.06477272727272727
2017-08-29,0.06422535211267606
2017-08-30,0.06514285714285714
2017-08-31,0.06571428571428571
2017-09-05,0.06470588235294118
2017-09-06,0.0663687150837989
2017-09-07,0.06615598885793872
2017-09-08,0.06538243626062322
2017-09-11,0.06575498575498576
2017-09-12,0.06512820512820512
2017-09-13,0.06481481481481481
2017-09-14,0.06342857142857143
2017-09-15,0.06314285714285715
2017-09-18,0.0614804469273743
2017-09-19,0.06232294617563739
2017-09-20,0.06272727272727273
2017-09-21,0.06267806267806268
2017-09-22,0.06282051282051282
2017-09-25,0.06270655270655272
2017-09-26,0.06301994301994303
2017-09-27,0.06431428571428571
2017-09-28,0.06638176638176638
2017-09-29,0.06527196652719665
2017-10-03,0.06669444444444445
2017-10-04,0.06951566951566951
2017-10-05,0.07031339031339032
2017-10-06,0.07125356125356126
2017-10-09,0.07033426183844012
2017-10-10,0.07173295454545454
2017-10-11,0.07193732193732194
2017-10-12,0.07196581196581198
2017-10-13,0.07244318181818182
2017-10-16,0.07295423023578364
2017-10-17,0.07514204545454545
2017-10-18,0.07495726495726496
2017-10-19,0.07457386363636363
2017-10-20,0.07280112044817927
2017-10-23,0.06991643454038998
2017-10-24,0.07167138810198301
2017-10-25,0.07111111111111111
2017-10-26,0.07286931818181817
2017-10-27,0.0728328611898017
2017-10-30,0.07282913165266107
2017-10-31,0.07160112359550562
2017-11-01,0.07328611898016997
2017-11-02,0.07288135593220339
2017-11-03,0.07322033898305086
2017-11-06,0.07298295454545455
2017-11-07,0.07308781869688386
2017-11-08,0.07267045454545454
2017-11-09,0.07110481586402266
2017-11-10,0.07102272727272728
2017-11-13,0.06997183098591549
2017-11-14,0.06651685393258427
2017-11-15,0.06708683473389356
2017-11-16,0.0673389355742297
2017-11-17,0.06737430167597766
2017-11-20,0.0703661971830986
2017-11-21,0.06808988764044943
2017-11-22,0.06915492957746479
2017-11-23,0.07042253521126761
2017-11-24,0.07019662921348314
2017-11-27,0.06927170868347339
2017-11-28,0.06955056179775282
2017-11-29,0.06943977591036414
2017-11-30,0.06983193277310924
2017-12-04,0.06980337078651686
2017-12-05,0.06986033519553073
2017-12-06,0.07335211267605633
2017-12-07,0.07724719101123595
2017-12-08,0.07495821727019499
2017-12-11,0.07311797752808989
2017-12-12,0.07282913165266107
2017-12-13,0.06983240223463687
2017-12-14,0.06980446927374301
2017-12-15,0.0717877094972067
2017-12-18,0.07196629213483147
2017-12-19,0.07089385474860335
2017-12-20,0.07108938547486034
2017-12-21,0.07146067415730338
2017-12-22,0.07162921348314606
2017-12-27,0.07142857142857142
2017-12-28,0.07142857142857142
2017-12-29,0.07182072829131653
2018-01-02,0.07283707865168539
2018-01-03,0.07308988764044944
2018-01-04,0.07631284916201117
2018-01-05,0.07815126050420168
2018-01-08,0.08059154929577465
2018-01-09,0.08379888268156424
2018-01-10,0.08944134078212292
2018-01-11,0.09220670391061452
2018-01-12,0.08756302521008404
2018-01-15,0.0896358543417367
2018-01-16,0.09360335195530725
2018-01-17,0.09103641456582633
2018-01-18,0.09022346368715083
2018-01-19,0.09217877094972067
2018-01-22,0.09225352112676057
2018-01-23,0.0893854748603352
2018-01-24,0.08659217877094973
2018-01-25,0.08635097493036212
2018-01-26,0.08659217877094973
2018-01-29,0.08683473389355742
2018-01-30,0.08683473389355742
2018-01-31,0.08659217877094973
2018-02-01,0.08697478991596638
2018-02-02,0.08949579831932773
2018-02-05,0.09197183098591549
2018-02-06,0.08715083798882681
2018-02-07,0.0896358543417367
2018-02-08,0.0893854748603352
2018-02-09,0.08607242339832868
2018-02-12,0.08212290502793296
2018-02-13,0.08356545961002786
2018-02-14,0.08823529411764706
2018-02-15,0.08865546218487394
2018-02-16,0.08913649025069638
2018-02-19,0.0871866295264624
2018-02-20,0.08649025069637883
2018-02-21,0.08848314606741572
2018-02-22,0.08844011142061281
2018-02-23,0.08910614525139664
2018-02-26,0.09005602240896358
2018-02-27,0.08756983240223463
2018-02-28,0.08885793871866295
2018-03-01,0.08798882681564246
2018-03-02,0.08788300835654596
2018-03-05,0.08735955056179776
2018-03-06,0.08704735376044569
2018-03-07,0.08788732394366197
2018-03-08,0.08707865168539326
2018-03-09,0.08704225352112675
2018-03-12,0.08732394366197183
2018-03-13,0.08577464788732395
2018-03-14,0.08375350140056022
2018-03-15,0.08053221288515407
2018-03-16,0.0773109243697479
2018-03-19,0.07887323943661972
2018-03-20,0.0784313725490196
2018-03-21,0.07927170868347339
2018-03-22,0.08067226890756303
2018-03-23,0.08459383753501401
2018-03-26,0.08567415730337079
2018-03-27,0.08361344537815127
2018-03-28,0.08370786516853933
2018-03-29,0.08253521126760563
2018-04-03,0.08324022346368715
2018-04-04,0.07704225352112676
2018-04-05,0.07681564245810056
2018-04-06,0.07604456824512534
2018-04-09,0.07513966480446926
2018-04-10,0.0733983286908078
2018-04-11,0.07332402234636871
2018-04-12,0.07242339832869081
2018-04-13,0.07270194986072424
2018-04-16,0.07381615598885793
2018-04-17,0.07527932960893854
2018-04-18,0.07541899441340782
2018-04-19,0.07520891364902507
2018-04-20,0.07520891364902507
2018-04-23,0.07576601671309192
2018-04-24,0.07793296089385475
2018-04-25,0.07681564245810056
2018-04-26,0.07667597765363128
2018-04-27,0.07632311977715878
2018-04-30,0.07667597765363128
2018-05-02,0.07688022284122563
2018-05-03,0.07701949860724233
2018-05-04,0.07681564245810056
2018-05-07,0.07667597765363128
2018-05-08,0.07632311977715878
2018-05-09,0.0766016713091922
2018-05-10,0.07763888888888888
2018-05-11,0.08072625698324022
2018-05-14,0.0798611111111111
2018-05-15,0.07709497206703911
2018-05-16,0.07751396648044692
2018-05-17,0.07793296089385475
2018-05-18,0.0782122905027933
2018-05-21,0.07791666666666666
2018-05-22,0.07763888888888888
2018-05-23,0.07785515320334262
2018-05-24,0.07520891364902507
2018-05-25,0.07423398328690807
2018-05-28,0.07270194986072424
2018-05-30,0.0713091922005571
2018-05-31,0.07103064066852367
2018-06-01,0.0712290502793296
2018-06-04,0.07262569832402235
2018-06-05,0.07555865921787709
2018-06-06,0.0782122905027933
2018-06-07,0.0776536312849162
2018-06-08,0.07534818941504179
2018-06-11,0.07604456824512534
2018-06-12,0.07597765363128492
2018-06-13,0.0745125348189415
2018-06-14,0.0741573033707865
2018-06-19,0.0712290502793296
2018-06-20,0.07222222222222222
2018-06-21,0.0717877094972067
2018-06-22,0.07234636871508379
2018-06-25,0.07248603351955307
2018-06-26,0.07142857142857142
2018-06-27,0.0700280112044818
2018-06-28,0.06974789915966387
2018-06-29,0.06954102920723226
2018-07-02,0.06833333333333334
2018-07-03,0.06666666666666667
2018-07-04,0.06757320430466339
2018-07-05,0.0675
2018-07-06,0.0675
2018-07-09,0.06787709497206704
2018-07-10,0.06712898751733704
2018-07-11,0.06777777777777777
2018-07-12,0.06657420249653259
2018-07-13,0.06666666666666667
2018-07-16,0.06643550624133149
2018-07-17,0.06601941747572816
2018-07-18,0.06643550624133149
2018-07-19,0.06348723339511467
2018-07-20,0.0638002773925104
2018-07-23,0.06421149399671282
2018-07-24,0.06398005816368924
2018-07-25,0.06441335365009004
2018-07-26,0.06556016597510374
2018-07-27,0.0656418778562526
2018-07-30,0.06574202496532594
2018-07-31,0.06397774687065369
2018-08-01,0.06420612813370474
2018-08-02,0.06578581363004173
2018-08-03,0.06625
2018-08-06,0.06652777777777777
2018-08-07,0.06606397774687066
2018-08-08,0.06597222222222222
2018-08-09,0.06555555555555556
2018-08-10,0.06555555555555556
2018-08-13,0.06513888888888889
2018-08-14,0.06527777777777778
2018-08-15,0.06388888888888888
2018-08-16,0.06375
2018-08-17,0.0633824304457574
2018-08-20,0.06069444444444445
2018-08-23,0.06035911602209945
2018-08-24,0.060958675849811156
2018-08-27,0.06096716087016765
2018-08-28,0.061400597411218054
2018-08-29,0.06089965397923876
2018-08-30,0.05988106762550131
2018-08-31,0.05806398097713385
2018-09-03,0.05946743913988079
2018-09-04,0.06097221448855726
2018-09-05,0.05941499085923218
2018-09-06,0.05850234009360375
2018-09-07,0.05816866128583356
2018-09-10,0.056708160442600276
2018-09-11,0.05486476799647101
2018-09-12,0.054646324549237166
2018-09-13,0.054068965517241385
2018-09-14,0.05538674033149171
2018-09-17,0.05609418282548476
2018-09-18,0.057320441988950276
2018-09-19,0.05739972337482711
2018-09-20,0.057361111111111106
2018-09-21,0.05777777777777778
2018-09-24,0.05778120184899846
2018-09-25,0.056413793103448275
2018-09-26,0.05895316804407713
2018-09-27,0.059722222222222225
2018-09-28,0.05939226519337017
2018-10-02,0.059267835483515274
2018-10-03,0.06055555555555556
2018-10-04,0.06170798898071625
2018-10-05,0.05936639118457301
2018-10-08,0.059990070609002646
2018-10-09,0.06041379310344827
2018-10-10,0.060689655172413794
2018-10-11,0.06082758620689655
2018-10-12,0.061241379310344825
2018-10-15,0.06148555708390647
2018-10-16,0.06253443526170799
2018-10-17,0.061760660247592844
2018-10-18,0.062121212121212126
2018-10-19,0.06308539944903581
2018-10-22,0.06611570247933884
2018-10-23,0.06611570247933884
2018-10-24,0.06675862068965517
2018-10-25,0.06620689655172414
2018-10-26,0.06620689655172414
2018-10-29,0.06735537190082644
2018-10-30,0.0652892561983471
2018-10-31,0.06473829201101929
2018-11-01,0.06391184573002755
2018-11-02,0.0649655172413793
2018-11-05,0.06526049124352902
2018-11-06,0.06579310344827587
2018-11-07,0.06620689655172414
2018-11-08,0.06694214876033058
2018-11-09,0.06703296703296703
2018-11-12,0.06614303431169904
2018-11-13,0.06689655172413793
2018-11-14,0.06607142857142857
2018-11-15,0.06418732782369146
2018-11-16,0.0664819944598338
2018-11-19,0.06657458563535912
2018-11-21,0.06602475928473177
2018-11-22,0.067249589262343
2018-11-23,0.06602475928473177
2018-11-26,0.06602343211578222
2018-11-27,0.06537396121883657
2018-11-28,0.0638718716518777
2018-11-29,0.06327372764786796
2018-11-30,0.06382393397524071
2018-12-03,0.06492434662998625
2018-12-04,0.0664819944598338
2018-12-05,0.06570247933884298
2018-12-06,0.06464924346629987
2018-12-07,0.06523545706371191
2018-12-10,0.06341127922971114
2018-12-11,0.0635116598079561
2018-12-12,0.06367403314917128
2018-12-13,0.06327372764786796
2018-12-14,0.06344827586206897
2018-12-17,0.06291208791208791
2018-12-18,0.06282578875171467
2018-12-19,0.062173314993122425
2018-12-20,0.06207845836200964
2018-12-21,0.0624484181568088
2018-12-24,0.06336088154269973
2018-12-27,0.06401098901098902
2018-12-28,0.06327372764786796
2018-12-31,0.06332417582417582
2019-01-02,0.06332417582417582
2019-01-03,0.0624484181568088
2019-01-04,0.060110803324099724
2019-01-07,0.05851648351648352
2019-01-08,0.05592286501377411
2019-01-09,0.05755316816487612
2019-01-10,0.05925925925925926
2019-01-11,0.05994513031550069
2019-01-14,0.059972489683631364
2019-01-15,0.06038514442916093
2019-01-16,0.06038514442916093
2019-01-17,0.059944751381215466
2019-01-18,0.05931034482758621
2019-01-21,0.05940375210676097
2019-01-22,0.06005509641873279
2019-01-23,0.06077348066298342
2019-01-24,0.0611878453038674
2019-01-25,0.06366782006920416
2019-01-28,0.0648686030428769
2019-01-29,0.06357340720221606
2019-01-30,0.0636237897648686
2019-01-31,0.06208266651950775
2019-02-01,0.06366158113730928
2019-02-04,0.06352288488210818
2019-02-05,0.06301939058171745
2019-02-06,0.06324549237170597
2019-02-07,0.06782246879334258
2019-02-08,0.06768377253814147
2019-02-11,0.0696927374301676
2019-02-12,0.06925207756232687
2019-02-13,0.06897506925207755
2019-02-14,0.06894150417827298
2019-02-15,0.0685595567867036
2019-02-18,0.06642863073984887
2019-02-19,0.07022160664819944
2019-02-20,0.07136929460580912
2019-02-21,0.06998616874135546
2019-02-22,0.07128027681660899
2019-02-25,0.07192254495159059
2019-02-26,0.07186629526462396
2019-02-27,0.06897506925207755
2019-02-28,0.06620498614958448
2019-03-01,0.06634349030470914
2019-03-04,0.06805555555555555
2019-03-05,0.06861111111111111
2019-03-06,0.06824512534818941
2019-03-07,0.06842837273991656
2019-03-08,0.0695955369595537
2019-03-11,0.06345885634588563
2019-03-12,0.06290097629009764
2019-03-13,0.06239554317548746
2019-03-14,0.06218487394957983
2019-03-15,0.06111111111111111
2019-03-18,0.06070854354937073
2019-03-19,0.06105702364394993
2019-03-20,0.06166666666666666
2019-03-21,0.06128133704735376
2019-03-22,0.06150627615062762
2019-03-25,0.05988857938718663
2019-03-26,0.060361613351877605
2019-03-27,0.061196105702364396
2019-03-28,0.060510172925861166
2019-03-29,0.06063977746870654
2019-04-01,0.060917941585535464
2019-04-02,0.05933147632311978
2019-04-03,0.05674547983310153
2019-04-04,0.05742296918767507
2019-04-05,0.056843575418994416
2019-04-08,0.05618915159944367
2019-04-09,0.05644257703081232
2019-04-10,0.05730180806675939
2019-04-11,0.05682607608302998
2019-04-12,0.057282913165266104
2019-04-15,0.05742296918767507
2019-04-16,0.05813630041724617
2019-04-17,0.05854341736694677
2019-04-18,0.05813630041724617
2019-04-23,0.058055555555555555
2019-04-24,0.05938803894297636
2019-04-25,0.05958333333333333
2019-04-26,0.05930555555555556
2019-04-29,0.05926966292134832
2019-04-30,0.059326518675319614
2019-05-02,0.05869811999889248
2019-05-03,0.0584144645340751
2019-05-06,0.05813630041724617
2019-05-07,0.057162726008344926
2019-05-08,0.0576056338028169
2019-05-09,0.056179775280898875
2019-05-10,0.055632823365785816
2019-05-13,0.054798331015299025
2019-05-14,0.055632823365785816
2019-05-15,0.056179775280898875
2019-05-16,0.05491573033707865
2019-05-17,0.05444444444444445
2019-05-20,0.05535211267605633
2019-05-21,0.054775280898876406
2019-05-22,0.05270311503148318
2019-05-23,0.05295774647887324
2019-05-24,0.05337078651685393
2019-05-27,0.05337187969088786
2019-05-28,0.058228411017538
2019-05-30,0.057724719101123596
2019-05-31,0.05630252100840336
2019-06-03,0.05704225352112676
2019-06-06,0.056978465491718575
2019-06-07,0.05716292134831461
2019-06-10,0.05688202247191011
2019-06-11,0.05660112359550561
2019-06-13,0.056460674157303374
2019-06-14,0.056179775280898875
2019-06-17,0.05603328710124827
2019-06-18,0.05688202247191011
2019-06-19,0.056901408450704224
2019-06-20,0.056338028169014086
2019-06-21,0.056179775280898875
2019-06-24,0.055632823365785816
2019-06-25,0.05603932584269663
2019-06-26,0.056179775280898875
2019-06-27,0.055915492957746483
2019-06-28,0.05507649513212796
2019-07-01,0.054182562061148895
2019-07-02,0.05398728731229356
2019-07-03,0.05407303370786517
2019-07-04,0.054198282331359954
2019-07-05,0.05382475660639778
2019-07-08,0.05393258426966292
2019-07-09,0.05408450704225352
2019-07-10,0.05393258426966292
2019-07-11,0.05380281690140846
2019-07-12,0.05352112676056338
2019-07-15,0.05295774647887324
2019-07-16,0.05189449503196701
2019-07-17,0.05224719101123596
2019-07-18,0.05196629213483146
2019-07-19,0.05196629213483146
2019-07-22,0.051830985915492955
2019-07-23,0.05211267605633803
2019-07-24,0.0523943661971831
2019-07-25,0.05211267605633803
2019-07-26,0.05211267605633803
2019-07-29,0.05132127955493741
2019-07-30,0.051182197496522946
2019-07-31,0.05154929577464789
2019-08-01,0.05154929577464789
2019-08-02,0.05126050420168068
2019-08-05,0.05041436464088398
2019-08-06,0.049586776859504134
2019-08-07,0.04910096818810512
2019-08-08,0.046473029045643155
2019-08-09,0.045798319327731096
2019-08-14,0.04466870708908925
2019-08-15,0.04474611741381209
2019-08-16,0.04570484581497798
2019-08-19,0.046797148126737693
2019-08-20,0.048062315277739416
2019-08-21,0.04833987072537429
2019-08-22,0.0497429945282706
2019-08-23,0.0514195670804191
2019-08-26,0.051770438249217905
2019-08-27,0.05337078651685393
2019-08-28,0.051675977653631286
2019-08-29,0.051256983240223465
2019-08-30,0.048044692737430165
2019-09-02,0.04902234636871509
2019-09-03,0.049019607843137254
2019-09-04,0.049019607843137254
2019-09-05,0.048599439775910365
2019-09-06,0.05027932960893855
2019-09-09,0.05042016806722689
2019-09-10,0.050980392156862744
2019-09-11,0.05112044817927171
2019-09-12,0.05238095238095238
2019-09-13,0.05277008310249308
2019-09-16,0.05320334261838441
2019-09-17,0.05251396648044693
2019-09-18,0.05389972144846797
2019-09-19,0.05307262569832402
2019-09-20,0.05223463687150838
2019-09-23,0.052924791086350974
2019-09-24,0.05181564245810056
2019-09-25,0.05111731843575419
2019-09-26,0.05111420612813371
2019-09-27,0.051675977653631286
2019-09-30,0.05223463687150838
2019-10-02,0.05139664804469273
2019-10-03,0.05097765363128492
2019-10-04,0.05027932960893855
2019-10-07,0.05013927576601671
2019-10-08,0.05042016806722689
2019-10-09,0.05028011204481792
2019-10-10,0.049999999999999996
