Date,Dividend
2017-06-06,47.18
2018-07-24,47.3
2019-01-22,49.8
2020-11-24,49.19
2021-06-23,48.13
2021-12-01,60.12
2022-06-08,23.69
2022-11-30,19.27
2023-05-31,20.32
2023-11-29,23.48
2024-05-29,20.27
2024-11-27,22.25
2025-06-05,20.42
2025-11-27,25.42
