Date,Dividend
2018-09-11,266.0
2019-04-26,178.0
2019-09-11,225.0
2020-04-24,200.0
2021-04-26,232.0
2021-12-09,251.0
2022-04-25,211.0
2022-04-26,206.0
2022-12-08,2750.0
2023-04-06,112.0
2024-09-12,150.0
2025-04-03,230.0
2025-09-03,606.007
2026-04-02,279.0
