Date,Dividend
2016-04-05,45.0
2018-04-18,22.5
2019-03-01,22.5
2020-03-18,2471.04
2021-04-16,42.0
2022-04-11,56.8
2023-04-12,78.0
2024-04-25,8.5
2024-08-08,61.2
2025-03-28,153.2
2025-08-12,88.6
2026-05-04,182.1
