Date,Dividend
2022-02-23,0.2355571
2022-08-31,0.22125442
2023-03-08,0.3001317
2023-09-06,0.06618067
2024-03-06,0.06519203
2024-09-11,0.05071385
2025-03-05,0.04992347
2025-09-03,0.085
2026-03-04,0.085
