Date,Dividend
2016-08-17,301.0
2017-04-19,204.0
2017-08-23,328.0
2018-05-02,215.0
2018-08-22,349.0
2019-04-10,215.0
2019-08-14,3864.13
2020-08-19,50.0
2021-04-07,30.0
2021-08-25,60.0
2022-04-06,50.0
2022-08-24,267.777
2023-03-29,100.0
2023-08-23,80.0
2024-01-24,160.0
2024-04-03,80.0
2024-08-21,184.0
2025-04-02,96.0
2025-08-20,104.491
2026-03-25,448.0
