Date,Dividend
2016-04-18,118.0
2017-04-18,327.0
2018-05-14,450.0
2019-04-15,142.5
2020-04-20,347.5
2021-04-19,180.0
2022-04-25,457.0
2022-09-13,185.0
2023-05-15,494.0
2023-09-18,210.0
2024-04-29,566.0
2024-10-18,238.0
2025-04-16,648.0
