Date,Dividend
2021-07-07,17.14
2021-09-01,10.71
2022-03-09,15
2022-06-01,23.56
2022-09-07,17.14
2023-03-15,21.42
2023-07-19,32.11
2023-09-13,23.5
2024-03-26,29.98
2024-07-17,49.32
2024-09-18,27.84
2025-04-15,37.26
2025-07-02,61.25
2025-09-10,35.64
2026-03-17,50.3
