Date,Dividend
2021-05-01,1.13
2021-07-01,0.5
2021-09-01,0.75
2021-10-01,0.5
2022-06-01,1.4
2022-09-01,0.6
2022-10-01,1
2023-07-01,1
2023-09-01,2
2023-12-01,2
2024-05-01,4
2024-08-01,2
2024-09-01,3
2024-12-01,3
2025-04-01,10
2025-08-01,4
2025-09-01,6
2025-12-01,6
