Date,Dividend
2016-04-13,0.03
2018-05-16,0.004
2019-04-30,0.0255
2020-07-01,0.05
2021-05-26,0.057
2022-04-26,0.252
2023-05-03,0.292
2024-05-14,0.429
2025-05-13,0.438
