Date,Dividend
2016-03-14,156
2016-09-07,296
2017-03-15,180
2017-09-06,324
2018-03-14,205
2018-09-05,279
2019-03-13,156
2019-09-04,163
2020-03-11,156
2020-09-30,227
2021-04-07,191
2021-09-29,353
2022-04-06,233
2022-09-28,367
2023-04-04,248
2023-09-27,415
2024-03-26,267
2024-09-25,445
2025-03-26,285
2025-09-23,496
2026-03-25,307
