Date,Dividend
2015-10-22,0.6
2016-10-20,0.75
2017-10-19,1.2
2018-10-18,1.25
2019-10-16,4.5
2020-10-22,0.1
2023-04-06,0.19
2023-10-19,0.15
2024-04-04,0.25
2024-10-17,0.18
2025-04-02,0.28
2025-10-16,0.25
2026-04-01,0.35
