Date,Dividend
2016-02-23,6.0
2017-10-02,6.0
2018-04-02,1.0
2019-04-01,4.1
2020-04-12,5.1
2022-01-02,3.0
2022-10-31,3.58
2023-06-05,0.75
2024-05-29,5.47
2025-09-08,18.25
