Date,Dividend
2018-04-16,0.77
2018-10-16,1.06
2019-04-05,1.3
2019-10-08,1.3
2022-07-20,1.3
2023-11-28,1.57
2024-05-28,1.31
2024-11-27,1.31
2025-05-28,1.92
2025-12-01,1.92
