Date,Dividend
2017-05-31,5.5
2017-11-08,2.0
2018-05-23,5.5
2018-10-31,2.0
2019-06-05,6.0
2019-11-27,2.5
2021-06-09,3.0
2021-11-24,3.75
2022-06-08,7.25
2022-11-23,3.75
2023-06-07,1.75
2023-11-22,1.0
2024-06-19,6.0
2024-11-20,2.5
2025-06-18,5.5
2025-11-19,4.0
