Date,Dividend
2016-11-14,0.2
2017-11-27,0.9
2018-12-03,1.1
2019-12-02,0.2
2020-11-30,1.15
2021-11-29,0.2
2022-12-05,1.35
2023-12-04,0.2
2024-12-02,1.35
2025-12-01,0.2
