Date,Dividend
2017-04-20,2.0
2018-04-20,2.0
2019-05-31,2.0
2020-07-15,2.5
2021-04-23,0.0
2022-05-06,3.0
2023-05-02,4.0
2023-11-10,4.0
2025-04-17,4.25
