Date,Dividend
2016-11-10,6.15
2017-07-10,5.25
2017-11-12,4.0
2018-07-09,1.25
2018-11-11,3.55
2019-07-09,1.25
2019-11-10,5.8
2021-05-31,3.8
2021-11-22,1.7
2022-06-08,7.3
2022-11-22,12.6
2023-06-07,1.15
2023-11-22,14.2
2024-06-07,1.84
2024-11-20,18.9
2025-06-09,3.8
2025-11-19,18.55
