"Date","Price","Open","High","Low","Vol.","Change %"
"02/06/2018","9,637","9,751","9,751","9,438","943.23K","-1.14%"
"02/05/2018","9,748","10,334","10,334","9,691","518.95K","-3.16%"
"02/02/2018","10,066","10,156","10,343","10,001","460.61K","-0.97%"
"02/01/2018","10,165","10,156","10,344","10,084","648.78K","0.58%"
"01/31/2018","10,106","10,109","10,438","10,080","2.10M","0.09%"
"01/30/2018","10,097","10,297","10,343","10,030","895.81K","-2.02%"
"01/29/2018","10,305","10,767","10,767","10,062","1.16M","0.09%"
"01/26/2018","10,296","10,720","10,720","10,250","981.37K","-3.11%"
"01/25/2018","10,626","10,533","10,818","10,043","860.23K","2.83%"
"01/24/2018","10,334","10,384","10,501","10,203","903.41K","-1.00%"
"01/23/2018","10,438","10,149","10,531","10,041","770.88K","2.12%"
"01/22/2018","10,221","9,968","10,349","9,921","866.66K","2.54%"
"01/19/2018","9,968","10,109","10,273","9,921","1.02M","-2.63%"
"01/18/2018","10,237","10,513","10,612","10,174","2.01M","-2.63%"
"01/17/2018","10,513","10,438","10,696","10,438","589.95K","-0.97%"
"01/16/2018","10,616","10,391","10,616","10,217","268.24K","1.71%"
"01/15/2018","10,438","10,307","10,564","10,292","326.31K","0.45%"
"01/12/2018","10,391","10,673","10,725","10,068","589.60K","2.22%"
"01/11/2018","10,165","10,174","10,682","10,126","522.91K","-1.28%"
"01/10/2018","10,297","10,719","10,719","10,061","545.24K","-1.84%"
"01/09/2018","10,490","9,967","10,714","9,967","415.53K","0.76%"
"01/08/2018","10,411","10,016","10,439","10,016","451.38K","0.04%"
"01/05/2018","10,407","10,485","10,494","9,973","470.89K","1.77%"
"01/04/2018","10,226","10,133","10,588","10,015","589.18K","0.88%"
"01/03/2018","10,137","10,334","10,494","10,070","408.28K","-3.43%"
"01/02/2018","10,497","10,587","10,587","10,060","498.99K","0.97%"
"12/29/2017","10,396","9,968","10,410","9,968","92.87K","1.14%"
"12/28/2017","10,279","10,250","10,335","10,216","235.03K","0.18%"
"12/27/2017","10,261","10,156","10,720","10,156","165.08K","0.57%"
"12/22/2017","10,203","10,165","10,672","10,103","160.73K","-1.36%"
"12/21/2017","10,344","10,205","10,804","10,205","820.94K","-0.90%"
"12/20/2017","10,438","10,899","10,899","10,240","1.70M","-0.27%"
"12/19/2017","10,466","10,344","10,621","10,344","2.07M","1.79%"
"12/18/2017","10,282","10,156","10,344","9,948","1.20M","2.42%"
"12/15/2017","10,039","10,284","10,351","9,961","3.48M","-1.15%"
"12/14/2017","10,156","9,660","10,185","9,660","989.94K","3.11%"
"12/13/2017","9,850","9,780","10,245","9,771","1.42M","1.04%"
"12/12/2017","9,749","9,732","9,777","9,545","941.59K","0.17%"
"12/11/2017","9,732","9,758","9,795","9,607","2.11M","0.38%"
"12/08/2017","9,695","9,216","9,780","9,215","949.16K","0.10%"
"12/07/2017","9,685","10,061","10,062","9,357","1.45M","0.33%"
"12/06/2017","9,653","9,520","9,653","9,403","1.20M","1.85%"
"12/05/2017","9,478","9,511","9,519","9,366","388.36K","0.80%"
"12/04/2017","9,403","9,427","9,803","9,216","676.10K","0.42%"
"12/01/2017","9,364","9,497","9,497","9,309","728.91K","-0.95%"
"11/30/2017","9,454","9,572","9,572","9,253","1.28M","0.38%"
"11/29/2017","9,418","9,375","9,522","9,309","1.44M","-0.95%"
"11/28/2017","9,508","9,122","9,609","9,122","855.08K","2.08%"
"11/27/2017","9,314","9,328","9,356","9,165","693.20K","-0.43%"
"11/24/2017","9,354","9,217","9,487","9,214","1.27M","-1.04%"
"11/23/2017","9,452","9,309","9,558","9,309","290.76K","0.02%"
"11/22/2017","9,450","9,309","9,526","9,171","392.94K","0.85%"
"11/21/2017","9,370","9,436","9,496","9,310","324.76K","-0.70%"
"11/20/2017","9,436","9,215","9,472","9,140","621.06K","0.90%"
"11/17/2017","9,352","9,308","9,352","9,110","834.45K","1.65%"
"11/16/2017","9,200","9,262","9,352","9,108","1.25M","-1.63%"
"11/15/2017","9,352","9,170","9,543","9,170","590.38K","-0.65%"
"11/14/2017","9,413","9,256","9,429","9,121","785.19K","0.34%"
"11/13/2017","9,381","9,388","9,573","9,354","1.27M","-0.07%"
"11/10/2017","9,388","9,262","9,394","9,210","962.27K","2.18%"
"11/09/2017","9,188","9,395","9,395","9,102","656.43K","-0.66%"
"11/08/2017","9,249","9,356","9,356","8,935","1.02M","1.54%"
"11/07/2017","9,109","9,215","9,253","8,999","476.93K","-1.52%"
"11/06/2017","9,250","9,276","9,388","9,250","674.61K","-0.28%"
"11/03/2017","9,276","9,305","9,384","9,084","711.15K","-0.35%"
"11/02/2017","9,309","9,235","9,400","9,084","1.36M","0.24%"
"11/01/2017","9,287","9,281","9,403","9,278","397.69K","0.12%"
"10/31/2017","9,276","9,083","9,323","9,083","607.80K","-0.55%"
"10/30/2017","9,327","9,274","9,367","9,206","523.53K","0.57%"
"10/27/2017","9,274","9,180","9,326","9,152","1.11M","1.02%"
"10/26/2017","9,180","8,889","9,342","8,889","1.90M","3.09%"
