"Date","Price","Open","High","Low","Vol.","Change %"
"09/03/2020","13,796","14,091","14,091","13,688","1.10M","-1.10%"
"09/02/2020","13,950","14,200","14,200","13,837","882.65K","-0.15%"
"09/01/2020","13,971","13,504","14,039","13,504","1.55M","2.64%"
"08/31/2020","13,611","14,125","14,272","13,513","2.65M","-3.64%"
"08/28/2020","14,125","14,234","14,371","14,002","1.11M","-0.77%"
"08/27/2020","14,234","14,194","14,502","14,133","748.79K","-0.01%"
"08/26/2020","14,236","14,441","14,708","14,179","1.15M","-2.17%"
"08/25/2020","14,552","14,650","15,000","14,472","971.38K","-2.29%"
"08/24/2020","14,893","14,448","14,949","14,444","887.61K","2.81%"
"08/21/2020","14,486","14,426","14,649","14,310","1.00M","0.45%"
"08/20/2020","14,421","14,699","14,699","14,243","1.34M","-2.32%"
"08/19/2020","14,764","14,260","14,845","14,260","1.57M","3.24%"
"08/18/2020","14,300","14,100","14,415","13,925","1.35M","2.14%"
"08/17/2020","14,000","14,007","14,375","13,873","1.05M","-1.61%"
"08/14/2020","14,229","14,250","14,386","14,055","1.16M","-1.15%"
"08/13/2020","14,394","14,210","14,414","14,168","1.02M","0.11%"
"08/12/2020","14,378","14,235","14,540","14,235","744.70K","1.25%"
"08/11/2020","14,200","14,199","14,419","13,919","1.30M","1.51%"
"08/07/2020","13,989","13,805","14,139","13,805","1.07M","0.10%"
"08/06/2020","13,975","14,288","14,294","13,801","1.61M","-1.29%"
"08/05/2020","14,157","13,750","14,211","13,523","2.12M","4.78%"
"08/04/2020","13,511","13,050","13,575","13,019","1.67M","6.19%"
"08/03/2020","12,724","13,210","13,333","12,648","2.16M","-3.55%"
"07/31/2020","13,192","13,739","13,768","13,118","1.96M","-3.98%"
"07/30/2020","13,739","14,198","14,270","13,683","920.05K","-2.48%"
"07/29/2020","14,089","13,826","14,143","13,703","2.18M","2.17%"
"07/28/2020","13,790","13,635","13,952","13,635","1.28M","0.23%"
"07/27/2020","13,758","13,800","13,925","13,536","806.37K","-0.09%"
"07/24/2020","13,770","13,879","13,879","13,550","744.43K","-0.79%"
"07/23/2020","13,879","14,050","14,076","13,624","1.51M","-1.50%"
"07/22/2020","14,090","14,250","14,349","13,974","1.17M","-2.15%"
"07/21/2020","14,400","14,320","14,672","14,320","1.93M","0.69%"
"07/20/2020","14,301","14,176","14,399","14,170","949.01K","0.68%"
"07/17/2020","14,205","14,790","14,790","14,179","1.72M","-2.30%"
"07/16/2020","14,539","14,700","14,878","14,368","1.29M","-0.72%"
"07/15/2020","14,645","14,950","15,013","14,645","2.13M","-1.71%"
"07/14/2020","14,900","14,500","14,996","14,500","1.78M","-0.65%"
"07/13/2020","14,997","13,801","14,997","13,801","2.01M","5.61%"
"07/10/2020","14,200","14,205","14,387","13,923","1.24M","-0.57%"
"07/09/2020","14,282","14,450","14,510","14,275","699.82K","-0.73%"
"07/08/2020","14,387","14,550","14,550","14,294","1.01M","0.08%"
"07/07/2020","14,375","14,500","14,689","14,348","1.53M","-0.79%"
"07/06/2020","14,490","14,999","15,096","14,361","567.48K","-1.43%"
"07/03/2020","14,700","14,890","15,157","14,655","739.41K","-1.38%"
"07/02/2020","14,906","14,269","15,015","14,269","1.21M","5.25%"
"07/01/2020","14,163","14,151","14,438","13,937","1.23M","-0.29%"
"06/30/2020","14,204","14,711","14,734","14,145","878.35K","-2.33%"
"06/29/2020","14,543","14,697","14,697","14,148","1.13M","0.99%"
"06/26/2020","14,400","14,503","14,743","14,335","782.34K","-0.71%"
"06/25/2020","14,503","14,713","14,849","14,331","1.54M","-2.66%"
"06/24/2020","14,900","14,747","15,130","14,332","3.10M","4.69%"
"06/23/2020","14,233","14,316","14,624","14,221","1.65M","-0.17%"
"06/22/2020","14,257","14,260","14,461","14,131","1.41M","-1.68%"
"06/19/2020","14,500","14,200","14,792","14,200","4.50M","2.34%"
"06/18/2020","14,169","14,700","14,860","14,011","4.41M","-4.03%"
"06/17/2020","14,764","15,250","15,250","14,519","1.66M","-0.35%"
"06/15/2020","14,816","14,899","14,900","14,205","1.95M","-1.20%"
"06/12/2020","14,996","14,701","15,067","14,549","1.69M","-0.05%"
"06/11/2020","15,004","15,320","15,517","14,907","1.88M","-2.55%"
"06/10/2020","15,397","16,301","16,532","15,317","1.78M","-6.41%"
"06/09/2020","16,452","17,090","17,129","16,394","1.20M","-1.28%"
"06/08/2020","16,665","16,989","17,010","16,631","1.63M","-1.14%"
"06/05/2020","16,857","15,873","16,857","15,571","2.01M","8.12%"
"06/04/2020","15,591","15,912","15,982","15,186","1.16M","-2.19%"
"06/03/2020","15,940","14,650","15,995","14,650","2.03M","8.37%"
"06/02/2020","14,709","14,599","14,954","14,371","1.88M","2.86%"
"06/01/2020","14,300","15,321","15,522","14,188","2.36M","-5.83%"
"05/29/2020","15,185","15,737","15,760","15,158","2.65M","-3.51%"
"05/28/2020","15,737","15,200","15,883","15,200","1.52M","3.02%"
"05/27/2020","15,275","15,143","15,371","14,861","1.11M","0.72%"
"05/26/2020","15,166","15,188","15,311","14,750","1.58M","3.52%"
"05/25/2020","14,650","14,600","14,799","14,577","740.72K","-0.25%"
"05/22/2020","14,686","14,700","14,814","14,357","1.65M","-1.10%"
"05/21/2020","14,850","14,601","15,095","14,511","1.19M","0.49%"
"05/20/2020","14,778","14,555","14,778","14,398","1.25M","1.16%"
"05/19/2020","14,609","14,151","14,624","14,151","1.31M","4.18%"
"05/18/2020","14,023","13,800","14,294","13,700","1.17M","1.62%"
"05/15/2020","13,800","13,820","14,304","13,766","1.86M","-0.14%"
"05/14/2020","13,820","14,000","14,171","13,735","1.29M","-2.15%"
"05/13/2020","14,123","14,370","14,370","13,907","986.35K","-1.92%"
"05/12/2020","14,400","14,425","14,548","14,223","1.36M","-1.02%"
"05/11/2020","14,548","14,555","14,650","14,300","767.21K","0.43%"
"05/08/2020","14,485","14,512","14,698","14,026","1.34M","-0.87%"
"05/07/2020","14,612","14,568","14,669","14,355","635.26K","0.30%"
"05/06/2020","14,568","14,600","14,865","14,217","835.73K","-0.38%"
"05/05/2020","14,623","14,536","15,031","14,450","1.09M","0.61%"
"05/04/2020","14,535","14,600","14,737","14,271","1.32M","-3.45%"
"04/30/2020","15,055","15,950","15,950","14,997","1.42M","-2.31%"
"04/29/2020","15,411","14,700","15,595","14,404","1.73M","5.14%"
"04/28/2020","14,658","14,200","14,781","13,999","1.68M","3.41%"
"04/24/2020","14,175","13,940","14,175","13,730","1.12M","0.81%"
"04/23/2020","14,061","13,911","14,160","13,792","1.48M","1.31%"
"04/22/2020","13,879","14,290","14,389","13,698","988.40K","-1.46%"
"04/21/2020","14,085","13,950","14,159","13,527","1.27M","-0.45%"
"04/20/2020","14,148","14,839","14,839","13,914","1.09M","-1.61%"
"04/17/2020","14,379","14,800","15,086","14,176","2.60M","0.20%"
"04/16/2020","14,350","15,201","15,376","14,158","3.41M","-4.64%"
"04/15/2020","15,049","16,181","16,181","14,907","1.49M","-7.21%"
"04/14/2020","16,219","15,801","16,390","15,140","1.34M","4.64%"
"04/09/2020","15,500","15,137","15,697","15,032","1.19M","3.08%"
"04/08/2020","15,037","15,048","15,341","14,501","1.37M","0.64%"
"04/07/2020","14,942","14,442","16,641","14,101","1.88M","6.22%"
"04/06/2020","14,067","14,151","14,843","13,414","1.84M","-0.23%"
"04/03/2020","14,100","14,150","14,260","13,877","1.46M","-1.45%"
"04/02/2020","14,307","14,400","15,033","14,157","1.17M","0.36%"
"04/01/2020","14,256","14,359","14,460","13,819","1.49M","-2.49%"
"03/31/2020","14,620","14,150","14,970","13,722","1.54M","6.72%"
"03/30/2020","13,700","13,577","14,051","13,052","1.36M","-2.91%"
"03/27/2020","14,110","14,999","14,999","13,689","1.65M","-4.33%"
"03/26/2020","14,748","15,499","15,586","14,519","2.68M","0.18%"
"03/25/2020","14,722","14,600","15,445","14,019","2.75M","0.84%"
"03/24/2020","14,600","17,036","17,036","12,639","3.15M","-2.01%"
"03/23/2020","14,900","15,899","15,899","14,569","2.08M","-7.07%"
"03/20/2020","16,033","15,099","16,780","14,901","3.55M","6.45%"
"03/19/2020","15,062","15,900","16,511","14,309","4.62M","-5.96%"
"03/18/2020","16,016","16,200","16,897","15,480","2.85M","-2.82%"
"03/17/2020","16,481","15,700","16,879","15,300","2.87M","5.48%"
"03/16/2020","15,625","16,750","16,750","14,557","3.29M","-8.36%"
"03/13/2020","17,050","17,555","18,077","16,832","2.16M","-1.77%"
"03/12/2020","17,358","18,450","18,550","17,136","2.71M","-8.58%"
"03/11/2020","18,987","18,900","19,375","18,793","2.58M","1.02%"
"03/10/2020","18,795","18,656","19,030","18,107","1.77M","3.51%"
"03/09/2020","18,158","17,684","18,390","16,915","1.63M","-2.00%"
"03/06/2020","18,529","18,595","18,661","18,111","1.51M","-2.23%"
"03/05/2020","18,952","19,075","19,172","18,618","2.11M","1.43%"
"03/04/2020","18,685","18,353","18,973","18,351","2.21M","0.13%"
"03/03/2020","18,661","18,252","18,781","18,100","1.61M","2.93%"
"03/02/2020","18,129","18,110","18,997","17,706","1.50M","0.72%"
"02/28/2020","18,000","18,005","18,410","17,628","1.62M","-3.74%"
"02/27/2020","18,700","18,631","19,086","18,542","2.54M","-2.39%"
"02/26/2020","19,158","17,993","19,665","17,650","2.65M","5.70%"
"02/25/2020","18,125","18,250","18,520","17,985","1.10M","-0.68%"
"02/24/2020","18,250","18,501","18,563","18,034","1.67M","-2.96%"
"02/21/2020","18,806","19,101","19,792","18,635","1.95M","-5.69%"
"02/20/2020","19,941","20,900","21,071","18,810","1.60M","-5.16%"
"02/19/2020","21,026","21,054","21,375","20,867","910.24K","-1.18%"
"02/18/2020","21,276","21,512","21,674","21,070","883.19K","-1.10%"
"02/17/2020","21,512","21,500","21,740","21,440","515.20K","-0.25%"
"02/14/2020","21,565","21,705","21,728","21,345","384.29K","-0.39%"
"02/13/2020","21,650","22,000","22,000","21,409","1.01M","-0.46%"
"02/12/2020","21,750","21,540","21,950","21,278","1.25M","1.84%"
"02/11/2020","21,358","21,200","21,500","21,199","656.11K","0.13%"
"02/10/2020","21,330","21,999","21,999","21,153","878.56K","-1.00%"
"02/07/2020","21,545","21,700","21,700","21,364","751.10K","-0.62%"
"02/06/2020","21,679","21,500","21,852","21,500","324.89K","0.52%"
"02/05/2020","21,566","21,001","21,566","20,878","932.42K","2.72%"
"02/04/2020","20,994","21,250","21,250","20,730","1.05M","1.26%"
"02/03/2020","20,733","20,601","21,000","20,601","518.34K","0.16%"
"01/31/2020","20,700","21,108","21,192","20,689","895.88K","-2.51%"
"01/30/2020","21,234","21,250","21,257","20,714","454.76K","0.16%"
"01/29/2020","21,200","21,050","21,475","21,050","1.14M","-0.24%"
"01/28/2020","21,250","21,291","21,518","21,020","894.70K","-0.85%"
"01/27/2020","21,432","22,085","22,085","21,296","583.66K","-3.13%"
"01/24/2020","22,124","22,006","22,220","21,938","633.20K","0.82%"
"01/23/2020","21,944","22,000","22,200","21,712","436.81K","-0.86%"
"01/22/2020","22,135","22,001","22,554","22,001","577.54K","-0.46%"
"01/21/2020","22,238","22,001","22,286","21,950","534.04K","-0.52%"
"01/20/2020","22,355","22,470","22,617","22,275","432.58K","-0.51%"
"01/17/2020","22,470","21,831","22,491","21,831","969.94K","1.57%"
"01/16/2020","22,122","22,220","22,298","21,938","786.55K","-0.39%"
"01/15/2020","22,209","21,900","22,296","21,791","663.74K","1.57%"
"01/14/2020","21,865","21,090","21,865","21,090","933.90K","1.81%"
"01/13/2020","21,476","21,700","21,700","21,265","473.38K","0.17%"
"01/10/2020","21,439","21,400","21,641","21,207","516.06K","-0.97%"
"01/09/2020","21,650","20,550","21,725","20,550","877.25K","5.65%"
