Date,Dividend
2016-04-18,40
2016-10-17,40
2017-04-03,42
2017-10-02,42
2018-04-09,46
2018-10-01,239.702237
2019-04-18,49.934648
2019-09-30,171.225686
2020-03-30,53.023494
2021-04-12,56.031094
2023-03-31,2636.90
2024-04-08,150.015261
2024-10-28,52.007068
2025-04-17,157.104358
2025-10-06,96.297826
2026-04-13,209.902971
