Date,Dividend
2016-04-04,245.0
2017-04-05,268.0
2018-04-04,290.0
2019-04-10,312.0
2020-04-15,334.0
2021-04-07,300.0
2022-04-06,334.0
2023-04-04,360.0
2024-04-03,400.0
2025-04-02,445.0
