Date,Dividend
2016-05-09,8.8
2016-10-26,5.1
2017-05-10,10.2
2017-10-25,5.7
2018-05-09,12.3
2018-10-31,7.0
2019-05-07,13.5
2019-10-30,7.5
2020-05-06,15.0
2020-10-28,8.0
2021-05-05,16.5
2021-10-27,10.0
2022-05-04,22.0
2022-11-02,11.0
2023-05-03,25.0
2023-11-01,13.5
2024-05-08,28.5
2024-11-06,17.0
2025-05-07,35.0
2025-11-05,20.0
