Date,Dividend
2016-09-14,50.0
2017-03-15,50.0
2017-10-11,35.0
2021-04-14,110.0
2021-10-13,27.0
2022-04-06,40.0
2022-10-12,22.0
2023-10-11,75.0
2024-04-10,147.0
2024-10-09,94.0
2025-04-09,227.0
2025-10-08,155.0
