Date,Dividend
2016-06-20,400.0
2016-11-30,395.0
2017-06-21,435.0
2017-11-29,390.0
2018-06-20,425.0
2018-11-28,395.0
2019-06-19,400.0
2019-11-27,440.0
2020-06-24,405.0
2020-12-02,415.0
2021-06-23,410.0
2021-12-01,420.0
2022-06-22,430.0
2022-11-30,340.0
2023-06-21,330.0
2023-11-29,305.0
2024-06-19,285.0
2024-11-27,285.0
2025-06-18,335.0
2025-11-26,330.0
