Date,Dividend
2017-08-16,1597.0
2018-03-07,1500.0
2018-08-15,1451.0
2019-03-13,1573.0
2019-08-14,3079.0
2020-03-11,1599.0
2020-08-19,1960.0
2021-03-10,4130.0
2021-08-18,7270.0
2022-03-16,3050.0
2025-08-20,1660.0
2026-03-11,1543.0
