Date,Dividend
2016-09-14,453.0
2017-03-29,466.0
2017-09-13,458.0
2018-03-14,456.0
2018-09-19,442.0
2019-03-27,446.0
2019-09-11,447.0
2020-03-25,445.0
2020-09-22,381.0
2021-03-24,312.0
2021-09-21,305.0
2022-03-23,313.0
2022-09-21,337.0
2023-03-22,421.0
2023-09-20,483.0
2024-04-03,521.0
2024-09-18,516.0
2025-04-02,513.0
2025-09-17,480.0
2026-04-08,465.0
