Date,Dividend
2016-03-14,0.855
2016-10-05,0.9
2017-03-15,0.88
2017-10-04,0.98
2018-03-14,1.01
2018-10-03,1.1400000000000001
2019-03-13,1.01
2019-10-02,1.1400000000000001
2020-03-18,1.01
2023-10-11,1.1
2024-04-17,0.65
2024-10-16,1.52
2025-03-26,0.87
2025-10-15,2.0100000000000002
