Date,Dividend
2016-08-17,3.1772686
2017-04-19,5.7498012
2017-08-23,3.2994335
2018-05-02,22.9276
2018-08-22,3.67862
2019-04-10,9.5428531
2019-08-14,4.7853575
2020-08-19,11.1564
2021-04-07,8.077612400000001
2021-08-25,3.7443736
2022-04-06,8.3982591
2022-08-24,4.078147700000001
2023-03-29,10.341400000000002
2023-08-23,5.237705
2024-01-24,0.0356691
2024-04-03,9.568185
2024-08-21,4.594843
2025-04-02,9.014193
2025-08-20,4.824536
2026-03-25,0.93379
