Date,Dividend
2016-07-07,8.0
2017-07-06,8.5
2018-07-05,9.0
2019-07-04,9.5
2021-07-15,5.5
2022-07-14,6.0
2023-07-13,6.5
2024-07-18,7.5
2025-07-17,8.0
