Date,Dividend
2016-06-22,11.0
2017-06-20,12.0
2018-06-21,12.5
2019-06-21,13.0
2020-12-31,6.75
2021-01-05,6.75
2021-07-05,11.0
2022-07-05,15.0
2023-07-03,15.5
2024-07-10,16.5
2025-05-27,19.0
