Date,Dividend
2016-05-26,104.0
2017-05-25,104.0
2018-05-24,64.0
2019-06-06,66.0
2021-06-02,137.0
2022-06-01,196.0
2023-05-31,286.0
2024-06-05,361.18
2025-06-02,428.85
