Date,Dividend
2020-09-14,1.0
2021-05-27,8.0
2021-09-13,1.0
2022-06-23,13.0
2022-09-12,1.0
2023-06-15,3.0
2023-09-11,2.0
2024-06-26,2.3
2024-09-09,2.0
2025-05-29,11.5
2025-09-08,2.0
