Date,Dividend
2016-04-29,0.8
2016-09-23,0.2
2017-04-28,0.8
2017-09-22,0.2
2018-04-27,0.8
2018-09-21,0.2
2019-04-26,0.9
2019-09-23,0.2
2020-04-27,0.9
2022-04-27,1.1
2022-09-22,0.2
2023-04-27,1.15
2023-09-21,0.2
2024-04-27,1.35
2024-09-21,0.2
2025-04-28,1.35
2025-09-20,0.2
