Date,Dividend
2016-05-01,49.5
2017-05-01,43.5
2018-05-01,26.0
2019-05-01,35.0
2020-05-01,0.0335
2021-04-22,41.5
2022-04-25,53.5
2023-05-29,57.0
2024-05-27,50.0
2025-05-26,50.0
