Date,Dividend
2016-02-26,2.0
2016-08-26,5.0
2017-02-24,2.0
2017-08-25,5.5
2018-02-23,2.0
2018-08-24,5.5
2019-02-22,2.5
2019-08-23,6.0
2020-03-02,3.0
2022-03-01,3.75
2022-09-16,7.25
2023-02-17,3.75
2023-09-15,1.75
2024-02-19,1.0
2024-09-17,6.0
2025-02-24,2.5
2025-09-17,5.5
2026-02-23,4.0
