Date,Dividend
2016-04-15,3.0
2017-04-14,3.5
2018-04-13,3.5
2019-04-12,3.9
2020-04-15,2.55
2021-04-14,2.25
2022-04-21,1.5
2023-04-20,0.0022500000000000003
2024-04-18,0.0022500000000000003
2025-04-17,2.55
