Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
TN CYBERTECH INVESTMENTS HOLDINGS (ZIMBABWE),OK,26161580.11025715,91.34406263592867,85,26161580.11025715,26161580.11025715,5232316.02205143,30,,,,,2023-07-31,2023-06-30,2023-07-31,ZIMBABWE,LOW,26161580.11025715,12.0,True,2023-07-31
ABSA (SOUTH AFRICA),OK,26161192.98776071,8.924101291818271,88,26161192.98776071,26161192.98776071,5232238.597552143,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,26161192.98776071,13.0,True,2023-07-31
BID CORP (SOUTH AFRICA),OK,23965851.13474792,21.96558765347849,88,23965851.13474792,23965851.13474792,4793170.226949584,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,23965851.13474792,14.0,True,2023-07-31
BID CORPORATION (SOUTH AFRICA),OK,23965851.13474792,21.96558765347849,88,23965851.13474792,23965851.13474792,4793170.226949584,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,23965851.13474792,15.0,True,2023-07-31
CAPITEC BANK (SOUTH AFRICA),OK,23876982.02733728,83.32722129921649,88,23876982.02733728,23876982.02733728,4775396.405467456,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,23876982.02733728,16.0,True,2023-07-31
SIBANYE STILLWATER (SOUTH AFRICA),OK,20839194.070803795,1.541295559899529,88,20839194.070803795,20839194.070803795,4167838.814160759,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,20839194.070803795,17.0,True,2023-07-31
SHOPRITE HOLDINGS (SOUTH AFRICA),OK,19950859.77145033,11.99021649356323,88,19950859.77145033,19950859.77145033,3990171.954290066,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,19950859.77145033,18.0,True,2023-07-31
BHP (SOUTH AFRICA),OK,19512748.865498297,29.90804311800903,88,19512748.865498297,19512748.865498297,3902549.7730996595,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,19512748.865498297,19.0,True,2023-07-31
GLENCORE (SOUTH AFRICA),OK,16282948.478908112,5.585336220339362,88,16282948.478908112,16282948.478908112,3256589.6957816225,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,16282948.478908112,20.0,True,2023-07-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,15393188.260048544,3.792118558580392,88,15393188.260048544,15393188.260048544,3078637.652009709,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,15393188.260048544,21.0,True,2023-07-31
BIDVEST (SOUTH AFRICA),OK,14868471.215020807,13.90514335643151,88,14868471.215020807,14868471.215020807,2973694.243004162,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,14868471.215020807,22.0,True,2023-07-31
SANLAM (SOUTH AFRICA),OK,14432521.792104062,3.101192962763363,88,14432521.792104062,14432521.792104062,2886504.3584208125,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,14432521.792104062,23.0,True,2023-07-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,13608026.320426136,6.669026443316996,88,13608026.320426136,13608026.320426136,2721605.2640852276,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,13608026.320426136,24.0,True,2023-07-31
MONDI (SOUTH AFRICA),OK,12967050.757104363,15.28380566070026,88,12967050.757104363,12967050.757104363,2593410.1514208727,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,12967050.757104363,25.0,True,2023-07-31
MR PRICE (SOUTH AFRICA),OK,12947754.116695466,7.663959301293519,88,12947754.116695466,12947754.116695466,2589550.8233390935,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,12947754.116695466,26.0,True,2023-07-31
FOSCHINI (SOUTH AFRICA),OK,11919559.027900444,4.996986501439783,88,11919559.027900444,11919559.027900444,2383911.805580089,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,11919559.027900444,27.0,True,2023-07-31
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,11715817.600913992,7.751653703839526,88,11715817.600913992,11715817.600913992,2343163.5201827986,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,11715817.600913992,28.0,True,2023-07-31
VODACOM (SOUTH AFRICA),OK,10253377.008337777,6.228959986904303,88,10253377.008337777,10253377.008337777,2050675.4016675556,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,10253377.008337777,29.0,True,2023-07-31
CLICKS (SOUTH AFRICA),OK,10193566.721685886,13.88707299469476,88,10193566.721685886,10193566.721685886,2038713.3443371775,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,10193566.721685886,30.0,True,2023-07-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,9701256.469264947,4.211988728346126,88,9701256.469264947,9701256.469264947,1940251.2938529896,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,9701256.469264947,31.0,True,2023-07-31
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,9305413.079391336,0.8769440254600768,84,9305413.079391336,9305413.079391336,1861082.6158782672,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,9305413.079391336,32.0,True,2023-07-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,9074503.834099254,9.759058300301776,88,9074503.834099254,9074503.834099254,1814900.7668198508,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,9074503.834099254,33.0,True,2023-07-31
REMGRO (SOUTH AFRICA),OK,8927593.634059165,7.815431451145715,88,8927593.634059165,8927593.634059165,1785518.726811833,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,8927593.634059165,34.0,True,2023-07-31
REINET INVEST (SOUTH AFRICA),OK,8803944.177268125,22.16010978276236,88,8803944.177268125,8803944.177268125,1760788.835453625,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,8803944.177268125,35.0,True,2023-07-31
OLD MUTUAL (SOUTH AFRICA),OK,7636130.4857406225,0.6441552477924927,88,7636130.4857406225,7636130.4857406225,1527226.0971481246,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,7636130.4857406225,36.0,True,2023-07-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,7534625.641528669,0.6197071113251209,88,7534625.641528669,7534625.641528669,1506925.128305734,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,7534625.641528669,37.0,True,2023-07-31
KUMBA IRON ORE (SOUTH AFRICA),OK,7517575.011360923,23.52017024406681,88,7517575.011360923,7517575.011360923,1503515.0022721847,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,7517575.011360923,38.0,True,2023-07-31
SPAR (SOUTH AFRICA),OK,7408289.60744099,5.580552889291398,88,7408289.60744099,7408289.60744099,1481657.9214881982,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,7408289.60744099,39.0,True,2023-07-31
INVESTEC (SOUTH AFRICA),OK,7164520.451994035,5.659212110969029,88,7164520.451994035,7164520.451994035,1432904.090398807,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,7164520.451994035,40.0,True,2023-07-31
EXXARO RESOURCES (SOUTH AFRICA),OK,6908965.502004345,8.471810767171894,88,6908965.502004345,6908965.502004345,1381793.100400869,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,6908965.502004345,41.0,True,2023-07-31
TRUWORTHS INT (SOUTH AFRICA),OK,5341670.504581793,3.008183747941839,88,5341670.504581793,5341670.504581793,1068334.1009163586,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,5341670.504581793,42.0,True,2023-07-31
THUNGELA RESOURSES (SOUTH AFRICA),OK,5196319.231009961,7.862733280397803,84,5196319.231009961,5196319.231009961,1039263.8462019922,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,5196319.231009961,43.0,True,2023-07-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,5037258.571609556,10.57700790950363,88,5037258.571609556,5037258.571609556,1007451.7143219112,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,5037258.571609556,44.0,True,2023-07-31
TIGER BRANDS (SOUTH AFRICA),OK,4479085.397772548,8.887960568344765,88,4479085.397772548,4479085.397772548,895817.0795545096,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,4479085.397772548,45.0,True,2023-07-31
OUTSURANCE (SOUTH AFRICA),OK,3890807.208776787,1.791091736848763,88,3890807.208776787,3890807.208776787,778161.4417553574,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,3890807.208776787,46.0,True,2023-07-31
MAROC TELECOM MOROCCO (MOROCCO),OK,3251817.492013664,9.604691133353553,86,3251817.492013664,3251817.492013664,650363.4984027329,30,,,,,2023-07-31,2023-06-30,2023-07-31,MOROCCO,MID,3251817.492013664,47.0,True,2023-07-31
AVI (SOUTH AFRICA),OK,3152855.6811055266,3.528503869714818,88,3152855.6811055266,3152855.6811055266,630571.1362211053,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,3152855.6811055266,48.0,True,2023-07-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,2996077.79361205,0.7089959575537833,88,2996077.79361205,2996077.79361205,599215.55872241,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,2996077.79361205,49.0,True,2023-07-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,2941660.2992960108,0.04606657277860405,81,2941660.2992960108,2941660.2992960108,588332.0598592021,30,,,,,2023-07-31,2023-06-30,2023-07-31,NIGERIA,MID,2941660.2992960108,50.0,True,2023-07-31
ZENITH BANK NIGERIA (NIGERIA),OK,2439222.3712185356,0.04507943193334825,81,2439222.3712185356,2439222.3712185356,487844.47424370714,30,,,,,2023-07-31,2023-06-30,2023-07-31,NIGERIA,MID,2439222.3712185356,51.0,True,2023-07-31
REDEFINE PROPERTIES (SOUTH AFRICA),OK,2368544.7432950707,0.1748573238644638,88,2368544.7432950707,2368544.7432950707,473708.9486590142,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,2368544.7432950707,52.0,True,2023-07-31
GEREGU POWER NIGERIA (NIGERIA),OK,2341103.527919195,0.3948563381023205,81,2341103.527919195,2341103.527919195,468220.70558383904,30,,,,,2023-07-31,2023-06-30,2023-07-31,NIGERIA,MID,2341103.527919195,53.0,True,2023-07-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,1818251.9018693746,26.69093114952988,86,1818251.9018693746,1818251.9018693746,363650.3803738749,30,,,,,2023-07-31,2023-06-30,2023-07-31,MOROCCO,MID,1818251.9018693746,54.0,True,2023-07-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,1754692.5440050813,44.88929329693661,86,1754692.5440050813,1754692.5440050813,350938.50880101626,30,,,,,2023-07-31,2023-06-30,2023-07-31,MOROCCO,MID,1754692.5440050813,55.0,True,2023-07-31
QUILTER (SOUTH AFRICA),OK,1694938.3875718752,1.025227287946962,88,1694938.3875718752,1694938.3875718752,338987.6775143751,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,1694938.3875718752,56.0,True,2023-07-31
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),OK,1492549.0060679943,0.01612330047251142,81,1492549.0060679943,1492549.0060679943,298509.80121359887,30,,,,,2023-07-31,2023-06-30,2023-07-31,NIGERIA,MID,1492549.0060679943,57.0,True,2023-07-31
MTN NIGERIA (NIGERIA),OK,1243888.5784272228,0.3598457427905813,81,1243888.5784272228,1243888.5784272228,248777.71568544456,30,,,,,2023-07-31,2023-06-30,2023-07-31,NIGERIA,MID,1243888.5784272228,58.0,True,2023-07-31
BANK OF AFRICA MOROCCO (MOROCCO),OK,1182699.0889400544,17.89505611161662,86,1182699.0889400544,1182699.0889400544,236539.8177880109,30,,,,,2023-07-31,2023-06-30,2023-07-31,MOROCCO,MID,1182699.0889400544,59.0,True,2023-07-31
NINETY ONE (SOUTH AFRICA),OK,1031128.3085105927,2.166317483500166,88,1031128.3085105927,1031128.3085105927,206225.66170211855,30,,,,,2023-07-31,2023-06-30,2023-07-31,SOUTH AFRICA,HIGH,1031128.3085105927,60.0,True,2023-07-31
