Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),5156225246.666666,1066.0,90,0.7,10522908666.666666,10522908666.666666,2104581733.3333333,21.0,0,3,11573280000.0,60743130000.000084,2017-08-31,SOUTH AFRICA,HIGH,5156225246.666666,5.0,1.0,True,2017-08-31
BLUE LABEL TELECOMS (SOUTH AFRICA),1543370521.42,1849.0,90,0.7,3149735758.0000005,3149735758.0000005,629947151.6000001,21.0,0,3,1266873300.0,10909150200.000008,2017-08-31,SOUTH AFRICA,HIGH,1543370521.42,5.0,2.0,True,2017-08-31
PPC (SOUTH AFRICA),1148869272.32,568.0,90,0.7,2344631168.0,2344631168.0,468926233.6,21.0,0,3,1808730000.0,8496315200.0,2017-08-31,SOUTH AFRICA,HIGH,1148869272.32,5.0,3.0,True,2017-08-31
NASPERS (SOUTH AFRICA),946987324.7333331,388.27,90,0.7,1932627193.3333333,1932627193.3333333,386525438.6666667,21.0,0,3,1581214800.0,5996676300.000002,2017-08-31,SOUTH AFRICA,HIGH,946987324.7333331,5.0,4.0,True,2017-08-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),538599926.2682459,39.19,90,0.7333333333333333,1001528788.5153334,1001528788.5153334,200305757.7030667,22.0,0,2,329959488.59999996,2548037805.3100047,2017-08-31,NIGERIA,MID,538599926.2682459,5.0,5.0,True,2017-08-31
REINET INVEST (SOUTH AFRICA),431602518.66666657,278.1,90,0.7,880821466.6666666,880821466.6666666,176164293.33333334,21.0,0,3,994650000.0,4177135920.0000005,2017-08-31,SOUTH AFRICA,HIGH,431602518.66666657,2.9944651439906576,6.0,True,2017-08-31
MTN GROUP (SOUTH AFRICA),411526591.4666666,129.23,90,0.7,839850186.6666666,839850186.6666666,167970037.33333334,21.0,0,3,789602500.0,3108246076.000002,2017-08-31,SOUTH AFRICA,HIGH,411526591.4666666,2.8551780415441517,7.0,True,2017-08-31
ZENITH BANK NIGERIA (NIGERIA),378615231.25478053,23.0,90,0.7333333333333333,704036587.0440135,704036587.0440135,140807317.40880272,22.0,0,2,255989953.54000002,1950277191.1504016,2017-08-31,NIGERIA,MID,378615231.25478053,5.0,8.0,True,2017-08-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),313742674.34369993,807.5,90,0.7,640291172.13,640291172.13,128058234.426,21.0,0,3,500566580.0,2126775876.0,2017-08-31,SOUTH AFRICA,HIGH,313742674.34369993,2.1767516681945165,9.0,True,2017-08-31
STANDARD BANK GROUP (SOUTH AFRICA),309804615.1666666,167.43,90,0.7,632254316.6666666,632254316.6666666,126450863.33333333,21.0,0,3,557642400.0,1941983662.0000002,2017-08-31,SOUTH AFRICA,HIGH,309804615.1666666,2.149429350945237,10.0,True,2017-08-31
NESTLÉ NIGERIA (NIGERIA),289852807.17607814,1220.0,90,0.7333333333333333,538982492.68279,538982492.68279,107796498.53655802,22.0,0,2,64118387.199999996,1839672962.3237014,2017-08-31,NIGERIA,MID,289852807.17607814,5.0,11.0,True,2017-08-31
TANZANIA BREWERIES LTD (TANZANIA),282941895.59999996,13300.0,90,0.7,577432440.0,577432440.0,115486488.0,21.0,0,13,118250000.0,5912500000.0,2017-08-31,TANZANIA,LOW,282941895.59999996,5.0,12.0,True,2017-08-31
NIGERIAN BREWERIES (NIGERIA),281898055.7287807,180.03,90,0.7333333333333333,524190599.4956667,524190599.4956667,104838119.89913334,22.0,0,2,141728124.0,2222312284.2580013,2017-08-31,NIGERIA,MID,281898055.7287807,5.0,13.0,True,2017-08-31
FIRSTRAND (SOUTH AFRICA),273722369.2,54.4,90,0.7,558617080.0,558617080.0,111723416.0,21.0,0,3,542253600.0,2198347805.000002,2017-08-31,SOUTH AFRICA,HIGH,273722369.2,1.8990901541354814,14.0,True,2017-08-31
GRINDROD (SOUTH AFRICA),253402667.97999996,922.0,90,0.7,517148302.0,517148302.0,103429660.4,21.0,0,3,604354920.0,3864724100.000003,2017-08-31,SOUTH AFRICA,HIGH,253402667.97999996,1.758111743658254,15.0,True,2017-08-31
ANGLO AMERICAN (SOUTH AFRICA),243741132.34986663,227.67,90,0.7,497430882.34666663,497430882.34666663,99486176.46933334,21.0,0,3,483318000.0,2128217898.0000014,2017-08-31,SOUTH AFRICA,HIGH,243741132.34986663,1.6910798556812472,16.0,True,2017-08-31
SHOPRITE HOLDINGS (SOUTH AFRICA),202963783.94529998,225.39,90,0.7,414211803.97,414211803.97,82842360.79400001,21.0,0,3,286948800.0,1555523372.000001,2017-08-31,SOUTH AFRICA,HIGH,202963783.94529998,1.4081659634290509,17.0,True,2017-08-31
ABSA (SOUTH AFRICA),175757249.262,148.38,90,0.7,358688263.8,358688263.8,71737652.76,21.0,0,3,319581200.0,4053481740.000008,2017-08-31,SOUTH AFRICA,HIGH,175757249.262,1.2194065927710809,18.0,True,2017-08-31
SONATEL SENEGAL (SENEGAL),164365763.1111111,23700.0,90,0.6666666666666666,369822967.0,369822967.0,73964593.4,20.0,0,2,134658280.0,3460264785.000012,2017-08-31,SENEGAL,LOW,164365763.1111111,5.0,19.0,True,2017-08-31
DANGOTE CEMENT NIGERIA (NIGERIA),154321780.468957,205.0,90,0.7333333333333333,286961988.47533333,286961988.47533333,57392397.69506667,22.0,0,2,38570656.0,1545838651.5850022,2017-08-31,NIGERIA,MID,154321780.468957,5.0,20.0,True,2017-08-31
VODACOM (SOUTH AFRICA),144133425.47426665,180.73,90,0.7,294149847.9066667,294149847.9066667,58829969.58133334,21.0,0,3,242060399.99999997,1181420573.0000014,2017-08-31,SOUTH AFRICA,HIGH,144133425.47426665,1.0,21.0,True,2017-08-31
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),142596505.5636774,9.1,90,0.7333333333333333,265158791.33741668,265158791.33741668,53031758.26748334,22.0,0,2,76979308.0,1195618962.9125009,2017-08-31,NIGERIA,MID,142596505.5636774,5.0,22.0,True,2017-08-31
MR PRICE (SOUTH AFRICA),133057812.68826665,181.25,90,0.7,271546556.50666666,271546556.50666666,54309311.30133334,21.0,0,3,217929600.0,980612983.0000001,2017-08-31,SOUTH AFRICA,HIGH,133057812.68826665,0.9231572222088247,23.0,True,2017-08-31
BID CORP (SOUTH AFRICA),128939832.05273332,295.44,90,0.7,263142514.39333335,263142514.39333335,52628502.87866667,21.0,0,2,251254020.0,1559108400.0,2017-08-31,SOUTH AFRICA,HIGH,128939832.05273332,0.8945866070168021,24.0,True,2017-08-31
BID CORPORATION (SOUTH AFRICA),128939832.05273332,295.44,90,0.7,263142514.39333335,263142514.39333335,52628502.87866667,21.0,0,2,251254020.0,1559108400.0,2017-08-31,SOUTH AFRICA,HIGH,128939832.05273332,0.8945866070168021,25.0,True,2017-08-31
SANLAM (SOUTH AFRICA),127831382.93333332,71.8,90,0.7,260880373.33333334,260880373.33333334,52176074.66666667,21.0,0,3,302352000.0,1389919207.000002,2017-08-31,SOUTH AFRICA,HIGH,127831382.93333332,0.8868961693840832,26.0,True,2017-08-31
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),124261742.73333332,131.66,90,0.7,253595393.33333334,253595393.33333334,50719078.66666667,21.0,0,3,303241500.0,957659747.0000004,2017-08-31,SOUTH AFRICA,HIGH,124261742.73333332,0.8621299488612988,27.0,True,2017-08-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),123148241.04589997,289.91,90,0.7,251322940.90999997,251322940.90999997,50264588.182,21.0,0,3,328237748.0,1786956250.0000007,2017-08-31,SOUTH AFRICA,HIGH,123148241.04589997,0.8544044564311466,28.0,True,2017-08-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),121088535.39999999,59.34,90,0.7,247119460.0,247119460.0,49423892.0,21.0,0,3,349264800.0,1839237050.000002,2017-08-31,SOUTH AFRICA,HIGH,121088535.39999999,0.840114185877161,29.0,True,2017-08-31
SAFARICOM KENYA (KENYA),104745909.21666665,25.5,90,0.7,213767161.66666666,213767161.66666666,42753432.333333336,21.0,0,2,156260980.0,1303384363.2999938,2017-08-31,KENYA,MID,104745909.21666665,5.0,30.0,True,2017-08-31
GLENCORE (SOUTH AFRICA),99348549.8054,57.93,90,0.7,202752142.46000004,202752142.46000004,40550428.49200001,21.0,0,3,111757000.00000001,788137315.000001,2017-08-31,SOUTH AFRICA,HIGH,99348549.8054,0.6892818198033983,31.0,True,2017-08-31
TRUWORTHS INT (SOUTH AFRICA),97841494.79999998,83.03,90,0.7,199676520.0,199676520.0,39935304.0,21.0,0,3,194651800.0,791870264.0000001,2017-08-31,SOUTH AFRICA,HIGH,97841494.79999998,0.6788258481893116,32.0,True,2017-08-31
TIGER BRANDS (SOUTH AFRICA),95910351.72156666,366.43,90,0.7,195735411.67666668,195735411.67666668,39147082.33533334,21.0,0,3,199567905.6,731544308.0000004,2017-08-31,SOUTH AFRICA,HIGH,95910351.72156666,0.66542754677464,33.0,True,2017-08-31
REMGRO (SOUTH AFRICA),90632054.73653333,155.74,90,0.7,184963377.01333335,184963377.01333335,36992675.40266667,21.0,0,3,187090000.0,885206109.0000001,2017-08-31,SOUTH AFRICA,HIGH,90632054.73653333,0.6288066382819344,34.0,True,2017-08-31
FOSCHINI (SOUTH AFRICA),86459059.33793332,134.27,90,0.7,176447059.87333333,176447059.87333333,35289411.97466667,21.0,0,3,175257000.0,683163254.0,2017-08-31,SOUTH AFRICA,HIGH,86459059.33793332,0.599854329788128,35.0,True,2017-08-31
MONDI (SOUTH AFRICA),84658368.04973331,338.09,90,0.7,172772179.6933333,172772179.6933333,34554435.938666664,21.0,0,3,166882330.4,671595134.0,2017-08-31,SOUTH AFRICA,HIGH,84658368.04973331,0.5873611049703948,36.0,True,2017-08-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),76773350.26666665,25.15,90,0.7,156680306.66666666,156680306.66666666,31336061.333333332,21.0,0,3,157428200.0,660653883.0000001,2017-08-31,SOUTH AFRICA,HIGH,76773350.26666665,0.5326547260917881,37.0,True,2017-08-31
OLD MUTUAL (SOUTH AFRICA),73003767.19999999,16.05,90,0.7,148987280.0,148987280.0,29797456.0,21.0,0,3,143173600.0,778337894.0,2017-08-31,SOUTH AFRICA,HIGH,73003767.19999999,0.5065012987777354,38.0,True,2017-08-31
FIRST HOLDCO NIGERIA (NIGERIA),72866889.26206961,5.7,90,0.7333333333333333,135496281.68566665,135496281.68566665,27099256.337133333,22.0,0,2,57364567.68,729903621.5922004,2017-08-31,NIGERIA,MID,72866889.26206961,5.0,39.0,True,2017-08-31
DISCOVERY HOLDINGS (SOUTH AFRICA),69077723.41096665,150.6,90,0.7,140974945.73666665,140974945.73666665,28194989.14733333,21.0,0,3,151828500.0,685158250.0000007,2017-08-31,SOUTH AFRICA,HIGH,69077723.41096665,0.4792623444816392,40.0,True,2017-08-31
