Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),2424063628.1481476,440.0,90,0.7333333333333333,4507556333.333333,4507556333.333333,901511266.6666666,22.0,0,12,7602750000.0,48062388399.99991,2025-02-28,SOUTH AFRICA,HIGH,2424063628.1481476,5.0,1.0,True,2025-02-28
NASPERS (SOUTH AFRICA),1116197437.096296,886.73,90,0.7333333333333333,2075573746.6666667,2075573746.6666667,415114749.3333334,22.0,0,12,1927006900.0000002,9856960491.999985,2025-02-28,SOUTH AFRICA,HIGH,1116197437.096296,4.340676221654727,2.0,True,2025-02-28
GRINDROD (SOUTH AFRICA),1090010043.1081479,1321.0,90,0.7333333333333333,2026878179.3333333,2026878179.3333333,405375635.8666667,22.0,0,12,477117000.0,5698243599.999999,2025-02-28,SOUTH AFRICA,HIGH,1090010043.1081479,4.23883850494471,3.0,True,2025-02-28
ZENITH BANK NIGERIA (NIGERIA),713893374.5550478,48.35,90,0.7333333333333333,1327487679.9577336,1327487679.9577336,265497535.99154675,22.0,0,12,393403549.575,4757808899.082008,2025-02-28,NIGERIA,MID,713893374.5550478,5.0,4.0,True,2025-02-28
PPC (SOUTH AFRICA),510237697.36296284,390.0,90,0.7333333333333333,948789106.6666666,948789106.6666666,189757821.33333334,22.0,0,12,885500000.0,11453852799.999987,2025-02-28,SOUTH AFRICA,HIGH,510237697.36296284,1.9842158445524196,5.0,True,2025-02-28
FIRSTRAND (SOUTH AFRICA),494476411.2444444,70.71,90,0.7333333333333333,919480930.0,919480930.0,183896186.0,22.0,0,12,624596500.0,2897863599.9999967,2025-02-28,SOUTH AFRICA,HIGH,494476411.2444444,1.9229232473795348,6.0,True,2025-02-28
CAPITEC BANK (SOUTH AFRICA),449619847.21524435,3074.37,90,0.7333333333333333,836069963.8299999,836069963.8299999,167213992.766,22.0,0,12,299007966.7,1750578187.7279985,2025-02-28,SOUTH AFRICA,HIGH,449619847.21524435,1.7484847346257346,7.0,True,2025-02-28
PROSUS (SOUTH AFRICA),430571191.8491703,801.79,90,0.7333333333333333,800648910.4633334,800648910.4633334,160129782.0926667,22.0,0,7,802265600.0,4680639131.000031,2025-02-28,SOUTH AFRICA,HIGH,430571191.8491703,1.67440819345654,8.0,True,2025-02-28
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),396099747.9452444,526.33,90,0.7333333333333333,736549118.08,736549118.08,147309823.61600003,22.0,0,12,374240000.0,1782992799.9999988,2025-02-28,SOUTH AFRICA,HIGH,396099747.9452444,1.540355406819504,9.0,True,2025-02-28
GOLD FIELDS (SOUTH AFRICA),386724052.3259259,326.21,90,0.7333333333333333,719114973.3333334,719114973.3333334,143822994.6666667,22.0,0,12,291284700.0,1955047239.9999974,2025-02-28,SOUTH AFRICA,HIGH,386724052.3259259,1.503895137620071,10.0,True,2025-02-28
BLUE LABEL TELECOMS (SOUTH AFRICA),376724403.30962956,757.0,90,0.7333333333333333,700520584.6666666,700520584.6666666,140104116.93333334,22.0,0,12,559276410.0,9968055999.999998,2025-02-28,SOUTH AFRICA,HIGH,376724403.30962956,1.4650084341862717,11.0,True,2025-02-28
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),374813226.0061037,36.8,90,0.7333333333333333,696966742.5733334,696966742.5733334,139393348.51466668,22.0,0,12,121182843.375,2915222339.610006,2025-02-28,NIGERIA,MID,374813226.0061037,5.0,12.0,True,2025-02-28
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),372369524.12725174,61.2,90,0.7333333333333333,692422668.8316666,692422668.8316666,138484533.7663333,22.0,0,12,424400335.8,4227622519.9800067,2025-02-28,NIGERIA,MID,372369524.12725174,5.0,13.0,True,2025-02-28
MTN GROUP (SOUTH AFRICA),357363855.85185176,118.22,90,0.7333333333333333,664519566.6666666,664519566.6666666,132903913.33333333,22.0,0,12,510071700.0,2523491399.9999995,2025-02-28,SOUTH AFRICA,HIGH,357363855.85185176,1.3897190049193382,14.0,True,2025-02-28
CRDB BANK PLC TANZANIA (TANZANIA),345114464.2325926,740.0,90,0.7333333333333333,641741772.3333334,641741772.3333334,128348354.46666668,22.0,0,62,22825650.0,1141282500.0,2025-02-28,TANZANIA,LOW,345114464.2325926,5.0,15.0,True,2025-02-28
FIRST HOLDCO NIGERIA (NIGERIA),335817904.1584889,29.3,90,0.7333333333333333,624454780.4600002,624454780.4600002,124890956.09200004,22.0,0,12,102775724.535,4756151968.128529,2025-02-28,NIGERIA,MID,335817904.1584889,5.0,16.0,True,2025-02-28
STANDARD BANK GROUP (SOUTH AFRICA),303981509.6592592,217.97,90,0.7333333333333333,565254873.3333334,565254873.3333334,113050974.66666669,22.0,0,12,529498200.0,2172362063.999999,2025-02-28,SOUTH AFRICA,HIGH,303981509.6592592,1.1821253722219567,17.0,True,2025-02-28
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),286042870.3081481,180.23,90,0.7333333333333333,531897899.3333333,531897899.3333333,106379579.86666667,22.0,0,12,111955100.0,881919159.9999999,2025-02-28,SOUTH AFRICA,HIGH,286042870.3081481,1.1123654689177795,18.0,True,2025-02-28
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),270866181.74863696,718.96,90,0.7333333333333333,503676784.2433333,503676784.2433333,100735356.84866667,22.0,0,12,412995000.0,2120569791.999999,2025-02-28,SOUTH AFRICA,HIGH,270866181.74863696,1.0533462587275972,19.0,True,2025-02-28
ANGLO AMERICAN (SOUTH AFRICA),257148282.9168,544.15,90,0.7333333333333333,478168294.68000007,478168294.68000007,95633658.93600002,22.0,0,12,567836200.0,2937277871.9999948,2025-02-28,SOUTH AFRICA,HIGH,257148282.9168,1.0,20.0,True,2025-02-28
MTN NIGERIA (NIGERIA),236384847.78691852,264.2,90,0.7333333333333333,439558601.2566667,439558601.2566667,87911720.25133336,22.0,0,8,206362181.95,5341135292.567508,2025-02-28,NIGERIA,MID,236384847.78691852,5.0,21.0,True,2025-02-28
SANLAM (SOUTH AFRICA),222283630.1546666,86.3,90,0.7333333333333333,413337328.79999995,413337328.79999995,82667465.75999999,22.0,0,12,294061200.0,1334026463.9999993,2025-02-28,SOUTH AFRICA,HIGH,222283630.1546666,0.8644181000679138,22.0,True,2025-02-28
