Date,Index Level
2016-12-01,1000.0
2016-12-02,1000.033919990762
2016-12-04,1000.7132529611478
2016-12-05,1001.4899989962939
2016-12-06,994.8625244389694
2016-12-07,996.1117722085196
2016-12-08,1001.2961012646726
2016-12-09,1002.384813244708
2016-12-12,1000.4406075325247
2016-12-13,1007.5722992258052
2016-12-14,1011.7308500101651
2016-12-15,1006.4905031598714
2016-12-16,1003.4607387971229
2016-12-18,1003.8132680713599
2016-12-19,1004.7215275261145
2016-12-20,1008.3155651158984
2016-12-21,1013.0200492888371
2016-12-22,1009.4821777063386
2016-12-23,1003.4100513017004
2016-12-25,1001.3066869708668
2016-12-26,1000.7356879482363
2016-12-27,1001.9656203040728
2016-12-28,1013.4433500093603
2016-12-29,1019.3610630608903
2016-12-30,1024.4553280052628
2017-01-03,1024.4553280052628
2017-01-04,1023.8832811263359
2017-01-05,1026.7307692527731
2017-01-06,1031.5428535777364
2017-01-08,1032.139798964744
2017-01-09,1030.4703292933298
2017-01-10,1029.6902648991745
2017-01-11,1034.2681703546264
2017-01-12,1034.337763995619
2017-01-13,1037.1562146007047
2017-01-15,1037.8455747843511
2017-01-16,1039.9111593405767
2017-01-17,1037.127997824704
2017-01-18,1036.8714817808107
2017-01-19,1029.9638740463606
2017-01-20,1029.2445567452028
2017-01-22,1027.5380535113702
2017-01-23,1034.1783614810597
2017-01-24,1037.481866540296
2017-01-25,1038.2783184932457
2017-01-26,1043.5319097736833
2017-01-27,1039.8325878935357
2017-01-29,1040.8413929972994
2017-01-30,1034.3902863940298
2017-01-31,1030.8567187537137
2017-02-01,1030.8567187537137
2017-02-02,1034.3920895562815
2017-02-03,1030.4558879549772
2017-02-05,1029.6851329806564
2017-02-06,1024.8379720823891
2017-02-07,1027.942714494115
2017-02-08,1028.7050443736136
2017-02-09,1028.1357918214906
2017-02-10,1033.6265259480062
2017-02-12,1032.277972303449
2017-02-13,1032.283450685621
2017-02-14,1020.6745495638554
2017-02-15,1022.3115493883656
2017-02-16,1022.7413884951533
2017-02-17,1020.8917291737785
2017-02-19,1020.349292482565
2017-02-20,1024.5992940685842
2017-02-21,1026.5169024061177
2017-02-22,1021.8154185307327
2017-02-23,1024.2481422601857
2017-02-24,1018.0312451516245
2017-02-26,1018.372193066984
2017-02-27,1020.5702519614945
2017-02-28,1014.8545841497955
2017-03-01,1014.8545841497955
2017-03-02,1024.3766507373236
2017-03-03,1025.3130111920348
2017-03-05,1026.6969263954134
2017-03-06,1028.2498377799348
2017-03-07,1031.4338072830033
2017-03-08,1027.7962214279335
2017-03-09,1020.7127268302356
2017-03-10,1025.393433634667
2017-03-12,1025.6886044737926
2017-03-13,1028.0212713464623
2017-03-14,1034.7041565804243
2017-03-15,1032.7448797844959
2017-03-16,1048.6170675692144
2017-03-17,1047.280178738111
2017-03-19,1048.8658616773228
2017-03-20,1052.2848349111023
2017-03-21,1049.0942997521622
2017-03-22,1048.2360683786264
2017-03-23,1042.7645947911985
2017-03-24,1039.9158360624558
2017-03-26,1040.6188190030236
2017-03-27,1039.405458517277
2017-03-28,1047.080181930393
2017-03-29,1045.0723678803952
2017-03-30,1047.78628739032
2017-03-31,1040.9423134881915
2017-04-03,1040.9423134881915
2017-04-04,1043.9727140202322
2017-04-05,1045.9523391746213
2017-04-06,1044.4127069456679
2017-04-07,1045.6951073230425
2017-04-09,1044.458409082775
2017-04-10,1041.5193519032123
2017-04-11,1040.393827874294
2017-04-12,1042.7676249998503
2017-04-13,1046.6388218770835
2017-04-14,1047.4639274512697
2017-04-17,1047.496219688775
2017-04-18,1039.4166004125498
2017-04-19,1038.0781357393416
2017-04-20,1036.314239829454
2017-04-21,1032.3356662560943
2017-04-23,1030.355961799806
2017-04-24,1039.115702964368
2017-04-25,1042.1115027982812
2017-04-26,1042.8635018131392
2017-04-27,1046.104405306639
2017-04-28,1046.3804262453716
2017-04-30,1045.7084656907261
2017-05-02,1045.7084656907261
2017-05-03,1044.2433758638563
2017-05-04,1043.7997066637863
2017-05-05,1043.417700085564
2017-05-07,1043.940944091254
2017-05-08,1048.758831623596
2017-05-09,1056.3066219732634
2017-05-10,1069.031147545147
2017-05-11,1071.0346377477297
2017-05-12,1081.3683477893812
2017-05-14,1081.3034238739326
2017-05-15,1065.2654378646168
2017-05-16,1071.2816465727967
2017-05-17,1077.1780622290516
2017-05-18,1077.7163729443373
2017-05-19,1081.4839184467678
2017-05-21,1082.1105563705441
2017-05-22,1082.4153764155442
2017-05-23,1085.675558905036
2017-05-24,1099.3071713684076
2017-05-25,1104.9511359872604
2017-05-26,1109.0107844299955
2017-05-28,1109.6017742619404
2017-05-29,1108.2176506731626
2017-05-30,1110.6626663871286
2017-05-31,1110.6585039804327
2017-06-01,1110.6585039804327
2017-06-02,1120.4931895582345
2017-06-04,1120.5490699404525
2017-06-05,1129.7271254617408
2017-06-06,1126.6242017201953
2017-06-07,1127.9442602589515
2017-06-08,1131.5203103928588
2017-06-09,1144.14609434143
2017-06-11,1143.7852403854583
2017-06-12,1137.7494384924737
2017-06-13,1138.8301321073443
2017-06-14,1150.9497574325433
2017-06-15,1148.0734056236363
2017-06-16,1147.0824132572868
2017-06-18,1146.9841969821935
2017-06-19,1147.3319815198147
2017-06-20,1143.400541326303
2017-06-21,1136.888131015063
2017-06-22,1126.0344898813912
2017-06-23,1118.9338529469724
2017-06-26,1119.8259976258964
2017-06-27,1119.7082128709883
2017-06-28,1129.5210661760575
2017-06-29,1132.1956528785813
2017-06-30,1134.827561025696
2017-07-03,1134.827561025696
2017-07-04,1126.726662341828
2017-07-05,1129.7837685008344
2017-07-06,1130.053375307534
2017-07-07,1128.6474365479992
2017-07-10,1134.0394025940461
2017-07-11,1140.7917901790602
2017-07-12,1149.3660676367354
2017-07-13,1155.1036335436452
2017-07-14,1158.0849382324086
2017-07-17,1160.8752447047902
2017-07-18,1157.1072448192267
2017-07-19,1170.129875415793
2017-07-20,1176.4423671261927
2017-07-21,1181.3001282290022
2017-07-24,1185.2701659682814
2017-07-25,1197.6213002413963
2017-07-26,1218.2824399192937
2017-07-27,1228.5830191368625
2017-07-28,1226.35649636621
2017-07-30,1225.7853626700844
2017-07-31,1213.2026842072637
2017-08-01,1213.2026842072637
2017-08-02,1216.0088891077385
2017-08-03,1223.6193778581537
2017-08-04,1222.319324099972
2017-08-06,1222.8734608066002
2017-08-07,1225.7409878429191
2017-08-08,1226.4583031086438
2017-08-09,1230.20677344858
2017-08-10,1222.6917814921367
2017-08-11,1219.2768648313036
