Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
NASPERS (SOUTH AFRICA),2570392736.1513333,496.0,90,0.7,5245699461.533334,5245699461.533334,1049139892.3066669,21.0,0,8,2248969300.0,10845610523.000002,2021-08-31,SOUTH AFRICA,HIGH,2570392736.1513333,5.0,1.0,True,2021-08-31
REDEFINE PROPERTIES (SOUTH AFRICA),1579147989.9999998,460.0,90,0.7,3222751000.0,3222751000.0,644550200.0,21.0,0,8,9997020000.0,58690992000.00067,2021-08-31,SOUTH AFRICA,HIGH,1579147989.9999998,5.0,2.0,True,2021-08-31
PROSUS (SOUTH AFRICA),1253531706.0840025,580.39,90,0.7,2558227971.6000056,2558227971.6000056,511645594.3200011,21.0,0,3,878643600.0,7461443124.000085,2021-08-31,SOUTH AFRICA,HIGH,1253531706.0840025,5.0,3.0,True,2021-08-31
PPC (SOUTH AFRICA),900392313.3333331,354.0,90,0.7,1837535333.3333333,1837535333.3333333,367507066.6666667,21.0,0,8,1235900000.0,12125385200.000038,2021-08-31,SOUTH AFRICA,HIGH,900392313.3333331,5.0,4.0,True,2021-08-31
ANGLO AMERICAN (SOUTH AFRICA),371957524.8108999,606.91,90,0.7,759096989.41,759096989.41,151819397.882,21.0,0,8,541125000.0,2269959012.000006,2021-08-31,SOUTH AFRICA,HIGH,371957524.8108999,2.1307918168949294,5.0,True,2021-08-31
SIBANYE STILLWATER (SOUTH AFRICA),313362073.9666666,58.9,90,0.7,639514436.6666666,639514436.6666666,127902887.33333333,21.0,0,8,237632800.00000003,2170141413.000022,2021-08-31,SOUTH AFRICA,HIGH,313362073.9666666,1.7951225567297089,6.0,True,2021-08-31
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),312841965.09999996,222.9,90,0.7,638452990.0,638452990.0,127690598.0,21.0,0,8,232596000.0,1849155527.000008,2021-08-31,SOUTH AFRICA,HIGH,312841965.09999996,1.7921430667528597,7.0,True,2021-08-31
GRINDROD (SOUTH AFRICA),304935868.34666663,471.0,90,0.7,622318098.6666666,622318098.6666666,124463619.73333333,21.0,0,8,353081790.0,3927135800.000001,2021-08-31,SOUTH AFRICA,HIGH,304935868.34666663,1.746852287182943,8.0,True,2021-08-31
BLUE LABEL TELECOMS (SOUTH AFRICA),302004118.64,586.0,90,0.7,616334936.0,616334936.0,123266987.2,21.0,0,8,857465960.0,10966984200.000011,2021-08-31,SOUTH AFRICA,HIGH,302004118.64,1.7300574978119652,9.0,True,2021-08-31
FIRSTRAND (SOUTH AFRICA),296768351.3666666,60.63,90,0.7,605649696.6666666,605649696.6666666,121129939.33333333,21.0,0,8,583741600.0,2360442046.000001,2021-08-31,SOUTH AFRICA,HIGH,296768351.3666666,1.7000639385558194,10.0,True,2021-08-31
