Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),5215063626.296296,756.0,90,0.6333333333333333,13001543666.666666,13001543666.666666,2600308733.3333335,19.0,0,5,11075520000.0,59467629999.99996,2019-12-31,SOUTH AFRICA,HIGH,5215063626.296296,5.0,1.0,True,2019-12-31
NASPERS (SOUTH AFRICA),1086648493.2962961,458.16,90,0.6333333333333333,2709095966.6666665,2709095966.6666665,541819193.3333334,19.0,0,5,1905284800.0,8456836115.999999,2019-12-31,SOUTH AFRICA,HIGH,1086648493.2962961,5.0,2.0,True,2019-12-31
BLUE LABEL TELECOMS (SOUTH AFRICA),426128817.5703704,258.0,90,0.6333333333333333,1062371013.3333334,1062371013.3333334,212474202.6666667,19.0,0,5,1293500000.0,12026477999.999987,2019-12-31,SOUTH AFRICA,HIGH,426128817.5703704,3.2607220653579345,3.0,True,2019-12-31
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),324866536.95792586,143.52,90,0.6333333333333333,809916574.1333332,809916574.1333332,161983314.82666665,19.0,0,5,153956700.0,1616802461.9999983,2019-12-31,SOUTH AFRICA,HIGH,324866536.95792586,2.485866812281937,4.0,True,2019-12-31
FIRSTRAND (SOUTH AFRICA),241045533.4925926,61.52,90,0.6333333333333333,600944543.3333334,600944543.3333334,120188908.66666669,19.0,0,5,593711600.0,2362770575.999999,2019-12-31,SOUTH AFRICA,HIGH,241045533.4925926,1.8444715715230302,5.0,True,2019-12-31
STANDARD BANK GROUP (SOUTH AFRICA),229443763.00420368,168.32,90,0.6333333333333333,572020461.7833333,572020461.7833333,114404092.35666667,19.0,0,5,596191500.0,2103746475.9999986,2019-12-31,SOUTH AFRICA,HIGH,229443763.00420368,1.7556952497422085,6.0,True,2019-12-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),227899838.74740738,29.7,90,0.6666666666666666,512774637.1816666,512774637.1816666,102554927.43633333,20.0,0,5,439626787.75,3412025366.5650005,2019-12-31,NIGERIA,MID,227899838.74740738,5.0,7.0,True,2019-12-31
SIBANYE STILLWATER (SOUTH AFRICA),225745947.0333332,35.89,90,0.6333333333333333,562801529.9999998,562801529.9999998,112560305.99999996,19.0,0,5,159896000.0,1145028099.9999971,2019-12-31,SOUTH AFRICA,HIGH,225745947.0333332,1.7273996977103183,8.0,True,2019-12-31
DANGOTE CEMENT NIGERIA (NIGERIA),221106982.12740737,142.0,90,0.6666666666666666,497490709.78666663,497490709.78666663,99498141.95733333,20.0,0,5,68328295.935,2788477327.3350067,2019-12-31,NIGERIA,MID,221106982.12740737,5.0,9.0,True,2019-12-31
ANGLO AMERICAN (SOUTH AFRICA),220357436.5862629,386.31,90,0.6333333333333333,549367570.4366666,549367570.4366666,109873514.08733332,19.0,0,5,500047600.0,2145670595.999999,2019-12-31,SOUTH AFRICA,HIGH,220357436.5862629,1.686167013625834,10.0,True,2019-12-31
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),194155725.90090367,316.5,90,0.6333333333333333,484044746.0133333,484044746.0133333,96808949.20266667,19.0,0,5,244961500.0,1069149371.9999999,2019-12-31,SOUTH AFRICA,HIGH,194155725.90090367,1.4856724855415728,11.0,True,2019-12-31
ZENITH BANK NIGERIA (NIGERIA),192022941.8274074,18.6,90,0.6666666666666666,432051619.1116667,432051619.1116667,86410323.82233334,20.0,0,5,357949861.575,6052204475.922004,2019-12-31,NIGERIA,MID,192022941.8274074,5.0,12.0,True,2019-12-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),185171165.3161111,597.37,90,0.6333333333333333,461645564.5,461645564.5,92329112.9,19.0,0,5,474328005.0,2310934951.999999,2019-12-31,SOUTH AFRICA,HIGH,185171165.3161111,1.4169229578437883,13.0,True,2019-12-31
PPC (SOUTH AFRICA),174406908.6974074,250.0,90,0.6333333333333333,434809467.6666667,434809467.6666667,86961893.53333335,19.0,0,5,1283550000.0,10113808999.999985,2019-12-31,SOUTH AFRICA,HIGH,174406908.6974074,1.3345552614417817,14.0,True,2019-12-31
SANLAM (SOUTH AFRICA),157221043.4839111,79.1,90,0.6333333333333333,391963820.32,391963820.32,78392764.064,19.0,0,5,326101400.0,1458758823.9999995,2019-12-31,SOUTH AFRICA,HIGH,157221043.4839111,1.2030496518624423,15.0,True,2019-12-31
MTN GROUP (SOUTH AFRICA),150543104.88437036,82.49,90,0.6333333333333333,375315219.93333334,375315219.93333334,75063043.98666666,19.0,0,5,601152000.0,2766071831.999998,2019-12-31,SOUTH AFRICA,HIGH,150543104.88437036,1.1519503109007574,16.0,True,2019-12-31
ABSA (SOUTH AFRICA),130685415.38623703,149.3,90,0.6333333333333333,325808514.81333333,325808514.81333333,65161702.96266667,19.0,0,5,360097800.0,2785487699.9999967,2019-12-31,SOUTH AFRICA,HIGH,130685415.38623703,1.0,17.0,True,2019-12-31
MR PRICE (SOUTH AFRICA),124135594.1825296,182.5,90,0.6333333333333333,309479320.6766666,309479320.6766666,61895864.13533333,19.0,0,5,239812200.0,1167323811.9999998,2019-12-31,SOUTH AFRICA,HIGH,124135594.1825296,0.9498810086469893,18.0,True,2019-12-31
CAPITEC BANK (SOUTH AFRICA),114824430.44519629,1436.01,90,0.6333333333333333,286265893.07666665,286265893.07666665,57253178.61533333,19.0,0,5,154450023.10000002,977184361.9999989,2019-12-31,SOUTH AFRICA,HIGH,114824430.44519629,0.8786323256182486,19.0,True,2019-12-31
