Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),3796259319.9999995,693.0,90,0.7,7747468000.0,7747468000.0,1549493600.0,21.0,0,13,7194145000.0,45796639650.00011,2026-02-28,SOUTH AFRICA,HIGH,3796259319.9999995,5.0,1.0,True,2026-02-28
ZENITH BANK NIGERIA (NIGERIA),1621079464.7230625,91.0,90,0.7,3308325438.210332,3308325438.210332,661665087.6420665,21.0,0,13,440156072.2,6238460561.589989,2026-02-28,NIGERIA,MID,1621079464.7230625,5.0,2.0,True,2026-02-28
ARADEL HOLDINGS NIGERIA (NIGERIA),1409334710.6381667,1084.0,90,0.7,2876193287.016667,2876193287.016667,575238657.4033334,21.0,0,2,795773548.5,20805933611.80001,2026-02-28,NIGERIA,MID,1409334710.6381667,5.0,3.0,True,2026-02-28
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),1333444050.9803085,117.0,90,0.7,2721314389.755732,2721314389.755732,544262877.9511465,21.0,0,13,475014722.0,6521232163.171965,2026-02-28,NIGERIA,MID,1333444050.9803085,5.0,4.0,True,2026-02-28
MTN NIGERIA (NIGERIA),1103624425.564171,760.0,90,0.7,2252294746.049329,2252294746.049329,450458949.2098658,21.0,0,9,257884740.0,6559567820.939929,2026-02-28,NIGERIA,MID,1103624425.564171,5.0,5.0,True,2026-02-28
BLUE LABEL TELECOMS (SOUTH AFRICA),984884241.7633332,1054.0,90,0.7,2009967840.3333333,2009967840.3333333,401993568.06666666,21.0,0,13,634659625.0,10691575750.00001,2026-02-28,SOUTH AFRICA,HIGH,984884241.7633332,2.6997476505943223,6.0,True,2026-02-28
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),897688441.6987668,2007.89,90,0.7,1832017227.9566672,1832017227.9566672,366403445.59133345,21.0,0,13,411806050.0,2932821688.500006,2026-02-28,SOUTH AFRICA,HIGH,897688441.6987668,2.4607280314515343,7.0,True,2026-02-28
NASPERS (SOUTH AFRICA),872491992.6333332,885.28,90,0.7,1780595903.3333333,1780595903.3333333,356119180.6666667,21.0,0,13,1898686750.0,10192710119.000038,2026-02-28,SOUTH AFRICA,HIGH,872491992.6333332,2.3916599610294367,8.0,True,2026-02-28
GOLD FIELDS (SOUTH AFRICA),833310257.9125334,928.47,90,0.7,1700633179.4133337,1700633179.4133337,340126635.88266677,21.0,0,13,340728100.0,2726990028.0000052,2026-02-28,SOUTH AFRICA,HIGH,833310257.9125334,2.2842556674351973,9.0,True,2026-02-28
PPC (SOUTH AFRICA),629133273.4399999,659.0,90,0.7,1283945456.0,1283945456.0,256789091.20000002,21.0,0,13,882325000.0,11206608000.00001,2026-02-28,SOUTH AFRICA,HIGH,629133273.4399999,1.7245692487061879,10.0,True,2026-02-28
CRDB BANK PLC TANZANIA (TANZANIA),625000754.0277778,3020.0,90,0.6333333333333333,1558173625.0,1558173625.0,311634725.0,19.0,0,119,31163472.5,1558173625.0,2026-02-28,TANZANIA,LOW,625000754.0277778,5.0,11.0,True,2026-02-28
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),592212489.1503334,353.67,90,0.7,1208596916.6333337,1208596916.6333337,241719383.32666674,21.0,0,13,369266850.0,2068171549.5000024,2026-02-28,SOUTH AFRICA,HIGH,592212489.1503334,1.6233626333321152,12.0,True,2026-02-28
LAFARGE AFRICA NIGERIA (NIGERIA),544665827.6004623,200.0,90,0.7,1111562913.4703314,1111562913.4703314,222312582.6940663,21.0,0,13,44517212.0,2189340878.2219887,2026-02-28,NIGERIA,MID,544665827.6004623,5.0,13.0,True,2026-02-28
FIRSTRAND (SOUTH AFRICA),515802800.5666666,99.19,90,0.7,1052658776.6666666,1052658776.6666666,210531755.33333334,21.0,0,13,639497100.0,2970272770.000007,2026-02-28,SOUTH AFRICA,HIGH,515802800.5666666,1.4139097164420418,14.0,True,2026-02-28
