Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,12328189.193646036,9.08711562087974,87,12328189.193646036,12328189.193646036,2465637.8387292074,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,12328189.193646036,28.0,True,2023-10-31
TN CYBERTECH INVESTMENTS HOLDINGS (ZIMBABWE),OK,12094776.801506693,60.18724921979492,84,12094776.801506693,12094776.801506693,2418955.3603013386,30,,,,,2023-10-31,2023-09-30,2023-10-31,ZIMBABWE,LOW,12094776.801506693,29.0,True,2023-10-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,12032122.0698722,3.75606420320614,87,12032122.0698722,12032122.0698722,2406424.41397444,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,12032122.0698722,30.0,True,2023-10-31
BIDVEST (SOUTH AFRICA),OK,11453102.09309913,14.4266290249306,87,11453102.09309913,11453102.09309913,2290620.418619826,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,11453102.09309913,31.0,True,2023-10-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,10644630.900792984,1.943760528702864,79,10644630.900792984,10644630.900792984,2128926.180158597,30,,,,,2023-10-31,2023-09-30,2023-10-31,EGYPT,MID,10644630.900792984,32.0,True,2023-10-31
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,10088402.138323875,7.254037821905861,87,10088402.138323875,10088402.138323875,2017680.4276647752,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,10088402.138323875,33.0,True,2023-10-31
CLICKS (SOUTH AFRICA),OK,9605317.221543396,13.67932985298885,87,9605317.221543396,9605317.221543396,1921063.4443086793,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,9605317.221543396,34.0,True,2023-10-31
MONDI (SOUTH AFRICA),OK,9253662.610334467,16.67698852713309,87,9253662.610334467,9253662.610334467,1850732.5220668935,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,9253662.610334467,35.0,True,2023-10-31
REMGRO (SOUTH AFRICA),OK,8917586.8902781,7.853781106394141,87,8917586.8902781,8917586.8902781,1783517.37805562,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,8917586.8902781,36.0,True,2023-10-31
TRUWORTHS INT (SOUTH AFRICA),OK,8526231.685301507,4.045887236627284,87,8526231.685301507,8526231.685301507,1705246.3370603016,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,8526231.685301507,37.0,True,2023-10-31
OLD MUTUAL (SOUTH AFRICA),OK,8375241.180334856,0.6378222231859484,87,8375241.180334856,8375241.180334856,1675048.2360669712,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,8375241.180334856,38.0,True,2023-10-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,7967756.332989306,0.5579622267505602,87,7967756.332989306,7967756.332989306,1593551.2665978614,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,7967756.332989306,39.0,True,2023-10-31
BELTONE HOLDING EGYPT (EGYPT),ZERO_CONFIRMED,7672498.416689389,0.09815990669949462,79,7672498.416689389,7672498.416689389,1534499.683337878,30,,,,,2023-10-31,2023-09-30,2023-10-31,EGYPT,MID,7672498.416689389,40.0,True,2023-10-31
VODACOM (SOUTH AFRICA),OK,7267257.386564519,5.593372995368649,87,7267257.386564519,7267257.386564519,1453451.4773129039,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,7267257.386564519,41.0,True,2023-10-31
EXXARO RESOURCES (SOUTH AFRICA),OK,7176615.405212553,8.846477883276417,87,7176615.405212553,7176615.405212553,1435323.0810425107,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,7176615.405212553,42.0,True,2023-10-31
KUMBA IRON ORE (SOUTH AFRICA),OK,7139035.197578792,24.05266740321206,87,7139035.197578792,7139035.197578792,1427807.0395157586,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,7139035.197578792,43.0,True,2023-10-31
REINET INVEST (SOUTH AFRICA),OK,7076023.380631242,21.98688497886354,87,7076023.380631242,7076023.380631242,1415204.6761262484,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,7076023.380631242,44.0,True,2023-10-31
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,6034642.538668129,0.9123079062983093,86,6034642.538668129,6034642.538668129,1206928.5077336258,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,6034642.538668129,45.0,True,2023-10-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,5628210.732549447,8.995620393175619,87,5628210.732549447,5628210.732549447,1125642.1465098893,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,5628210.732549447,46.0,True,2023-10-31
SPAR (SOUTH AFRICA),OK,5239248.820177957,6.149748599673472,87,5239248.820177957,5239248.820177957,1047849.7640355915,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,5239248.820177957,47.0,True,2023-10-31
INVESTEC (SOUTH AFRICA),OK,5092989.57908645,5.879493909749741,87,5092989.57908645,5092989.57908645,1018597.9158172901,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,5092989.57908645,48.0,True,2023-10-31
OUTSURANCE (SOUTH AFRICA),OK,4335878.071697876,2.241897515825237,87,4335878.071697876,4335878.071697876,867175.6143395752,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,4335878.071697876,49.0,True,2023-10-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,3944802.4135837476,0.69546950538103,87,3944802.4135837476,3944802.4135837476,788960.4827167495,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,3944802.4135837476,50.0,True,2023-10-31
HULAMIN LIMITED (SOUTH AFRICA),OK,3644235.455147009,16.13066153165127,85,3644235.455147009,3644235.455147009,728847.0910294019,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,3644235.455147009,51.0,True,2023-10-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,3312188.7762202662,0.364455099131787,79,3312188.7762202662,3312188.7762202662,662437.7552440533,30,,,,,2023-10-31,2023-09-30,2023-10-31,EGYPT,MID,3312188.7762202662,52.0,True,2023-10-31
AVI (SOUTH AFRICA),OK,3073362.5959481294,3.849146053355997,87,3073362.5959481294,3073362.5959481294,614672.5191896259,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,3073362.5959481294,53.0,True,2023-10-31
TIGER BRANDS (SOUTH AFRICA),OK,2992580.6940396307,8.115573809940612,87,2992580.6940396307,2992580.6940396307,598516.1388079262,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,2992580.6940396307,54.0,True,2023-10-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,2313644.4239085573,44.18604651162791,82,2313644.4239085573,2313644.4239085573,462728.8847817115,30,,,,,2023-10-31,2023-09-30,2023-10-31,MOROCCO,MID,2313644.4239085573,55.0,True,2023-10-31
EFG HOLDING EGYPT (EGYPT),OK,2279060.200002042,0.4778411299727874,79,2279060.200002042,2279060.200002042,455812.0400004084,30,,,,,2023-10-31,2023-09-30,2023-10-31,EGYPT,MID,2279060.200002042,56.0,True,2023-10-31
QUILTER (SOUTH AFRICA),OK,1893554.5567113152,1.049815184928779,87,1893554.5567113152,1893554.5567113152,378710.91134226305,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,1893554.5567113152,57.0,True,2023-10-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,1721648.6385306793,0.445445121161073,79,1721648.6385306793,1721648.6385306793,344329.7277061359,30,,,,,2023-10-31,2023-09-30,2023-10-31,EGYPT,MID,1721648.6385306793,58.0,True,2023-10-31
FAWRY EGYPT (EGYPT),ZERO_CONFIRMED,1506593.0212248652,0.1674873655565634,79,1506593.0212248652,1506593.0212248652,301318.60424497304,30,,,,,2023-10-31,2023-09-30,2023-10-31,EGYPT,MID,1506593.0212248652,59.0,True,2023-10-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,1433339.7261104928,0.06965141894518595,79,1433339.7261104928,1433339.7261104928,286667.94522209855,30,,,,,2023-10-31,2023-09-30,2023-10-31,EGYPT,MID,1433339.7261104928,60.0,True,2023-10-31
EL SEWEDY ELECTRIC (EGYPT),OK,1422574.1381511358,0.7622780873396399,79,1422574.1381511358,1422574.1381511358,284514.82763022714,30,,,,,2023-10-31,2023-09-30,2023-10-31,EGYPT,MID,1422574.1381511358,61.0,True,2023-10-31
EASTERN TOBACCO EGYPT (EGYPT),OK,1375761.7949786964,0.7800958921860827,79,1375761.7949786964,1375761.7949786964,275152.3589957393,30,,,,,2023-10-31,2023-09-30,2023-10-31,EGYPT,MID,1375761.7949786964,62.0,True,2023-10-31
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,1374908.0479189972,2.170532590384865,79,1374908.0479189972,1374908.0479189972,274981.60958379944,30,,,,,2023-10-31,2023-09-30,2023-10-31,EGYPT,MID,1374908.0479189972,63.0,True,2023-10-31
NINETY ONE (SOUTH AFRICA),OK,1306494.106352133,2.064724676051362,87,1306494.106352133,1306494.106352133,261298.82127042662,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,1306494.106352133,64.0,True,2023-10-31
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,1207748.8370880026,0.890890242322146,79,1207748.8370880026,1207748.8370880026,241549.76741760052,30,,,,,2023-10-31,2023-09-30,2023-10-31,EGYPT,MID,1207748.8370880026,65.0,True,2023-10-31
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,1033934.2837848044,6.593474010331027,87,1033934.2837848044,1033934.2837848044,206786.8567569609,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,1033934.2837848044,66.0,True,2023-10-31
TELECOM EGYPT (EGYPT),OK,949755.9050053395,0.9683167033821434,79,949755.9050053395,949755.9050053395,189951.18100106792,30,,,,,2023-10-31,2023-09-30,2023-10-31,EGYPT,MID,949755.9050053395,67.0,True,2023-10-31
CORONATION (NAMIBIA),OK,925813.4126725487,1.573770491803279,87,925813.4126725487,925813.4126725487,185162.68253450975,30,,,,,2023-10-31,2023-09-30,2023-10-31,NAMIBIA,LOW,925813.4126725487,68.0,True,2023-10-31
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,923449.172960708,0.3110016845924582,79,923449.172960708,923449.172960708,184689.83459214162,30,,,,,2023-10-31,2023-09-30,2023-10-31,EGYPT,MID,923449.172960708,69.0,True,2023-10-31
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),OK,888854.531479394,0.02181818181818182,84,888854.531479394,888854.531479394,177770.9062958788,30,,,,,2023-10-31,2023-09-30,2023-10-31,NIGERIA,MID,888854.531479394,70.0,True,2023-10-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,762367.8670435115,0.04474025974025975,84,762367.8670435115,762367.8670435115,152473.5734087023,30,,,,,2023-10-31,2023-09-30,2023-10-31,NIGERIA,MID,762367.8670435115,71.0,True,2023-10-31
ZENITH BANK NIGERIA (NIGERIA),OK,748064.452971222,0.04084415584415584,84,748064.452971222,748064.452971222,149612.8905942444,30,,,,,2023-10-31,2023-09-30,2023-10-31,NIGERIA,MID,748064.452971222,72.0,True,2023-10-31
DANGOTE SUGAR REFINERY NIGERIA (NIGERIA),OK,743238.5439210117,0.06999999999999999,84,743238.5439210117,743238.5439210117,148647.70878420235,30,,,,,2023-10-31,2023-09-30,2023-10-31,NIGERIA,MID,743238.5439210117,73.0,True,2023-10-31
MTN NIGERIA (NIGERIA),OK,723633.0229026052,0.3428571428571429,84,723633.0229026052,723633.0229026052,144726.60458052106,30,,,,,2023-10-31,2023-09-30,2023-10-31,NIGERIA,MID,723633.0229026052,74.0,True,2023-10-31
MAROC TELECOM MOROCCO (MOROCCO),OK,640306.7700589226,9.786821705426357,82,640306.7700589226,640306.7700589226,128061.35401178453,30,,,,,2023-10-31,2023-09-30,2023-10-31,MOROCCO,MID,640306.7700589226,75.0,True,2023-10-31
MARSA MAROC MOROCCO (MOROCCO),OK,633823.4115980905,26.06589147286822,82,633823.4115980905,633823.4115980905,126764.68231961812,30,,,,,2023-10-31,2023-09-30,2023-10-31,MOROCCO,MID,633823.4115980905,76.0,True,2023-10-31
IBNSINA PHARMA (EGYPT),OK,629725.5529058955,0.06446805753531165,79,629725.5529058955,629725.5529058955,125945.1105811791,30,,,,,2023-10-31,2023-09-30,2023-10-31,EGYPT,MID,629725.5529058955,77.0,True,2023-10-31
SANTAM (SOUTH AFRICA),OK,610192.3128381084,15.0083905883672,87,610192.3128381084,610192.3128381084,122038.46256762168,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,610192.3128381084,78.0,True,2023-10-31
SAFARICOM KENYA (KENYA),OK,554737.9870794219,0.09858203916272788,86,554737.9870794219,554737.9870794219,110947.59741588437,30,,,,,2023-10-31,2023-09-30,2023-10-31,KENYA,MID,554737.9870794219,79.0,True,2023-10-31
GB AUTO EGYPT (EGYPT),OK,553554.316335484,0.1794738888168978,79,553554.316335484,553554.316335484,110710.8632670968,30,,,,,2023-10-31,2023-09-30,2023-10-31,EGYPT,MID,553554.316335484,80.0,True,2023-10-31
PSG KONSULT (SOUTH AFRICA),OK,517476.7199256666,0.6928251346381363,87,517476.7199256666,517476.7199256666,103495.34398513332,30,,,,,2023-10-31,2023-09-30,2023-10-31,SOUTH AFRICA,HIGH,517476.7199256666,81.0,True,2023-10-31
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,515896.740857252,0.1043151483737204,79,515896.740857252,515896.740857252,103179.3481714504,30,,,,,2023-10-31,2023-09-30,2023-10-31,EGYPT,MID,515896.740857252,82.0,True,2023-10-31
