Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),7246519345.185184,1143.0,90,0.7333333333333333,13474932666.666666,13474932666.666666,2694986533.3333335,22.0,0,1,13235050000.0,49953423899.999886,2016-09-30,SOUTH AFRICA,HIGH,7246519345.185184,5.0,1.0,True,2016-09-30
PPC (SOUTH AFRICA),2499759077.0370364,537.0,90,0.7333333333333333,4648312333.333333,4648312333.333333,929662466.6666666,22.0,0,1,2230400000.0,8668350699.999983,2016-09-30,SOUTH AFRICA,HIGH,2499759077.0370364,5.0,2.0,True,2016-09-30
NASPERS (SOUTH AFRICA),1095060850.5629628,313.58,90,0.7333333333333333,2036270176.6666667,2036270176.6666667,407254035.3333334,22.0,0,1,1679704700.0,5792004899.999998,2016-09-30,SOUTH AFRICA,HIGH,1095060850.5629628,4.179596886417934,3.0,True,2016-09-30
BLUE LABEL TELECOMS (SOUTH AFRICA),698338237.3244443,1900.0,90,0.7333333333333333,1298562838.0,1298562838.0,259712567.60000002,22.0,0,1,951396000.0,5645524799.999961,2016-09-30,SOUTH AFRICA,HIGH,698338237.3244443,2.6653973803257744,4.0,True,2016-09-30
REINET INVEST (SOUTH AFRICA),615925367.8518518,299.2,90,0.7333333333333333,1145315766.6666667,1145315766.6666667,229063153.33333337,22.0,0,1,1269324000.0,4667489849.999995,2016-09-30,SOUTH AFRICA,HIGH,615925367.8518518,2.3508463008388816,5.0,True,2016-09-30
MTN GROUP (SOUTH AFRICA),538724209.3037037,117.46,90,0.7333333333333333,1001759893.3333334,1001759893.3333334,200351978.6666667,22.0,0,1,971140500.0,3627416029.9999948,2016-09-30,SOUTH AFRICA,HIGH,538724209.3037037,2.056187130318983,6.0,True,2016-09-30
FIRSTRAND (SOUTH AFRICA),430485840.0105184,46.53,90,0.7333333333333333,800490198.3666666,800490198.3666666,160098039.67333332,22.0,0,1,558408300.0,1918646450.9999979,2016-09-30,SOUTH AFRICA,HIGH,430485840.0105184,1.643066022888122,7.0,True,2016-09-30
GRINDROD (SOUTH AFRICA),406020088.49925923,786.0,90,0.7333333333333333,754996032.3333334,754996032.3333334,150999206.46666667,22.0,0,1,688905360.0,4248545499.999977,2016-09-30,SOUTH AFRICA,HIGH,406020088.49925923,1.5496858433412375,8.0,True,2016-09-30
STANDARD BANK GROUP (SOUTH AFRICA),391471581.437037,140.67,90,0.7333333333333333,727943023.3333334,727943023.3333334,145588604.6666667,22.0,0,1,573452000.0,1954842899.9999988,2016-09-30,SOUTH AFRICA,HIGH,391471581.437037,1.4941575183280358,9.0,True,2016-09-30
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),320661662.01585144,310.0,90,0.7333333333333333,596271685.566666,596271685.566666,119254337.11333321,22.0,0,1,349496500.0,2355587899.9999824,2016-09-30,SOUTH AFRICA,HIGH,320661662.01585144,1.2238922462309256,10.0,True,2016-09-30
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),315853346.5022222,877.59,90,0.7333333333333333,587330603.0,587330603.0,117466120.60000001,22.0,0,1,564448770.0,2135851431.999999,2016-09-30,SOUTH AFRICA,HIGH,315853346.5022222,1.2055400053126715,11.0,True,2016-09-30
ANGLO AMERICAN (SOUTH AFRICA),276055917.9652592,166.02,90,0.7333333333333333,513327120.18333334,513327120.18333334,102665424.03666668,22.0,0,1,485792000.0,1673941727.999998,2016-09-30,SOUTH AFRICA,HIGH,276055917.9652592,1.0536423200698668,12.0,True,2016-09-30
MR PRICE (SOUTH AFRICA),266291671.16134813,151.75,90,0.7333333333333333,495170462.90333337,495170462.90333337,99034092.58066668,22.0,0,1,209135960.0,1154246501.9999998,2016-09-30,SOUTH AFRICA,HIGH,266291671.16134813,1.0163744225654838,13.0,True,2016-09-30
SHOPRITE HOLDINGS (SOUTH AFRICA),249131174.98019254,191.39,90,0.7333333333333333,463260449.3433333,463260449.3433333,92652089.86866666,22.0,0,1,288459600.0,1180597651.9999993,2016-09-30,SOUTH AFRICA,HIGH,249131174.98019254,0.9508767323035482,14.0,True,2016-09-30
WOOLWORTHS HOLDINGS (SOUTH AFRICA),248845475.51111108,77.29,90,0.7333333333333333,462729190.0,462729190.0,92545838.0,22.0,0,1,416237100.0,2143299875.999988,2016-09-30,SOUTH AFRICA,HIGH,248845475.51111108,0.9497862827538175,15.0,True,2016-09-30
SANLAM (SOUTH AFRICA),226475158.63703698,63.8,90,0.7333333333333333,421131493.3333333,421131493.3333333,84226298.66666667,22.0,0,1,324129600.0,1142599190.9999905,2016-09-30,SOUTH AFRICA,HIGH,226475158.63703698,0.8644038981064296,16.0,True,2016-09-30
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),212087953.89629626,221.74,90,0.7333333333333333,394378426.6666667,394378426.6666667,78875685.33333334,22.0,0,1,367066000.0,1078829964.0,2016-09-30,SOUTH AFRICA,HIGH,212087953.89629626,0.8094912271733545,17.0,True,2016-09-30
ABSA (SOUTH AFRICA),211710166.79999995,151.0,90,0.7333333333333333,393675930.0,393675930.0,78735186.0,22.0,0,1,312590700.0,1550380659.999981,2016-09-30,SOUTH AFRICA,HIGH,211710166.79999995,0.8080493002059196,18.0,True,2016-09-30
VODACOM (SOUTH AFRICA),178437543.0069628,153.41,90,0.7333333333333333,331805348.5666664,331805348.5666664,66361069.71333329,22.0,0,1,256540500.0,849428556.9999936,2016-09-30,SOUTH AFRICA,HIGH,178437543.0069628,0.6810553028067428,19.0,True,2016-09-30
