Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),NonZeroVolumeDays90d,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
FIRSTRAND (SOUTH AFRICA),OK,45612770.196481794,3.292576791289583,89,89,45612770.196481794,45612770.196481794,9122554.039296359,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,45612770.196481794,11.0,True,2022-10-31
GRINDROD (SOUTH AFRICA),OK,44248484.26509566,47.52686042207615,89,89,44248484.26509566,44248484.26509566,8849696.853019131,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,44248484.26509566,12.0,True,2022-10-31
PPC (SOUTH AFRICA),OK,37900669.22555228,11.61890650597904,89,89,37900669.22555228,37900669.22555228,7580133.845110457,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,37900669.22555228,13.0,True,2022-10-31
CAPITEC BANK (SOUTH AFRICA),OK,35481642.69549578,85.9245800180259,89,89,35481642.69549578,35481642.69549578,7096328.539099156,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,35481642.69549578,14.0,True,2022-10-31
ABSA (SOUTH AFRICA),OK,35078968.80929973,9.772606934052748,89,89,35078968.80929973,35078968.80929973,7015793.761859946,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,35078968.80929973,15.0,True,2022-10-31
STANDARD BANK GROUP (SOUTH AFRICA),OK,34905668.37414805,7.967250175528481,89,89,34905668.37414805,34905668.37414805,6981133.67482961,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,34905668.37414805,16.0,True,2022-10-31
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),OK,33550935.001702048,9.38752317556887,89,89,33550935.001702048,33550935.001702048,6710187.00034041,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,33550935.001702048,17.0,True,2022-10-31
SIBANYE STILLWATER (SOUTH AFRICA),OK,28952121.49919078,2.324334582457996,89,89,28952121.49919078,28952121.49919078,5790424.299838156,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,28952121.49919078,18.0,True,2022-10-31
GOLD FIELDS (SOUTH AFRICA),OK,26506070.095248528,8.158132210983851,89,89,26506070.095248528,26506070.095248528,5301214.019049706,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,26506070.095248528,19.0,True,2022-10-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),OK,24228054.56410025,35.89135547823143,89,89,24228054.56410025,24228054.56410025,4845610.9128200505,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,24228054.56410025,20.0,True,2022-10-31
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),OK,23026101.146956243,13.81377327308469,89,89,23026101.146956243,23026101.146956243,4605220.229391249,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,23026101.146956243,21.0,True,2022-10-31
GLENCORE (SOUTH AFRICA),OK,22836951.483646113,5.214675896135828,89,89,22836951.483646113,22836951.483646113,4567390.296729223,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,22836951.483646113,22.0,True,2022-10-31
SHOPRITE HOLDINGS (SOUTH AFRICA),OK,22146974.524750456,12.00565010824948,89,89,22146974.524750456,22146974.524750456,4429394.904950092,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,22146974.524750456,23.0,True,2022-10-31
BID CORPORATION (SOUTH AFRICA),OK,20301080.49636173,15.42658815236702,89,89,20301080.49636173,20301080.49636173,4060216.099272346,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,20301080.49636173,24.0,True,2022-10-31
BID CORP (SOUTH AFRICA),OK,20301080.49636173,15.42658815236702,89,89,20301080.49636173,20301080.49636173,4060216.099272346,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,20301080.49636173,25.0,True,2022-10-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,17321599.078949165,3.378888668191141,89,89,17321599.078949165,17321599.078949165,3464319.815789833,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,17321599.078949165,26.0,True,2022-10-31
SANLAM (SOUTH AFRICA),OK,16141946.262374861,2.854378031635517,89,89,16141946.262374861,16141946.262374861,3228389.2524749725,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,16141946.262374861,27.0,True,2022-10-31
MONDI (SOUTH AFRICA),OK,14306138.681171771,15.47361705965313,89,89,14306138.681171771,14306138.681171771,2861227.7362343543,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,14306138.681171771,28.0,True,2022-10-31
BIDVEST (SOUTH AFRICA),OK,14161152.053534998,10.874189927072,89,89,14161152.053534998,14161152.053534998,2832230.4107069997,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,14161152.053534998,29.0,True,2022-10-31
TN CYBERTECH INVESTMENTS HOLDINGS (ZIMBABWE),OK,13965819.203906601,230.4205761316872,86,86,13965819.203906601,13965819.203906601,2793163.8407813204,30,,,,,2022-10-31,2022-09-30,2022-10-31,ZIMBABWE,LOW,13965819.203906601,30.0,True,2022-10-31
CLICKS (SOUTH AFRICA),OK,13950483.579941468,15.79396691046083,89,89,13950483.579941468,13950483.579941468,2790096.7159882938,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,13950483.579941468,31.0,True,2022-10-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,12286009.731962949,8.677110034917582,89,89,12286009.731962949,12286009.731962949,2457201.9463925897,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,12286009.731962949,32.0,True,2022-10-31
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,11141000.159102865,5.805580284154192,89,89,11141000.159102865,11141000.159102865,2228200.031820573,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,11141000.159102865,33.0,True,2022-10-31
VODACOM (SOUTH AFRICA),OK,10951470.449730566,6.754457648809145,89,89,10951470.449730566,10951470.449730566,2190294.089946113,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,10951470.449730566,34.0,True,2022-10-31
MR PRICE (SOUTH AFRICA),OK,10876537.251965191,9.560146929371987,89,89,10876537.251965191,10876537.251965191,2175307.4503930383,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,10876537.251965191,35.0,True,2022-10-31
EXXARO RESOURCES (SOUTH AFRICA),OK,10307444.686847461,10.86810383318791,89,89,10307444.686847461,10307444.686847461,2061488.9373694924,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,10307444.686847461,36.0,True,2022-10-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,10163826.405427553,7.429460788680308,89,89,10163826.405427553,10163826.405427553,2032765.2810855107,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,10163826.405427553,37.0,True,2022-10-31
OLD MUTUAL (SOUTH AFRICA),OK,9985693.258830853,0.5411090744213093,89,89,9985693.258830853,9985693.258830853,1997138.6517661707,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,9985693.258830853,38.0,True,2022-10-31
REMGRO (SOUTH AFRICA),OK,9955163.414334672,7.199295783609486,89,89,9955163.414334672,9955163.414334672,1991032.6828669345,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,9955163.414334672,39.0,True,2022-10-31
KUMBA IRON ORE (SOUTH AFRICA),OK,9281396.808474695,21.45790719149452,89,89,9281396.808474695,9281396.808474695,1856279.3616949392,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,9281396.808474695,40.0,True,2022-10-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,9160469.097602105,2.363617552073449,89,89,9160469.097602105,9160469.097602105,1832093.819520421,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,9160469.097602105,41.0,True,2022-10-31
HULAMIN LIMITED (SOUTH AFRICA),OK,9002019.098653458,15.38121908886748,88,88,9002019.098653458,9002019.098653458,1800403.8197306916,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,9002019.098653458,42.0,True,2022-10-31
SPAR (SOUTH AFRICA),OK,8609263.389869915,7.931840174748356,89,89,8609263.389869915,8609263.389869915,1721852.677973983,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,8609263.389869915,43.0,True,2022-10-31
FOSCHINI (SOUTH AFRICA),OK,8471908.376255473,6.508247487134827,89,89,8471908.376255473,8471908.376255473,1694381.6752510946,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,8471908.376255473,44.0,True,2022-10-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,7647193.696057952,1.287245867546344,83,83,7647193.696057952,7647193.696057952,1529438.7392115905,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,7647193.696057952,45.0,True,2022-10-31
INVESTEC (SOUTH AFRICA),OK,7131760.062124611,4.004096494465252,89,89,7131760.062124611,7131760.062124611,1426352.0124249223,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,7131760.062124611,46.0,True,2022-10-31
FIRST CAPITAL BANK (ZIMBABWE),OK,6538677.032903658,37.79382716049383,87,87,6538677.032903658,6538677.032903658,1307735.4065807317,30,,,,,2022-10-31,2022-09-30,2022-10-31,ZIMBABWE,LOW,6538677.032903658,47.0,True,2022-10-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,6529769.691788225,0.6523186081213943,89,89,6529769.691788225,6529769.691788225,1305953.9383576452,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,6529769.691788225,48.0,True,2022-10-31
TIGER BRANDS (SOUTH AFRICA),OK,6208447.962984753,9.374797706538512,89,89,6208447.962984753,6208447.962984753,1241689.5925969507,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,6208447.962984753,49.0,True,2022-10-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,6101723.266271366,13.52883342305711,89,89,6101723.266271366,6101723.266271366,1220344.653254273,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,6101723.266271366,50.0,True,2022-10-31
REINET INVEST (SOUTH AFRICA),OK,5932260.9410030125,14.76873673162373,89,89,5932260.9410030125,5932260.9410030125,1186452.1882006025,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,5932260.9410030125,51.0,True,2022-10-31
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,5534710.360974792,1.149165181567545,88,88,5534710.360974792,5534710.360974792,1106942.0721949586,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,5534710.360974792,52.0,True,2022-10-31
TRUWORTHS INT (SOUTH AFRICA),OK,4843756.840901968,2.758107092014547,89,89,4843756.840901968,4843756.840901968,968751.3681803937,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,4843756.840901968,53.0,True,2022-10-31
OUTSURANCE (SOUTH AFRICA),OK,4133092.1262661973,1.606175504136054,89,89,4133092.1262661973,4133092.1262661973,826618.4252532395,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,4133092.1262661973,54.0,True,2022-10-31
AVI (SOUTH AFRICA),OK,3717762.6151805934,3.927190399020914,89,89,3717762.6151805934,3717762.6151805934,743552.5230361187,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,3717762.6151805934,55.0,True,2022-10-31
QUILTER (SOUTH AFRICA),OK,3121779.816204567,1.021357210001776,89,89,3121779.816204567,3121779.816204567,624355.9632409135,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,3121779.816204567,56.0,True,2022-10-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,2942522.1525088814,0.6196750136522151,89,89,2942522.1525088814,2942522.1525088814,588504.4305017763,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,2942522.1525088814,57.0,True,2022-10-31
FAWRY EGYPT (EGYPT),ZERO_CONFIRMED,2880681.3202322405,0.184404501518776,83,83,2880681.3202322405,2880681.3202322405,576136.2640464482,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,2880681.3202322405,58.0,True,2022-10-31
BELTONE HOLDING EGYPT (EGYPT),ZERO_CONFIRMED,2368547.0602015243,0.1987470738591252,83,83,2368547.0602015243,2368547.0602015243,473709.41204030486,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,2368547.0602015243,59.0,True,2022-10-31
CORONATION (NAMIBIA),OK,2254207.5400427305,1.596568898727172,89,89,2254207.5400427305,2254207.5400427305,450841.50800854614,30,,,,,2022-10-31,2022-09-30,2022-10-31,NAMIBIA,LOW,2254207.5400427305,60.0,True,2022-10-31
MAROC TELECOM MOROCCO (MOROCCO),OK,1751103.9488732403,10.43787954887905,89,89,1751103.9488732403,1751103.9488732403,350220.7897746481,30,,,,,2022-10-31,2022-09-30,2022-10-31,MOROCCO,MID,1751103.9488732403,61.0,True,2022-10-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,1551524.511456447,38.81101319574449,89,89,1551524.511456447,1551524.511456447,310304.9022912894,30,,,,,2022-10-31,2022-09-30,2022-10-31,MOROCCO,MID,1551524.511456447,62.0,True,2022-10-31
SAFARICOM KENYA (KENYA),OK,1518091.4398316434,0.2081768877763872,84,84,1518091.4398316434,1518091.4398316434,303618.2879663287,30,,,,,2022-10-31,2022-09-30,2022-10-31,KENYA,MID,1518091.4398316434,63.0,True,2022-10-31
NINETY ONE (SOUTH AFRICA),OK,1462442.0891796858,1.935377855138793,89,89,1462442.0891796858,1462442.0891796858,292488.4178359372,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,1462442.0891796858,64.0,True,2022-10-31
GB AUTO EGYPT (EGYPT),OK,1459023.4362644975,0.1767209806221603,83,83,1459023.4362644975,1459023.4362644975,291804.6872528995,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,1459023.4362644975,65.0,True,2022-10-31
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,1434114.639009192,1.27034212157379,83,83,1434114.639009192,1434114.639009192,286822.9278018384,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,1434114.639009192,66.0,True,2022-10-31
EFG HOLDING EGYPT (EGYPT),OK,1401534.9205931902,0.590094404860083,83,83,1401534.9205931902,1401534.9205931902,280306.98411863804,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,1401534.9205931902,67.0,True,2022-10-31
ORAGROUP TOGO (TOGO),OK,1297390.4724870962,6.597222222222222,79,79,1297390.4724870962,1297390.4724870962,259478.09449741925,30,,,,,2022-10-31,2022-09-30,2022-10-31,TOGO,LOW,1297390.4724870962,68.0,True,2022-10-31
PSG KONSULT (SOUTH AFRICA),OK,1274253.8611515127,0.5958839193780676,89,89,1274253.8611515127,1274253.8611515127,254850.77223030257,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,1274253.8611515127,69.0,True,2022-10-31
EL SEWEDY ELECTRIC (EGYPT),OK,978005.449602701,0.3862249837365474,83,83,978005.449602701,978005.449602701,195601.08992054022,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,978005.449602701,70.0,True,2022-10-31
MTN NIGERIA (NIGERIA),OK,931722.0257521652,0.462639220135689,87,87,931722.0257521652,931722.0257521652,186344.40515043307,30,,,,,2022-10-31,2022-09-30,2022-10-31,NIGERIA,MID,931722.0257521652,71.0,True,2022-10-31
TELECOM EGYPT (EGYPT),OK,875126.1162528885,0.8784825558463909,83,83,875126.1162528885,875126.1162528885,175025.2232505777,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,875126.1162528885,72.0,True,2022-10-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,816405.1415707769,0.2945349677036005,83,83,816405.1415707769,816405.1415707769,163281.0283141554,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,816405.1415707769,73.0,True,2022-10-31
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),OK,808075.9409085937,146.5686498333409,84,84,808075.9409085937,808075.9409085937,161615.18818171875,30,,,,,2022-10-31,2022-09-30,2022-10-31,MOROCCO,MID,808075.9409085937,74.0,True,2022-10-31
EASTERN TOBACCO EGYPT (EGYPT),OK,716733.9634512091,0.5276017682342756,83,83,716733.9634512091,716733.9634512091,143346.79269024183,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,716733.9634512091,75.0,True,2022-10-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,708561.5477274468,0.0681272186166589,83,83,708561.5477274468,708561.5477274468,141712.30954548935,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,708561.5477274468,76.0,True,2022-10-31
SANTAM (SOUTH AFRICA),OK,706206.6967411098,13.00155638019054,89,89,706206.6967411098,706206.6967411098,141241.33934822198,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,706206.6967411098,77.0,True,2022-10-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,676339.7007244958,0.3754680544812855,83,83,676339.7007244958,676339.7007244958,135267.94014489916,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,676339.7007244958,78.0,True,2022-10-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,637566.8700942324,0.04110033111816055,87,87,637566.8700942324,637566.8700942324,127513.37401884649,30,,,,,2022-10-31,2022-09-30,2022-10-31,NIGERIA,MID,637566.8700942324,79.0,True,2022-10-31
ZENITH BANK NIGERIA (NIGERIA),OK,623679.1919939856,0.04631023224581472,87,87,623679.1919939856,623679.1919939856,124735.83839879712,30,,,,,2022-10-31,2022-09-30,2022-10-31,NIGERIA,MID,623679.1919939856,80.0,True,2022-10-31
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,603975.451163877,0.009732459802379842,83,83,603975.451163877,603975.451163877,120795.09023277542,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,603975.451163877,81.0,True,2022-10-31
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,598797.1557738944,0.3764925239341675,83,83,598797.1557738944,598797.1557738944,119759.43115477888,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,598797.1557738944,82.0,True,2022-10-31
CHOPPIES ENTERPRISES LIMITED (SOUTH AFRICA),OK,559618.1119163914,5.422156369456883,85,85,559618.1119163914,559618.1119163914,111923.62238327829,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,559618.1119163914,83.0,True,2022-10-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,542026.0189119965,22.19076754486096,89,89,542026.0189119965,542026.0189119965,108405.2037823993,30,,,,,2022-10-31,2022-09-30,2022-10-31,MOROCCO,MID,542026.0189119965,84.0,True,2022-10-31
NESTLE NIGERIA (NIGERIA),OK,530133.4177098235,2.813346608933244,87,87,530133.4177098235,530133.4177098235,106026.6835419647,30,,,,,2022-10-31,2022-09-30,2022-10-31,NIGERIA,MID,530133.4177098235,85.0,True,2022-10-31
IBNSINA PHARMA (EGYPT),OK,507699.759777353,0.0957878938444753,83,83,507699.759777353,507699.759777353,101539.9519554706,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,507699.759777353,86.0,True,2022-10-31
MCB GROUP LTD MAURITIUS (MAURITIUS),OK,410725.15823048167,7.197633793439105,88,88,410725.15823048167,410725.15823048167,82145.03164609634,30,,,,,2022-10-31,2022-09-30,2022-10-31,MAURITIUS,LOW,410725.15823048167,87.0,True,2022-10-31
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,407384.34333782457,0.2125774114730334,83,83,407384.34333782457,407384.34333782457,81476.86866756492,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,407384.34333782457,88.0,True,2022-10-31
KCB GROUP KENYA (KENYA),OK,405084.6411086533,0.345848977889028,86,86,405084.6411086533,405084.6411086533,81016.92822173066,30,,,,,2022-10-31,2022-09-30,2022-10-31,KENYA,MID,405084.6411086533,89.0,True,2022-10-31
RAYA HOLDING EGYPT (EGYPT),OK,397153.8759843177,0.1408645497712872,83,83,397153.8759843177,397153.8759843177,79430.77519686354,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,397153.8759843177,90.0,True,2022-10-31
COSUMAR MOROCCO (MOROCCO),OK,346300.911361045,19.08588648920141,89,89,346300.911361045,346300.911361045,69260.182272209,30,,,,,2022-10-31,2022-09-30,2022-10-31,MOROCCO,MID,346300.911361045,91.0,True,2022-10-31
MARSA MAROC MOROCCO (MOROCCO),OK,345947.74002225127,21.91680745171453,88,88,345947.74002225127,345947.74002225127,69189.54800445026,30,,,,,2022-10-31,2022-09-30,2022-10-31,MOROCCO,MID,345947.74002225127,92.0,True,2022-10-31
MANAGEM MOROCCO (MOROCCO),OK,333276.76842754585,219.1680745171453,87,87,333276.76842754585,333276.76842754585,66655.35368550917,30,,,,,2022-10-31,2022-09-30,2022-10-31,MOROCCO,MID,333276.76842754585,93.0,True,2022-10-31
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,332100.96035722364,0.3875677930746767,86,86,332100.96035722364,332100.96035722364,66420.19207144473,30,,,,,2022-10-31,2022-09-30,2022-10-31,KENYA,MID,332100.96035722364,94.0,True,2022-10-31
NCBA GROUP KENYA (KENYA),OK,329058.12787783635,0.2528160200250313,85,85,329058.12787783635,329058.12787783635,65811.62557556728,30,,,,,2022-10-31,2022-09-30,2022-10-31,KENYA,MID,329058.12787783635,95.0,True,2022-10-31
CIMENTS DU MAROC MOROCCO (MOROCCO),OK,292337.43255935225,134.2404456417515,85,85,292337.43255935225,292337.43255935225,58467.486511870455,30,,,,,2022-10-31,2022-09-30,2022-10-31,MOROCCO,MID,292337.43255935225,96.0,True,2022-10-31
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,283909.2648630195,4.750472917158857,89,89,283909.2648630195,283909.2648630195,56781.852972603905,30,,,,,2022-10-31,2022-09-30,2022-10-31,SOUTH AFRICA,HIGH,283909.2648630195,97.0,True,2022-10-31
AIRTEL AFRICA NIGERIA (NIGERIA),OK,264435.3626224443,4.631023224581472,87,87,264435.3626224443,264435.3626224443,52887.07252448886,30,,,,,2022-10-31,2022-09-30,2022-10-31,NIGERIA,MID,264435.3626224443,98.0,True,2022-10-31
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,263589.2163989696,0.1244730385251738,83,83,263589.2163989696,263589.2163989696,52717.84327979392,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,263589.2163989696,99.0,True,2022-10-31
SONATEL SENEGAL (SENEGAL),OK,255039.35235937694,25.17361111111111,87,87,255039.35235937694,255039.35235937694,51007.87047187539,30,,,,,2022-10-31,2022-09-30,2022-10-31,SENEGAL,LOW,255039.35235937694,100.0,True,2022-10-31
FIRST HOLDCO NIGERIA (NIGERIA),OK,230155.17744305325,0.0236182184453655,87,87,230155.17744305325,230155.17744305325,46031.03548861065,30,,,,,2022-10-31,2022-09-30,2022-10-31,NIGERIA,MID,230155.17744305325,101.0,True,2022-10-31
EGYPT ALUMINIUM (EGYPT),OK,229731.82112646723,0.9783683275023947,83,83,229731.82112646723,229731.82112646723,45946.36422529345,30,,,,,2022-10-31,2022-09-30,2022-10-31,EGYPT,MID,229731.82112646723,102.0,True,2022-10-31
BANK OF AFRICA MOROCCO (MOROCCO),OK,213449.88086850068,14.7025249988585,89,89,213449.88086850068,213449.88086850068,42689.97617370014,30,,,,,2022-10-31,2022-09-30,2022-10-31,MOROCCO,MID,213449.88086850068,103.0,True,2022-10-31
