Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
AVI (SOUTH AFRICA),OK,3825172.674610943,4.939912575194924,86,3825172.674610943,3825172.674610943,765034.5349221886,30,,,,,2022-04-30,2022-03-31,2022-04-30,SOUTH AFRICA,HIGH,3825172.674610943,52.0,True,2022-04-30
QUILTER (SOUTH AFRICA),OK,3569315.6396628963,1.838935555037889,86,3569315.6396628963,3569315.6396628963,713863.1279325793,30,,,,,2022-04-30,2022-03-31,2022-04-30,SOUTH AFRICA,HIGH,3569315.6396628963,53.0,True,2022-04-30
OUTSURANCE (SOUTH AFRICA),OK,3381413.5470832293,1.931430450689944,86,3381413.5470832293,3381413.5470832293,676282.7094166459,30,,,,,2022-04-30,2022-03-31,2022-04-30,SOUTH AFRICA,HIGH,3381413.5470832293,54.0,True,2022-04-30
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,2942572.8864614274,1.362896552480011,88,2942572.8864614274,2942572.8864614274,588514.5772922855,30,,,,,2022-04-30,2022-03-31,2022-04-30,EGYPT,MID,2942572.8864614274,55.0,True,2022-04-30
LIFE HEALTHCARE (SOUTH AFRICA),OK,2846884.7625015764,1.035942831303013,86,2846884.7625015764,2846884.7625015764,569376.9525003153,30,,,,,2022-04-30,2022-03-31,2022-04-30,SOUTH AFRICA,HIGH,2846884.7625015764,56.0,True,2022-04-30
CORONATION (NAMIBIA),OK,2551227.895143567,3.168147641831852,86,2551227.895143567,2551227.895143567,510245.57902871346,30,,,,,2022-04-30,2022-03-31,2022-04-30,NAMIBIA,LOW,2551227.895143567,57.0,True,2022-04-30
EFG HOLDING EGYPT (EGYPT),OK,2260729.0237199483,0.9694266189534139,88,2260729.0237199483,2260729.0237199483,452145.80474398966,30,,,,,2022-04-30,2022-03-31,2022-04-30,EGYPT,MID,2260729.0237199483,58.0,True,2022-04-30
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,2077843.6952107868,0.3194888178913738,88,2077843.6952107868,2077843.6952107868,415568.73904215737,30,,,,,2022-04-30,2022-03-31,2022-04-30,EGYPT,MID,2077843.6952107868,59.0,True,2022-04-30
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,2071883.3088115219,49.10595142780892,88,2071883.3088115219,2071883.3088115219,414376.6617623044,30,,,,,2022-04-30,2022-03-31,2022-04-30,MOROCCO,MID,2071883.3088115219,60.0,True,2022-04-30
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,1777583.6937798932,0.4630669830501043,88,1777583.6937798932,1777583.6937798932,355516.73875597864,30,,,,,2022-04-30,2022-03-31,2022-04-30,EGYPT,MID,1777583.6937798932,61.0,True,2022-04-30
SAFARICOM KENYA (KENYA),OK,1715281.8716519156,0.2995614035087719,88,1715281.8716519156,1715281.8716519156,343056.37433038314,30,,,,,2022-04-30,2022-03-31,2022-04-30,KENYA,MID,1715281.8716519156,62.0,True,2022-04-30
EL SEWEDY ELECTRIC (EGYPT),OK,1529143.880538968,0.4526548260347766,88,1529143.880538968,1529143.880538968,305828.7761077936,30,,,,,2022-04-30,2022-03-31,2022-04-30,EGYPT,MID,1529143.880538968,63.0,True,2022-04-30
EASTERN TOBACCO EGYPT (EGYPT),OK,1381421.881054105,0.6581579250215093,88,1381421.881054105,1381421.881054105,276284.37621082104,30,,,,,2022-04-30,2022-03-31,2022-04-30,EGYPT,MID,1381421.881054105,64.0,True,2022-04-30
MAROC TELECOM MOROCCO (MOROCCO),OK,1251507.283093619,13.81371764077929,88,1251507.283093619,1251507.283093619,250301.4566187238,30,,,,,2022-04-30,2022-03-31,2022-04-30,MOROCCO,MID,1251507.283093619,65.0,True,2022-04-30
ZENITH BANK NIGERIA (NIGERIA),OK,1117707.6652983238,0.05394340758579169,87,1117707.6652983238,1117707.6652983238,223541.53305966477,30,,,,,2022-04-30,2022-03-31,2022-04-30,NIGERIA,MID,1117707.6652983238,66.0,True,2022-04-30
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,1102713.0091741614,0.2148192394741313,88,1102713.0091741614,1102713.0091741614,220542.60183483228,30,,,,,2022-04-30,2022-03-31,2022-04-30,EGYPT,MID,1102713.0091741614,67.0,True,2022-04-30
TELECOM EGYPT (EGYPT),OK,1022476.0243172253,0.9584664536741212,88,1022476.0243172253,1022476.0243172253,204495.20486344508,30,,,,,2022-04-30,2022-03-31,2022-04-30,EGYPT,MID,1022476.0243172253,68.0,True,2022-04-30
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,1013765.5575736805,0.4767671896492198,88,1013765.5575736805,1013765.5575736805,202753.1115147361,30,,,,,2022-04-30,2022-03-31,2022-04-30,EGYPT,MID,1013765.5575736805,69.0,True,2022-04-30
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,984305.416771304,28.50280224179344,88,984305.416771304,984305.416771304,196861.0833542608,30,,,,,2022-04-30,2022-03-31,2022-04-30,MOROCCO,MID,984305.416771304,70.0,True,2022-04-30
SANTAM (SOUTH AFRICA),OK,915949.9369598167,18.60997300519342,86,915949.9369598167,915949.9369598167,183189.98739196337,30,,,,,2022-04-30,2022-03-31,2022-04-30,SOUTH AFRICA,HIGH,915949.9369598167,71.0,True,2022-04-30
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,878017.3606639057,0.05394340758579169,87,878017.3606639057,878017.3606639057,175603.47213278117,30,,,,,2022-04-30,2022-03-31,2022-04-30,NIGERIA,MID,878017.3606639057,72.0,True,2022-04-30
GB AUTO EGYPT (EGYPT),OK,861391.5326856917,0.2186552973218836,88,861391.5326856917,861391.5326856917,172278.30653713836,30,,,,,2022-04-30,2022-03-31,2022-04-30,EGYPT,MID,861391.5326856917,73.0,True,2022-04-30
ALEXANDRIA CONTAINERS AND GOODS (EGYPT),OK,799035.9605169469,0.57047660278717,88,799035.9605169469,799035.9605169469,159807.1921033894,30,,,,,2022-04-30,2022-03-31,2022-04-30,EGYPT,MID,799035.9605169469,74.0,True,2022-04-30
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),OK,729773.3225375876,203.3626901521217,81,729773.3225375876,729773.3225375876,145954.66450751753,30,,,,,2022-04-30,2022-03-31,2022-04-30,MOROCCO,MID,729773.3225375876,75.0,True,2022-04-30
MTN GHANA (GHANA),OK,688081.9489553173,0.1460055096418733,81,688081.9489553173,688081.9489553173,137616.38979106347,30,,,,,2022-04-30,2022-03-31,2022-04-30,GHANA,LOW,688081.9489553173,76.0,True,2022-04-30
FCMB GROUP NIGERIA (NIGERIA),OK,639086.7156814779,0.00818783865141481,87,639086.7156814779,639086.7156814779,127817.34313629559,30,,,,,2022-04-30,2022-03-31,2022-04-30,NIGERIA,MID,639086.7156814779,77.0,True,2022-04-30
KCB GROUP KENYA (KENYA),OK,616603.8487641937,0.3864035087719298,88,616603.8487641937,616603.8487641937,123320.76975283875,30,,,,,2022-04-30,2022-03-31,2022-04-30,KENYA,MID,616603.8487641937,78.0,True,2022-04-30
MARSA MAROC MOROCCO (MOROCCO),OK,571328.4312012752,28.28929810515079,88,571328.4312012752,571328.4312012752,114265.68624025505,30,,,,,2022-04-30,2022-03-31,2022-04-30,MOROCCO,MID,571328.4312012752,79.0,True,2022-04-30
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,520738.7775369661,5.545582854872083,86,520738.7775369661,520738.7775369661,104147.75550739322,30,,,,,2022-04-30,2022-03-31,2022-04-30,SOUTH AFRICA,HIGH,520738.7775369661,80.0,True,2022-04-30
