Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),2256697324.444444,355.0,90,0.7333333333333333,4196338000.0,4196338000.0,839267600.0,22.0,0,9,9208480000.0,49907630999.999886,2022-09-30,SOUTH AFRICA,HIGH,2256697324.444444,5.0,1.0,True,2022-09-30
NASPERS (SOUTH AFRICA),1123368237.6888888,452.66,90,0.7333333333333333,2088907880.0,2088907880.0,417781576.0,22.0,0,9,2097738000.0,10756982524.999989,2022-09-30,SOUTH AFRICA,HIGH,1123368237.6888888,5.0,2.0,True,2022-09-30
BLUE LABEL TELECOMS (SOUTH AFRICA),832719939.9525924,558.0,90,0.7333333333333333,1548446169.3333333,1548446169.3333333,309689233.8666667,22.0,0,9,771840000.0,10735958499.999989,2022-09-30,SOUTH AFRICA,HIGH,832719939.9525924,3.754245161819062,3.0,True,2022-09-30
PROSUS (SOUTH AFRICA),541441774.2962962,434.95,90,0.7333333333333333,1006813216.6666666,1006813216.6666666,201362643.33333334,22.0,0,4,957773400.0,7337425343.999876,2022-09-30,SOUTH AFRICA,HIGH,541441774.2962962,2.4410429773956452,4.0,True,2022-09-30
MTN GROUP (SOUTH AFRICA),466367309.9555555,119.88,90,0.7333333333333333,867211940.0,867211940.0,173442388.0,22.0,0,9,548290400.0,2652173759.9999886,2022-09-30,SOUTH AFRICA,HIGH,466367309.9555555,2.102576308105332,5.0,True,2022-09-30
FIRSTRAND (SOUTH AFRICA),421534804.851111,59.51,90,0.7333333333333333,783845711.4999999,783845711.4999999,156769142.29999998,22.0,0,9,592906000.0,2480806144.999996,2022-09-30,SOUTH AFRICA,HIGH,421534804.851111,1.9004528722354386,6.0,True,2022-09-30
ANGLO AMERICAN (SOUTH AFRICA),418265389.01530373,546.0,90,0.7333333333333333,777766219.2433335,777766219.2433335,155553243.8486667,22.0,0,9,569131200.0,2582977778.999991,2022-09-30,SOUTH AFRICA,HIGH,418265389.01530373,1.8857129963243935,7.0,True,2022-09-30
ABSA (SOUTH AFRICA),417847086.91896206,176.63,90,0.7333333333333333,776988384.7666651,776988384.7666651,155397676.95333302,22.0,0,9,360097800.0,2472508142.999954,2022-09-30,SOUTH AFRICA,HIGH,417847086.91896206,1.8838271178362924,8.0,True,2022-09-30
GRINDROD (SOUTH AFRICA),372553667.3955555,859.0,90,0.7333333333333333,692765084.0,692765084.0,138553016.8,22.0,0,9,354961440.0,3976593499.9999948,2022-09-30,SOUTH AFRICA,HIGH,372553667.3955555,1.6796256895413595,9.0,True,2022-09-30
CAPITEC BANK (SOUTH AFRICA),348175926.6172814,1553.0,90,0.7333333333333333,647434574.2883333,647434574.2883333,129486914.85766667,22.0,0,9,235530824.2,1628773852.9499974,2022-09-30,SOUTH AFRICA,HIGH,348175926.6172814,1.5697207731559957,10.0,True,2022-09-30
STANDARD BANK GROUP (SOUTH AFRICA),316135877.1999999,144.0,90,0.7333333333333333,587855970.0,587855970.0,117571194.0,22.0,0,9,533738400.0,1932899637.9999983,2022-09-30,SOUTH AFRICA,HIGH,316135877.1999999,1.4252710071084567,11.0,True,2022-09-30
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),303268955.8962962,169.67,90,0.7333333333333333,563929876.6666666,563929876.6666666,112785975.33333333,22.0,0,9,301605000.0,2113641535.999998,2022-09-30,SOUTH AFRICA,HIGH,303268955.8962962,1.3672616155539727,12.0,True,2022-09-30
PPC (SOUTH AFRICA),302772076.8355555,210.0,90,0.7333333333333333,563005928.0,563005928.0,112601185.60000001,22.0,0,9,1244160000.0,12790208999.999983,2022-09-30,SOUTH AFRICA,HIGH,302772076.8355555,1.365021479680799,13.0,True,2022-09-30
SIBANYE STILLWATER (SOUTH AFRICA),226983199.09629628,42.01,90,0.7333333333333333,422076196.6666667,422076196.6666667,84415239.33333334,22.0,0,9,293586000.0,2206273375.9999986,2022-09-30,SOUTH AFRICA,HIGH,226983199.09629628,1.0233339399438388,14.0,True,2022-09-30
SHOPRITE HOLDINGS (SOUTH AFRICA),221807554.9304592,216.99,90,0.7333333333333333,412452064.9533333,412452064.9533333,82490412.99066667,22.0,0,9,276480000.0,1415984893.9999964,2022-09-30,SOUTH AFRICA,HIGH,221807554.9304592,1.0,15.0,True,2022-09-30
BHP (SOUTH AFRICA),221520697.71365926,456.85,90,0.7333333333333333,411918652.7733334,411918652.7733334,82383730.55466668,22.0,0,1,384549942.14000005,4721643356.399885,2022-09-30,SOUTH AFRICA,HIGH,221520697.71365926,0.9987067292775944,16.0,True,2022-09-30
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),219543079.70808882,648.7,90,0.7333333333333333,408241263.91999996,408241263.91999996,81648252.784,22.0,0,9,438733108.8,2192290231.999993,2022-09-30,SOUTH AFRICA,HIGH,219543079.70808882,0.9897908111241732,17.0,True,2022-09-30
GLENCORE (SOUTH AFRICA),216879456.7736296,94.25,90,0.7333333333333333,403288246.06666666,403288246.06666666,80657649.21333334,22.0,0,9,121349200.0,852987881.9999989,2022-09-30,SOUTH AFRICA,HIGH,216879456.7736296,0.9777820996296783,18.0,True,2022-09-30
MTN NIGERIA (NIGERIA),213012962.94226667,199.8,90,0.7333333333333333,396098484.81000006,396098484.81000006,79219696.96200001,22.0,0,5,174270168.95,6045676762.174965,2022-09-30,NIGERIA,MID,213012962.94226667,5.0,19.0,True,2022-09-30
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),204231861.1867111,249.67,90,0.7333333333333333,379769989.81000006,379769989.81000006,75953997.96200001,22.0,0,9,324360000.0,1543510529.0,2022-09-30,SOUTH AFRICA,HIGH,204231861.1867111,0.9207615189245542,20.0,True,2022-09-30
GOLD FIELDS (SOUTH AFRICA),203156881.15555552,147.45,90,0.7333333333333333,377771060.0,377771060.0,75554212.0,22.0,0,9,197866000.0,1414233561.999998,2022-09-30,SOUTH AFRICA,HIGH,203156881.15555552,0.915915065288236,21.0,True,2022-09-30
BID CORP (SOUTH AFRICA),193591419.18909627,278.82,90,0.7333333333333333,359984043.94666666,359984043.94666666,71996808.78933333,22.0,0,8,232439479.04999998,1050185730.0000014,2022-09-30,SOUTH AFRICA,HIGH,193591419.18909627,0.872790014973975,22.0,True,2022-09-30
