Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),NonZeroVolumeDays90d,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
CLICKS (SOUTH AFRICA),OK,15657003.576647967,19.63070155986435,86,86,15657003.576647967,15657003.576647967,3131400.7153295935,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,15657003.576647967,21.0,True,2024-07-31
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,15371263.652970016,7.678183276507517,86,86,15371263.652970016,15371263.652970016,3074252.7305940036,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,15371263.652970016,22.0,True,2024-07-31
SIBANYE STILLWATER (SOUTH AFRICA),OK,15133731.198038775,1.124164928448498,86,86,15133731.198038775,15133731.198038775,3026746.239607755,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,15133731.198038775,23.0,True,2024-07-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,14656865.548745047,13.30014804545229,86,86,14656865.548745047,14656865.548745047,2931373.10974901,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,14656865.548745047,24.0,True,2024-07-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,14293545.548368087,3.521851383344231,86,86,14293545.548368087,14293545.548368087,2858709.1096736174,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,14293545.548368087,25.0,True,2024-07-31
MONDI (SOUTH AFRICA),OK,14056252.606233325,20.06622996013547,86,86,14056252.606233325,14056252.606233325,2811250.521246665,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,14056252.606233325,26.0,True,2024-07-31
GLENCORE (SOUTH AFRICA),OK,13835796.97518232,5.948041005796973,86,86,13835796.97518232,13835796.97518232,2767159.3950364646,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,13835796.97518232,27.0,True,2024-07-31
MR PRICE (SOUTH AFRICA),OK,13808434.275611466,11.73874452667925,86,86,13808434.275611466,13808434.275611466,2761686.8551222933,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,13808434.275611466,28.0,True,2024-07-31
FOSCHINI (SOUTH AFRICA),OK,12889063.177864883,7.268877790388846,86,86,12889063.177864883,12889063.177864883,2577812.635572977,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,12889063.177864883,29.0,True,2024-07-31
REMGRO (SOUTH AFRICA),OK,12543543.592860067,7.757992145667147,86,86,12543543.592860067,12543543.592860067,2508708.7185720135,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,12543543.592860067,30.0,True,2024-07-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,12140751.648166675,7.256906460014901,86,86,12140751.648166675,12140751.648166675,2428150.329633335,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,12140751.648166675,31.0,True,2024-07-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,11299650.454814874,1.185149075879539,76,76,11299650.454814874,11299650.454814874,2259930.090962975,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,11299650.454814874,32.0,True,2024-07-31
OLD MUTUAL (SOUTH AFRICA),OK,10435866.53063206,0.706308492062723,86,86,10435866.53063206,10435866.53063206,2087173.306126412,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,10435866.53063206,33.0,True,2024-07-31
VODACOM (SOUTH AFRICA),OK,10207948.590719184,5.558687736968209,86,86,10207948.590719184,10207948.590719184,2041589.7181438368,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,10207948.590719184,34.0,True,2024-07-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,8220135.326920067,0.6943371616887783,86,86,8220135.326920067,8220135.326920067,1644027.0653840136,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,8220135.326920067,35.0,True,2024-07-31
REINET INVEST (SOUTH AFRICA),OK,7881478.889574294,26.19441098489275,86,86,7881478.889574294,7881478.889574294,1576295.777914859,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,7881478.889574294,36.0,True,2024-07-31
INVESTEC (SOUTH AFRICA),OK,7730005.205220322,7.541938135585007,86,86,7730005.205220322,7730005.205220322,1546001.0410440646,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,7730005.205220322,37.0,True,2024-07-31
KUMBA IRON ORE (SOUTH AFRICA),OK,7341227.8791616075,25.06169510617715,86,86,7341227.8791616075,7341227.8791616075,1468245.5758323215,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,7341227.8791616075,38.0,True,2024-07-31
TRUWORTHS INT (SOUTH AFRICA),OK,6163356.189958556,5.3175509394359,86,86,6163356.189958556,6163356.189958556,1232671.2379917111,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,6163356.189958556,39.0,True,2024-07-31
EXXARO RESOURCES (SOUTH AFRICA),OK,5845112.763298155,10.14712765029578,86,86,5845112.763298155,5845112.763298155,1169022.552659631,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,5845112.763298155,40.0,True,2024-07-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,5758744.506748278,12.94043807088282,86,86,5758744.506748278,5758744.506748278,1151748.9013496556,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,5758744.506748278,41.0,True,2024-07-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,5412114.773079881,1.612419379031049,76,76,5412114.773079881,5412114.773079881,1082422.9546159764,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,5412114.773079881,42.0,True,2024-07-31
EL SEWEDY ELECTRIC (EGYPT),OK,5179372.871778441,0.9845341066280019,76,76,5179372.871778441,5179372.871778441,1035874.5743556882,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,5179372.871778441,43.0,True,2024-07-31
OUTSURANCE (SOUTH AFRICA),OK,4968223.529384821,2.629132175458659,86,86,4968223.529384821,4968223.529384821,993644.7058769641,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,4968223.529384821,44.0,True,2024-07-31
REDEFINE PROPERTIES (SOUTH AFRICA),OK,4450311.306006131,0.2291654671583653,86,86,4450311.306006131,4450311.306006131,890062.2612012262,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,4450311.306006131,45.0,True,2024-07-31
SPAR (SOUTH AFRICA),OK,4389668.9681333555,6.747839887446692,86,86,4389668.9681333555,4389668.9681333555,877933.7936266712,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,4389668.9681333555,46.0,True,2024-07-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,4353418.168032279,30.72702742065394,83,83,4353418.168032279,4353418.168032279,870683.6336064559,30,,,,,2024-07-31,2024-06-30,2024-07-31,MOROCCO,MID,4353418.168032279,47.0,True,2024-07-31
EFG HOLDING EGYPT (EGYPT),OK,3141883.857182133,0.4103961468593237,76,76,3141883.857182133,3141883.857182133,628376.7714364267,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,3141883.857182133,48.0,True,2024-07-31
TIGER BRANDS (SOUTH AFRICA),OK,3102108.9610935813,11.3425504976368,86,86,3102108.9610935813,3102108.9610935813,620421.7922187162,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,3102108.9610935813,49.0,True,2024-07-31
AVI (SOUTH AFRICA),OK,2964210.3303825553,5.257694287566177,86,86,2964210.3303825553,2964210.3303825553,592842.066076511,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,2964210.3303825553,50.0,True,2024-07-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,2881675.9302638103,0.7325314062151727,86,86,2881675.9302638103,2881675.9302638103,576335.1860527621,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,2881675.9302638103,51.0,True,2024-07-31
QUILTER (SOUTH AFRICA),OK,2733403.698190662,1.573944912498126,86,86,2733403.698190662,2733403.698190662,546680.7396381324,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,2733403.698190662,52.0,True,2024-07-31
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,2729092.1389422575,0.1349932503374831,76,76,2729092.1389422575,2729092.1389422575,545818.4277884515,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,2729092.1389422575,53.0,True,2024-07-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,2542965.9054727955,0.08770394813592654,76,76,2542965.9054727955,2542965.9054727955,508593.18109455914,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,2542965.9054727955,54.0,True,2024-07-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,2307965.309243232,53.51277917346995,83,83,2307965.309243232,2307965.309243232,461593.06184864644,30,,,,,2024-07-31,2024-06-30,2024-07-31,MOROCCO,MID,2307965.309243232,55.0,True,2024-07-31
FAWRY EGYPT (EGYPT),ZERO_CONFIRMED,2077341.9036770326,0.1354098961718581,76,76,2077341.9036770326,2077341.9036770326,415468.38073540654,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,2077341.9036770326,56.0,True,2024-07-31
THUNGELA RESOURSES (SOUTH AFRICA),OK,1979507.2818025134,6.353926111808804,83,83,1979507.2818025134,1979507.2818025134,395901.4563605027,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,1979507.2818025134,57.0,True,2024-07-31
BELTONE HOLDING EGYPT (EGYPT),ZERO_CONFIRMED,1892864.7802335122,0.06166358348749229,76,76,1892864.7802335122,1892864.7802335122,378572.95604670246,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,1892864.7802335122,58.0,True,2024-07-31
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,1832539.0465966319,1.220772294718597,76,76,1832539.0465966319,1832539.0465966319,366507.8093193264,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,1832539.0465966319,59.0,True,2024-07-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,1722484.0026383682,0.2068646567671616,76,76,1722484.0026383682,1722484.0026383682,344496.8005276737,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,1722484.0026383682,60.0,True,2024-07-31
MAROC TELECOM MOROCCO (MOROCCO),OK,1519639.0352443706,9.394581018814803,83,83,1519639.0352443706,1519639.0352443706,303927.80704887415,30,,,,,2024-07-31,2024-06-30,2024-07-31,MOROCCO,MID,1519639.0352443706,61.0,True,2024-07-31
PSG KONSULT (SOUTH AFRICA),OK,1430868.473156953,0.9884898508771279,86,86,1430868.473156953,1430868.473156953,286173.6946313906,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,1430868.473156953,62.0,True,2024-07-31
TAQA MOROCCO (MOROCCO),OK,1337571.180217262,134.9497825907099,81,81,1337571.180217262,1337571.180217262,267514.2360434524,30,,,,,2024-07-31,2024-06-30,2024-07-31,MOROCCO,MID,1337571.180217262,63.0,True,2024-07-31
MARSA MAROC MOROCCO (MOROCCO),OK,1311440.524399805,32.38794782177037,83,83,1311440.524399805,1311440.524399805,262288.10487996106,30,,,,,2024-07-31,2024-06-30,2024-07-31,MOROCCO,MID,1311440.524399805,64.0,True,2024-07-31
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,1245289.7489814041,0.2020732296718497,76,76,1245289.7489814041,1245289.7489814041,249057.94979628082,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,1245289.7489814041,65.0,True,2024-07-31
ONE TECH HOLDING TUNISIA (TUNISIA),OK,1121825.4475256924,2.906200317965024,78,78,1121825.4475256924,1121825.4475256924,224365.0895051385,30,,,,,2024-07-31,2024-06-30,2024-07-31,TUNISIA,LOW,1121825.4475256924,66.0,True,2024-07-31
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,1057108.1612268495,0.5795543556155526,76,76,1057108.1612268495,1057108.1612268495,211421.63224536992,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,1057108.1612268495,67.0,True,2024-07-31
SAFARICOM KENYA (KENYA),OK,1027874.084990004,0.1348927875243665,83,83,1027874.084990004,1027874.084990004,205574.8169980008,30,,,,,2024-07-31,2024-06-30,2024-07-31,KENYA,MID,1027874.084990004,68.0,True,2024-07-31
SANTAM (SOUTH AFRICA),OK,977451.1099125611,18.56639328328557,86,86,977451.1099125611,977451.1099125611,195490.22198251224,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,977451.1099125611,69.0,True,2024-07-31
FIRST HOLDCO NIGERIA (NIGERIA),OK,919748.7806877071,0.01426784457821906,79,79,919748.7806877071,919748.7806877071,183949.75613754144,30,,,,,2024-07-31,2024-06-30,2024-07-31,NIGERIA,MID,919748.7806877071,70.0,True,2024-07-31
NINETY ONE (SOUTH AFRICA),OK,908912.1027279164,2.166240734332806,86,86,908912.1027279164,908912.1027279164,181782.4205455833,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,908912.1027279164,71.0,True,2024-07-31
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,848282.6344906326,9.125574125052516,86,86,848282.6344906326,848282.6344906326,169656.52689812653,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,848282.6344906326,72.0,True,2024-07-31
EASTERN TOBACCO EGYPT (EGYPT),OK,838969.5956867979,0.3787310634468277,76,76,838969.5956867979,838969.5956867979,167793.9191373596,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,838969.5956867979,73.0,True,2024-07-31
EDITA FOOD INDUSTRIES COMPANY (EGYPT),OK,760728.3401444652,0.6195523557155475,76,76,760728.3401444652,760728.3401444652,152145.66802889304,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,760728.3401444652,74.0,True,2024-07-31
ABU DHABI ISLAMIC BANK EGYPT (EGYPT),OK,730337.595788983,0.8780810959452027,76,76,730337.595788983,730337.595788983,146067.5191577966,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,730337.595788983,75.0,True,2024-07-31
EGYPT ALUMINIUM (EGYPT),OK,724869.6081273134,2.020732296718498,76,76,724869.6081273134,724869.6081273134,144973.92162546268,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,724869.6081273134,76.0,True,2024-07-31
TELECOM EGYPT (EGYPT),OK,701594.9267854377,0.6491342099561689,76,76,701594.9267854377,701594.9267854377,140318.98535708754,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,701594.9267854377,77.0,True,2024-07-31
ALEXANDRIA CONTAINERS AND GOODS (EGYPT),OK,677597.8060752504,0.9170374814592605,76,76,677597.8060752504,677597.8060752504,135519.56121505008,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,677597.8060752504,78.0,True,2024-07-31
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),OK,670712.5243894516,197.234297632576,80,80,670712.5243894516,670712.5243894516,134142.50487789031,30,,,,,2024-07-31,2024-06-30,2024-07-31,MOROCCO,MID,670712.5243894516,79.0,True,2024-07-31
IBNSINA PHARMA (EGYPT),OK,664835.8469760016,0.05958035431561755,76,76,664835.8469760016,664835.8469760016,132967.16939520033,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,664835.8469760016,80.0,True,2024-07-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,657817.7967025444,0.02931748885935423,79,79,657817.7967025444,657817.7967025444,131563.5593405089,30,,,,,2024-07-31,2024-06-30,2024-07-31,NIGERIA,MID,657817.7967025444,81.0,True,2024-07-31
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,610729.3937321511,0.3294346978557505,83,83,610729.3937321511,610729.3937321511,122145.87874643023,30,,,,,2024-07-31,2024-06-30,2024-07-31,KENYA,MID,610729.3937321511,82.0,True,2024-07-31
FIDELITY BANK NIGERIA (NIGERIA),OK,603478.6719198918,0.006645297474786959,79,79,603478.6719198918,603478.6719198918,120695.73438397837,30,,,,,2024-07-31,2024-06-30,2024-07-31,NIGERIA,MID,603478.6719198918,83.0,True,2024-07-31
GRINDROD (SOUTH AFRICA),OK,599591.4833278663,0.8573752801148791,86,86,599591.4833278663,599591.4833278663,119918.29666557326,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,599591.4833278663,84.0,True,2024-07-31
CIMENTS DU MAROC MOROCCO (MOROCCO),OK,561301.4304298803,188.9296956269938,81,81,561301.4304298803,561301.4304298803,112260.28608597605,30,,,,,2024-07-31,2024-06-30,2024-07-31,MOROCCO,MID,561301.4304298803,85.0,True,2024-07-31
INNSCOR AFRICA (ZIMBABWE),OK,540276.6443222122,3.280303583156973,84,84,540276.6443222122,540276.6443222122,108055.32886444245,30,,,,,2024-07-31,2024-06-30,2024-07-31,ZIMBABWE,LOW,540276.6443222122,86.0,True,2024-07-31
ZENITH BANK NIGERIA (NIGERIA),OK,503570.6069601383,0.02325854116175436,79,79,503570.6069601383,503570.6069601383,100714.12139202766,30,,,,,2024-07-31,2024-06-30,2024-07-31,NIGERIA,MID,503570.6069601383,87.0,True,2024-07-31
MANAGEM MOROCCO (MOROCCO),OK,485668.9959734363,259.5188126744421,83,83,485668.9959734363,485668.9959734363,97133.79919468726,30,,,,,2024-07-31,2024-06-30,2024-07-31,MOROCCO,MID,485668.9959734363,88.0,True,2024-07-31
KCB GROUP KENYA (KENYA),OK,412186.70969714917,0.2436647173489279,83,83,412186.70969714917,412186.70969714917,82437.34193942984,30,,,,,2024-07-31,2024-06-30,2024-07-31,KENYA,MID,412186.70969714917,89.0,True,2024-07-31
CIH BANK (MOROCCO),OK,405501.2255569652,40.27731972707341,78,78,405501.2255569652,405501.2255569652,81100.24511139304,30,,,,,2024-07-31,2024-06-30,2024-07-31,MOROCCO,MID,405501.2255569652,90.0,True,2024-07-31
SONATEL SENEGAL (SENEGAL),OK,402807.0153188455,31.63844538017478,83,83,402807.0153188455,402807.0153188455,80561.4030637691,30,,,,,2024-07-31,2024-06-30,2024-07-31,SENEGAL,LOW,402807.0153188455,91.0,True,2024-07-31
DELICE HOLDING TUNISIA (TUNISIA),OK,389625.763367894,4.184419713831478,78,78,389625.763367894,389625.763367894,77925.1526735788,30,,,,,2024-07-31,2024-06-30,2024-07-31,TUNISIA,LOW,389625.763367894,92.0,True,2024-07-31
RAUBEX (SOUTH AFRICA),OK,361951.05414720014,2.280253404560848,86,86,361951.05414720014,361951.05414720014,72390.21082944002,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,361951.05414720014,93.0,True,2024-07-31
MCB GROUP LTD MAURITIUS (MAURITIUS),OK,355962.3494064744,8.225108225108224,83,83,355962.3494064744,355962.3494064744,71192.46988129488,30,,,,,2024-07-31,2024-06-30,2024-07-31,MAURITIUS,LOW,355962.3494064744,94.0,True,2024-07-31
SIMBISA BRANDS (ZIMBABWE),OK,320487.3067292438,2.55345544771218,85,85,320487.3067292438,320487.3067292438,64097.46134584876,30,,,,,2024-07-31,2024-06-30,2024-07-31,ZIMBABWE,LOW,320487.3067292438,95.0,True,2024-07-31
EXPORT DEVELOPMENT BANK OF (EGYPT),OK,317475.3737676994,0.403521490592137,76,76,317475.3737676994,317475.3737676994,63495.074753539884,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,317475.3737676994,96.0,True,2024-07-31
PPC (SOUTH AFRICA),OK,309993.29040229233,0.1687387519375028,86,86,309993.29040229233,309993.29040229233,61998.65808045847,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,309993.29040229233,97.0,True,2024-07-31
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,305843.9217541242,0.008332916687498958,76,76,305843.9217541242,305843.9217541242,61168.78435082485,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,305843.9217541242,98.0,True,2024-07-31
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),OK,296361.9402802745,0.01462616944205561,79,79,296361.9402802745,296361.9402802745,59272.3880560549,30,,,,,2024-07-31,2024-06-30,2024-07-31,NIGERIA,MID,296361.9402802745,99.0,True,2024-07-31
TSOGO SUN GAMING (SOUTH AFRICA),OK,283009.190789566,0.6310601297122149,86,86,283009.190789566,283009.190789566,56601.83815791321,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,283009.190789566,100.0,True,2024-07-31
SEPLAT ENERGY NIGERIA (NIGERIA),OK,259501.70983479955,2.472376410496964,79,79,259501.70983479955,259501.70983479955,51900.34196695991,30,,,,,2024-07-31,2024-06-30,2024-07-31,NIGERIA,MID,259501.70983479955,101.0,True,2024-07-31
MTN GHANA (GHANA),OK,247615.82020003285,0.1188814633585655,80,80,247615.82020003285,247615.82020003285,49523.16404000657,30,,,,,2024-07-31,2024-06-30,2024-07-31,GHANA,LOW,247615.82020003285,102.0,True,2024-07-31
GB AUTO EGYPT (EGYPT),OK,220657.44381782928,0.2960268653234005,76,76,220657.44381782928,220657.44381782928,44131.48876356586,30,,,,,2024-07-31,2024-06-30,2024-07-31,EGYPT,MID,220657.44381782928,103.0,True,2024-07-31
