Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),NonZeroVolumeDays90d,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
GLENCORE (SOUTH AFRICA),OK,9523117.119271241,3.630236871540019,86,86,9523117.119271241,9523117.119271241,1904623.4238542484,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,9523117.119271241,34.0,True,2019-01-31
EXXARO RESOURCES (SOUTH AFRICA),OK,8832369.633137824,8.843392940576818,86,86,8832369.633137824,8832369.633137824,1766473.926627565,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,8832369.633137824,35.0,True,2019-01-31
REINET INVEST (SOUTH AFRICA),OK,8673236.101487832,15.46461085389854,86,86,8673236.101487832,8673236.101487832,1734647.2202975666,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,8673236.101487832,36.0,True,2019-01-31
AVI (SOUTH AFRICA),OK,7176742.489751104,6.93482846989197,86,86,7176742.489751104,7176742.489751104,1435348.497950221,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,7176742.489751104,37.0,True,2019-01-31
HULAMIN LIMITED (SOUTH AFRICA),OK,6777037.082809319,31.0778858542525,84,84,6777037.082809319,6777037.082809319,1355407.4165618639,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,6777037.082809319,38.0,True,2019-01-31
INVESTEC (SOUTH AFRICA),OK,6716350.431304877,4.105254215690439,86,86,6716350.431304877,6716350.431304877,1343270.0862609753,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,6716350.431304877,39.0,True,2019-01-31
CORONATION (NAMIBIA),OK,6409413.439911903,2.877322385359404,86,86,6409413.439911903,6409413.439911903,1281882.6879823806,30,,,,,2019-01-31,2018-12-31,2019-01-31,NAMIBIA,LOW,6409413.439911903,40.0,True,2019-01-31
DELTA CORPORATION LIMITED (ZIMBABWE),OK,6384455.242958058,18.07350993377483,87,87,6384455.242958058,6384455.242958058,1276891.0485916117,30,,,,,2019-01-31,2018-12-31,2019-01-31,ZIMBABWE,LOW,6384455.242958058,41.0,True,2019-01-31
KUMBA IRON ORE (SOUTH AFRICA),OK,6276297.279919722,20.0378031686701,86,86,6276297.279919722,6276297.279919722,1255259.4559839445,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,6276297.279919722,42.0,True,2019-01-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,5885970.949559272,4.150140056022408,86,86,5885970.949559272,5885970.949559272,1177194.1899118545,30,,,,,2019-01-31,2018-12-31,2019-01-31,EGYPT,MID,5885970.949559272,43.0,True,2019-01-31
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),OK,5837419.5783605715,2.596667091421371,86,86,5837419.5783605715,5837419.5783605715,1167483.9156721144,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,5837419.5783605715,44.0,True,2019-01-31
GOLD FIELDS (SOUTH AFRICA),OK,5774749.608476876,3.492899517195486,86,86,5774749.608476876,5774749.608476876,1154949.9216953753,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,5774749.608476876,45.0,True,2019-01-31
SIBANYE STILLWATER (SOUTH AFRICA),OK,5203517.823223877,0.7093403559444421,86,86,5203517.823223877,5203517.823223877,1040703.5646447754,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,5203517.823223877,46.0,True,2019-01-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,4791273.003592176,10.07730535615682,86,86,4791273.003592176,4791273.003592176,958254.6007184354,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,4791273.003592176,47.0,True,2019-01-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,4255410.209225533,1.213382604879016,86,86,4255410.209225533,4255410.209225533,851082.0418451065,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,4255410.209225533,48.0,True,2019-01-31
BANK OF AFRICA MOROCCO (MOROCCO),OK,3776501.053560974,19.17277486910995,86,86,3776501.053560974,3776501.053560974,755300.2107121949,30,,,,,2019-01-31,2018-12-31,2019-01-31,MOROCCO,MID,3776501.053560974,49.0,True,2019-01-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,2841181.452908959,29.31937172774869,86,86,2841181.452908959,2841181.452908959,568236.2905817918,30,,,,,2019-01-31,2018-12-31,2019-01-31,MOROCCO,MID,2841181.452908959,50.0,True,2019-01-31
ZENITH BANK NIGERIA (NIGERIA),OK,2751992.2688830975,0.06332417582417582,86,86,2751992.2688830975,2751992.2688830975,550398.4537766195,30,,,,,2019-01-31,2018-12-31,2019-01-31,NIGERIA,MID,2751992.2688830975,51.0,True,2019-01-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,2630104.477462937,1.783969757465064,86,86,2630104.477462937,2630104.477462937,526020.8954925875,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,2630104.477462937,52.0,True,2019-01-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,2370197.6713479413,3.062481416981693,86,86,2370197.6713479413,2370197.6713479413,474039.5342695883,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,2370197.6713479413,53.0,True,2019-01-31
SAFARICOM KENYA (KENYA),OK,2253656.270924338,0.22001982160555,86,86,2253656.270924338,2253656.270924338,450731.25418486766,30,,,,,2019-01-31,2018-12-31,2019-01-31,KENYA,MID,2253656.270924338,54.0,True,2019-01-31
OUTSURANCE (SOUTH AFRICA),OK,2197457.474710639,1.393195429639383,86,86,2197457.474710639,2197457.474710639,439491.49494212784,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,2197457.474710639,55.0,True,2019-01-31
MAROC TELECOM MOROCCO (MOROCCO),OK,2015063.1224365,14.81675392670157,86,86,2015063.1224365,2015063.1224365,403012.6244873,30,,,,,2019-01-31,2018-12-31,2019-01-31,MOROCCO,MID,2015063.1224365,56.0,True,2019-01-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,1702527.2503381483,0.1221288515406162,86,86,1702527.2503381483,1702527.2503381483,340505.4500676297,30,,,,,2019-01-31,2018-12-31,2019-01-31,EGYPT,MID,1702527.2503381483,57.0,True,2019-01-31
EL SEWEDY ELECTRIC (EGYPT),OK,1640968.0198645801,1.00672268907563,86,86,1640968.0198645801,1640968.0198645801,328193.603972916,30,,,,,2019-01-31,2018-12-31,2019-01-31,EGYPT,MID,1640968.0198645801,58.0,True,2019-01-31
INNSCOR AFRICA (ZIMBABWE),OK,1562741.1526710815,12.25165562913907,80,80,1562741.1526710815,1562741.1526710815,312548.23053421633,30,,,,,2019-01-31,2018-12-31,2019-01-31,ZIMBABWE,LOW,1562741.1526710815,59.0,True,2019-01-31
TSOGO SUN GAMING (SOUTH AFRICA),OK,1544848.2414006053,1.475314672443331,86,86,1544848.2414006053,1544848.2414006053,308969.6482801211,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,1544848.2414006053,60.0,True,2019-01-31
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),OK,1529277.2446262918,187.3298429319372,72,72,1529277.2446262918,1529277.2446262918,305855.44892525836,30,,,,,2019-01-31,2018-12-31,2019-01-31,MOROCCO,MID,1529277.2446262918,61.0,True,2019-01-31
COSUMAR MOROCCO (MOROCCO),OK,1480930.2048730748,18.27225130890052,83,83,1480930.2048730748,1480930.2048730748,296186.04097461497,30,,,,,2019-01-31,2018-12-31,2019-01-31,MOROCCO,MID,1480930.2048730748,62.0,True,2019-01-31
EFG HOLDING EGYPT (EGYPT),OK,1456152.7653438796,0.8526610644257703,86,86,1456152.7653438796,1456152.7653438796,291230.5530687759,30,,,,,2019-01-31,2018-12-31,2019-01-31,EGYPT,MID,1456152.7653438796,63.0,True,2019-01-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,1316060.9232517974,0.09464285714285715,86,86,1316060.9232517974,1316060.9232517974,263212.1846503595,30,,,,,2019-01-31,2018-12-31,2019-01-31,NIGERIA,MID,1316060.9232517974,64.0,True,2019-01-31
SANTAM (SOUTH AFRICA),OK,1040618.4429235203,19.19112545838112,86,86,1040618.4429235203,1040618.4429235203,208123.68858470407,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,1040618.4429235203,65.0,True,2019-01-31
EASTERN TOBACCO EGYPT (EGYPT),OK,949347.9818899935,0.9109243697478991,86,86,949347.9818899935,949347.9818899935,189869.5963779987,30,,,,,2019-01-31,2018-12-31,2019-01-31,EGYPT,MID,949347.9818899935,66.0,True,2019-01-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,885267.9399972423,1.01624649859944,86,86,885267.9399972423,885267.9399972423,177053.58799944847,30,,,,,2019-01-31,2018-12-31,2019-01-31,EGYPT,MID,885267.9399972423,67.0,True,2019-01-31
JUHAYNA FOOD INDUSTRIES (EGYPT),OK,871819.6422086027,0.6302521008403361,80,80,871819.6422086027,871819.6422086027,174363.92844172055,30,,,,,2019-01-31,2018-12-31,2019-01-31,EGYPT,MID,871819.6422086027,68.0,True,2019-01-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,742760.9670821079,0.55406162464986,86,86,742760.9670821079,742760.9670821079,148552.1934164216,30,,,,,2019-01-31,2018-12-31,2019-01-31,EGYPT,MID,742760.9670821079,69.0,True,2019-01-31
TELECOM EGYPT (EGYPT),OK,707558.5187964918,0.7103641456582632,86,86,707558.5187964918,707558.5187964918,141511.70375929837,30,,,,,2019-01-31,2018-12-31,2019-01-31,EGYPT,MID,707558.5187964918,70.0,True,2019-01-31
DANGOTE CEMENT NIGERIA (NIGERIA),OK,701466.4308723036,0.5211538461538461,86,86,701466.4308723036,701466.4308723036,140293.28617446072,30,,,,,2019-01-31,2018-12-31,2019-01-31,NIGERIA,MID,701466.4308723036,71.0,True,2019-01-31
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,636446.0937910959,9.360885755143071,86,86,636446.0937910959,636446.0937910959,127289.21875821918,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,636446.0937910959,72.0,True,2019-01-31
NESTLE NIGERIA (NIGERIA),OK,598435.6525225863,4.079670329670329,86,86,598435.6525225863,598435.6525225863,119687.13050451726,30,,,,,2019-01-31,2018-12-31,2019-01-31,NIGERIA,MID,598435.6525225863,73.0,True,2019-01-31
NIGERIAN BREWERIES (NIGERIA),OK,585645.9845003156,0.2348901098901099,86,86,585645.9845003156,585645.9845003156,117129.19690006314,30,,,,,2019-01-31,2018-12-31,2019-01-31,NIGERIA,MID,585645.9845003156,74.0,True,2019-01-31
MARSA MAROC MOROCCO (MOROCCO),OK,583183.0969007051,17.17277486910995,86,86,583183.0969007051,583183.0969007051,116636.61938014103,30,,,,,2019-01-31,2018-12-31,2019-01-31,MOROCCO,MID,583183.0969007051,75.0,True,2019-01-31
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,561495.7503535156,0.03249299719887955,86,86,561495.7503535156,561495.7503535156,112299.15007070312,30,,,,,2019-01-31,2018-12-31,2019-01-31,EGYPT,MID,561495.7503535156,76.0,True,2019-01-31
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,539487.7765017372,0.3495798319327731,86,86,539487.7765017372,539487.7765017372,107897.55530034745,30,,,,,2019-01-31,2018-12-31,2019-01-31,EGYPT,MID,539487.7765017372,77.0,True,2019-01-31
RAUBEX (SOUTH AFRICA),OK,536227.365681171,1.203471661781988,86,86,536227.365681171,536227.365681171,107245.4731362342,30,,,,,2019-01-31,2018-12-31,2019-01-31,SOUTH AFRICA,HIGH,536227.365681171,78.0,True,2019-01-31
KCB GROUP KENYA (KENYA),OK,517185.0125501248,0.3711595639246779,86,86,517185.0125501248,517185.0125501248,103437.00251002496,30,,,,,2019-01-31,2018-12-31,2019-01-31,KENYA,MID,517185.0125501248,79.0,True,2019-01-31
MCB GROUP LTD MAURITIUS (MAURITIUS),OK,510288.3917931454,8.274733268671193,86,86,510288.3917931454,510288.3917931454,102057.67835862908,30,,,,,2019-01-31,2018-12-31,2019-01-31,MAURITIUS,LOW,510288.3917931454,80.0,True,2019-01-31
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,502859.7948353464,0.3453914767096135,86,86,502859.7948353464,502859.7948353464,100571.95896706928,30,,,,,2019-01-31,2018-12-31,2019-01-31,KENYA,MID,502859.7948353464,81.0,True,2019-01-31
SONATEL SENEGAL (SENEGAL),OK,496567.774976264,27.82608695652174,86,86,496567.774976264,496567.774976264,99313.55499525281,30,,,,,2019-01-31,2018-12-31,2019-01-31,SENEGAL,LOW,496567.774976264,82.0,True,2019-01-31
TANZANIA BREWERIES LTD (TANZANIA),OK,458757.66215242626,5.621159963397098,68,68,458757.66215242626,458757.66215242626,91751.53243048525,30,,,,,2019-01-31,2018-12-31,2019-01-31,TANZANIA,LOW,458757.66215242626,83.0,True,2019-01-31
FIRST HOLDCO NIGERIA (NIGERIA),OK,442836.8591248035,0.02184065934065934,86,86,442836.8591248035,442836.8591248035,88567.3718249607,30,,,,,2019-01-31,2018-12-31,2019-01-31,NIGERIA,MID,442836.8591248035,84.0,True,2019-01-31
STANBIC IBTC HOLDINGS NIGERIA (NIGERIA),OK,432889.5544442458,0.1317307692307692,86,86,432889.5544442458,432889.5544442458,86577.91088884918,30,,,,,2019-01-31,2018-12-31,2019-01-31,NIGERIA,MID,432889.5544442458,85.0,True,2019-01-31
CIH BANK (MOROCCO),OK,429126.36456066393,31.41361256544502,68,68,429126.36456066393,429126.36456066393,85825.27291213279,30,,,,,2019-01-31,2018-12-31,2019-01-31,MOROCCO,MID,429126.36456066393,86.0,True,2019-01-31
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,361479.7817978728,0.1831932773109244,86,86,361479.7817978728,361479.7817978728,72295.95635957456,30,,,,,2019-01-31,2018-12-31,2019-01-31,EGYPT,MID,361479.7817978728,87.0,True,2019-01-31
EAST AFRICAN BREWERIES KENYA (KENYA),OK,335315.432397975,1.73191278493558,86,86,335315.432397975,335315.432397975,67063.086479595,30,,,,,2019-01-31,2018-12-31,2019-01-31,KENYA,MID,335315.432397975,88.0,True,2019-01-31
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,272279.6955984079,0.9591036414565827,86,86,272279.6955984079,272279.6955984079,54455.93911968158,30,,,,,2019-01-31,2018-12-31,2019-01-31,EGYPT,MID,272279.6955984079,89.0,True,2019-01-31
TAQA MOROCCO (MOROCCO),OK,257943.50759058664,93.19371727748691,81,81,257943.50759058664,257943.50759058664,51588.701518117334,30,,,,,2019-01-31,2018-12-31,2019-01-31,MOROCCO,MID,257943.50759058664,90.0,True,2019-01-31
UNILEVER NIGERIA (NIGERIA),OK,257757.39650696746,0.1016483516483516,86,86,257757.39650696746,257757.39650696746,51551.4793013935,30,,,,,2019-01-31,2018-12-31,2019-01-31,NIGERIA,MID,257757.39650696746,91.0,True,2019-01-31
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),OK,253134.04619669594,0.02115384615384616,86,86,253134.04619669594,253134.04619669594,50626.80923933919,30,,,,,2019-01-31,2018-12-31,2019-01-31,NIGERIA,MID,253134.04619669594,92.0,True,2019-01-31
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,234079.80298703388,1.282913165266106,86,86,234079.80298703388,234079.80298703388,46815.96059740678,30,,,,,2019-01-31,2018-12-31,2019-01-31,EGYPT,MID,234079.80298703388,93.0,True,2019-01-31
BIAT TUNISIA (TUNISIA),OK,233572.19089699633,41.6535954547039,76,76,233572.19089699633,233572.19089699633,46714.438179399265,30,,,,,2019-01-31,2018-12-31,2019-01-31,TUNISIA,LOW,233572.19089699633,94.0,True,2019-01-31
