Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),5478261372.592592,904.0,90,0.6333333333333333,13657715333.333334,13657715333.333334,2731543066.666667,19.0,0,5,11502240000.0,60713182499.99995,2019-06-30,SOUTH AFRICA,HIGH,5478261372.592592,5.0,1.0,True,2019-06-30
NASPERS (SOUTH AFRICA),1108913269.6503885,465.92,90,0.6333333333333333,2764603719.349999,2764603719.349999,552920743.8699998,19.0,0,5,1849717250.0,7875047080.49998,2019-06-30,SOUTH AFRICA,HIGH,1108913269.6503885,5.0,2.0,True,2019-06-30
BLUE LABEL TELECOMS (SOUTH AFRICA),315203516.6018518,471.0,90,0.6333333333333333,785825941.6666666,785825941.6666666,157165188.33333334,19.0,0,5,1372668690.0,12486154499.99998,2019-06-30,SOUTH AFRICA,HIGH,315203516.6018518,2.1922236380612334,3.0,True,2019-06-30
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),305914909.2101463,32.9,90,0.5666666666666667,952676187.8516668,952676187.8516668,190535237.57033336,17.0,0,5,438193752.9,3358743230.351002,2019-06-30,NIGERIA,MID,305914909.2101463,5.0,4.0,True,2019-06-30
STANDARD BANK GROUP (SOUTH AFRICA),292716735.22740364,196.67,90,0.6333333333333333,729764713.8633332,729764713.8633332,145952942.77266666,19.0,0,5,597358400.0,2152212088.999998,2019-06-30,SOUTH AFRICA,HIGH,292716735.22740364,2.035829273542615,5.0,True,2019-06-30
FIRSTRAND (SOUTH AFRICA),291186167.2148148,67.16,90,0.6333333333333333,725948893.3333334,725948893.3333334,145189778.6666667,19.0,0,5,580998300.0,2353114029.9999995,2019-06-30,SOUTH AFRICA,HIGH,291186167.2148148,2.0251842546893006,6.0,True,2019-06-30
PPC (SOUTH AFRICA),284941758.6174074,462.0,90,0.6333333333333333,710381115.6666666,710381115.6666666,142076223.13333333,19.0,0,5,1395190000.0,10625269749.999977,2019-06-30,SOUTH AFRICA,HIGH,284941758.6174074,1.981754726108753,7.0,True,2019-06-30
ZENITH BANK NIGERIA (NIGERIA),244759217.80917302,19.8,90,0.5666666666666667,762225937.8140337,762225937.8140337,152445187.56280676,17.0,0,5,361941920.55,4752603948.835506,2019-06-30,NIGERIA,MID,244759217.80917302,5.0,8.0,True,2019-06-30
ANGLO AMERICAN (SOUTH AFRICA),241104138.01732963,389.95,90,0.6333333333333333,601090648.7966667,601090648.7966667,120218129.75933336,19.0,0,5,497181150.0,2100521902.9999967,2019-06-30,SOUTH AFRICA,HIGH,241104138.01732963,1.6768664141003522,9.0,True,2019-06-30
MTN GROUP (SOUTH AFRICA),221792514.36296293,106.75,90,0.6333333333333333,552945326.6666666,552945326.6666666,110589065.33333333,19.0,0,5,636296000.0,2827305897.999997,2019-06-30,SOUTH AFRICA,HIGH,221792514.36296293,1.5425551020919874,10.0,True,2019-06-30
