Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
ANGLO AMERICAN (SOUTH AFRICA),255194257.11313328,526.72,90,0.7,520804606.3533333,520804606.3533333,104160921.27066666,21.0,0,12,565010000.0,2910313511.9999785,2025-05-31,SOUTH AFRICA,HIGH,255194257.11313328,1.0426670401255556,20.0,True,2025-05-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),251905299.75846663,810.0,90,0.7,514092448.4866667,514092448.4866667,102818489.69733334,21.0,0,12,416477463.4,2152844167.999977,2025-05-31,SOUTH AFRICA,HIGH,251905299.75846663,1.0292290910553727,21.0,True,2025-05-31
MTN GROUP (SOUTH AFRICA),244751437.69999996,125.0,90,0.7,499492730.0,499492730.0,99898546.0,21.0,0,12,510071700.0,2519965649.999997,2025-05-31,SOUTH AFRICA,HIGH,244751437.69999996,1.0,22.0,True,2025-05-31
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),233671779.83333328,129.12,90,0.7,476881183.3333333,476881183.3333333,95376236.66666667,21.0,0,12,347622800.0,1992208833.9999816,2025-05-31,SOUTH AFRICA,HIGH,233671779.83333328,0.9547309794345421,23.0,True,2025-05-31
CRDB BANK PLC TANZANIA (TANZANIA),217552682.0133333,790.0,90,0.7,443985065.3333333,443985065.3333333,88797013.06666666,21.0,0,56,24219610.0,1210980500.0,2025-05-31,TANZANIA,LOW,217552682.0133333,5.0,24.0,True,2025-05-31
ABSA (SOUTH AFRICA),215313632.56666666,173.32,90,0.7,439415576.6666667,439415576.6666667,87883115.33333334,21.0,0,12,370110000.0,1829587859.999965,2025-05-31,SOUTH AFRICA,HIGH,215313632.56666666,0.8797236681836526,25.0,True,2025-05-31
SIBANYE STILLWATER (SOUTH AFRICA),209367226.1333333,27.42,90,0.7,427280053.3333333,427280053.3333333,85456010.66666667,21.0,0,12,293586000.0,2032344891.9999483,2025-05-31,SOUTH AFRICA,HIGH,209367226.1333333,0.8554279725619497,26.0,True,2025-05-31
BID CORP (SOUTH AFRICA),158192620.64876664,476.32,90,0.7,322842082.95666665,322842082.95666665,64568416.59133333,21.0,0,12,252127927.10000002,1189351229.9999983,2025-05-31,SOUTH AFRICA,HIGH,158192620.64876664,0.6463399035991307,27.0,True,2025-05-31
BID CORPORATION (SOUTH AFRICA),158192620.64876664,476.32,90,0.7,322842082.95666665,322842082.95666665,64568416.59133333,21.0,0,12,252127927.10000002,1189351229.9999983,2025-05-31,SOUTH AFRICA,HIGH,158192620.64876664,0.6463399035991307,28.0,True,2025-05-31
SANLAM (SOUTH AFRICA),147648547.66666666,88.62,90,0.7,301323566.6666667,301323566.6666667,60264713.33333334,21.0,0,12,294804000.0,1356486861.999985,2025-05-31,SOUTH AFRICA,HIGH,147648547.66666666,0.6032591638854617,29.0,True,2025-05-31
SHOPRITE HOLDINGS (SOUTH AFRICA),143902763.4933,292.01,90,0.7,293679109.17,293679109.17,58735821.83400001,21.0,0,12,279450000.0,1395044387.9999936,2025-05-31,SOUTH AFRICA,HIGH,143902763.4933,0.5879547219235804,30.0,True,2025-05-31
CLICKS (SOUTH AFRICA),135273410.30046663,388.18,90,0.7,276068184.28666663,276068184.28666663,55213636.85733333,21.0,0,12,167177317.8,843784561.9999961,2025-05-31,SOUTH AFRICA,HIGH,135273410.30046663,0.5526971018910859,31.0,True,2025-05-31
DISCOVERY HOLDINGS (SOUTH AFRICA),130346548.39919992,218.08,90,0.7,266013364.07999986,266013364.07999986,53202672.81599998,21.0,0,12,180053798.0,841384083.9999952,2025-05-31,SOUTH AFRICA,HIGH,130346548.39919992,0.5325670387234662,32.0,True,2025-05-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),129430416.49206665,151.45,90,0.7,264143707.12666667,264143707.12666667,52828741.425333336,21.0,0,12,139040400.0,845789437.9999998,2025-05-31,SOUTH AFRICA,HIGH,129430416.49206665,0.5288239272805165,33.0,True,2025-05-31
FIRST HOLDCO NIGERIA (NIGERIA),127347143.27696666,25.0,90,0.7,259892129.1366667,259892129.1366667,51978425.82733334,21.0,0,12,104674344.0,4697874917.283014,2025-05-31,NIGERIA,MID,127347143.27696666,4.336947464467477,34.0,True,2025-05-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),125191232.74933295,121.15,90,0.7,255492311.73333257,255492311.73333257,51098462.346666515,21.0,0,12,195109400.0,1373311079.9999769,2025-05-31,SOUTH AFRICA,HIGH,125191232.74933295,0.5115035642927828,35.0,True,2025-05-31
PRESCO PLC NIGERIA (NIGERIA),116111298.05893332,940.0,90,0.7,236961832.77333334,236961832.77333334,47392366.55466667,21.0,0,54,7894703.5,394735175.0,2025-05-31,NIGERIA,MID,116111298.05893332,3.9542983592298535,36.0,True,2025-05-31
LAFARGE AFRICA NIGERIA (NIGERIA),115825455.1206322,85.25,90,0.7,236378479.83802494,236378479.83802494,47275695.967604995,21.0,0,12,39433769.25,971879685.2907476,2025-05-31,NIGERIA,MID,115825455.1206322,3.9445636625998337,37.0,True,2025-05-31
GLENCORE (SOUTH AFRICA),115328410.63333333,69.31,90,0.7,235364103.33333334,235364103.33333334,47072820.66666667,21.0,0,12,159355000.0,973314603.9999918,2025-05-31,SOUTH AFRICA,HIGH,115328410.63333333,0.4712062642700192,38.0,True,2025-05-31
SONATEL SENEGAL (SENEGAL),113286852.8148148,25000.0,90,0.6666666666666666,254895418.83333334,254895418.83333334,50979083.76666667,20.0,0,12,85570200.0,2279728594.6,2025-05-31,SENEGAL,LOW,113286852.8148148,5.0,39.0,True,2025-05-31
BIDVEST (SOUTH AFRICA),101352638.8196,243.59,90,0.7,206842120.04000002,206842120.04000002,41368424.00800001,21.0,0,12,184725000.0,903473541.9999974,2025-05-31,SOUTH AFRICA,HIGH,101352638.8196,0.4141043655229978,40.0,True,2025-05-31
VODACOM (SOUTH AFRICA),101095942.21579999,137.77,90,0.7,206318249.42,206318249.42,41263649.884,21.0,0,12,186629300.0,1049514187.9999989,2025-05-31,SOUTH AFRICA,HIGH,101095942.21579999,0.4130555602280738,41.0,True,2025-05-31
BHP (SOUTH AFRICA),99141255.14696667,440.25,90,0.7,202329092.1366667,202329092.1366667,40465818.42733334,21.0,0,5,290694503.7,1795185174.6600015,2025-05-31,SOUTH AFRICA,HIGH,99141255.14696667,0.4050691431217962,42.0,True,2025-05-31
OLD MUTUAL (SOUTH AFRICA),97287852.88949998,11.67,90,0.7,198546638.54999998,198546638.54999998,39709327.71,21.0,0,12,154099200.0,828678856.4999996,2025-05-31,SOUTH AFRICA,HIGH,97287852.88949998,0.39749655325313743,43.0,True,2025-05-31
MR PRICE (SOUTH AFRICA),97177315.44243333,241.31,90,0.7,198321051.92333335,198321051.92333335,39664210.384666674,21.0,0,12,209339427.9,1004499949.9999996,2025-05-31,SOUTH AFRICA,HIGH,97177315.44243333,0.3970449218016313,44.0,True,2025-05-31
OUTSURANCE (SOUTH AFRICA),96941063.93999977,75.95,90,0.7,197838905.99999955,197838905.99999955,39567781.19999991,21.0,0,12,37436092.599999994,409291839.99999297,2025-05-31,SOUTH AFRICA,HIGH,96941063.93999977,0.3960796506487683,45.0,True,2025-05-31
TIGER BRANDS (SOUTH AFRICA),96109274.41313334,346.19,90,0.7,196141376.35333335,196141376.35333335,39228275.270666674,21.0,0,12,117286198.4,683247751.999993,2025-05-31,SOUTH AFRICA,HIGH,96109274.41313334,0.3926811434339262,46.0,True,2025-05-31
DANGOTE CEMENT NIGERIA (NIGERIA),88725987.42933331,440.0,90,0.7,181073443.73333332,181073443.73333332,36214688.74666666,21.0,0,15,59639619.0,2981980950.0,2025-05-31,NIGERIA,MID,88725987.42933331,3.021661391941246,47.0,True,2025-05-31
OKOMU OIL PALM NIGERIA (NIGERIA),83991304.12586667,650.0,90,0.7,171410824.7466667,171410824.7466667,34282164.94933334,21.0,0,22,7366030.350000001,368301517.5,2025-05-31,NIGERIA,MID,83991304.12586667,2.8604165283374607,48.0,True,2025-05-31
OANDO PLC NIGERIA (NIGERIA),81834231.22431666,45.2,90,0.7,167008635.15166667,167008635.15166667,33401727.030333336,21.0,0,79,11375279.815000001,568763990.7500001,2025-05-31,NIGERIA,MID,81834231.22431666,2.7869550308093816,49.0,True,2025-05-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),81374693.0985185,55.0,90,0.6666666666666666,183093059.47166666,183093059.47166666,36618611.89433333,20.0,0,12,23677907.240000002,778784255.727201,2025-05-31,EGYPT,MID,81374693.0985185,2.7713049529338862,50.0,True,2025-05-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),77240777.77185185,82.85,90,0.6666666666666666,173791749.98666668,173791749.98666668,34758349.99733334,20.0,0,12,103119459.3,1380889273.4240012,2025-05-31,EGYPT,MID,77240777.77185185,2.6305199055982156,51.0,True,2025-05-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),76506527.3,58.6,90,0.7,156135770.0,156135770.0,31227154.0,21.0,0,12,200104200.0,1104393139.9999986,2025-05-31,SOUTH AFRICA,HIGH,76506527.3,0.31258867371302884,52.0,True,2025-05-31
EFG HOLDING EGYPT (EGYPT),75590380.7071111,31.33,90,0.6666666666666666,170078356.591,170078356.591,34015671.3182,20.0,0,12,38709152.765,535586195.50199926,2025-05-31,EGYPT,MID,75590380.7071111,2.5743138127004364,53.0,True,2025-05-31
FOSCHINI (SOUTH AFRICA),75359546.27926666,134.39,90,0.7,153794992.40666667,153794992.40666667,30758998.481333334,21.0,0,12,169659000.0,844823875.999992,2025-05-31,SOUTH AFRICA,HIGH,75359546.27926666,0.3079023640777848,54.0,True,2025-05-31
REMGRO (SOUTH AFRICA),71058822.15436664,159.48,90,0.7,145018004.39666665,145018004.39666665,29003600.879333332,21.0,0,12,145204500.0,727704559.9999964,2025-05-31,SOUTH AFRICA,HIGH,71058822.15436664,0.29033056076044716,55.0,True,2025-05-31
REINET INVEST (SOUTH AFRICA),69922275.72119999,487.24,90,0.7,142698521.88,142698521.88,28539704.376000002,21.0,0,12,108569876.39999999,3180733839.9999957,2025-05-31,SOUTH AFRICA,HIGH,69922275.72119999,0.28568688453183294,56.0,True,2025-05-31
NESTLÉ NIGERIA (NIGERIA),67493190.04166667,1590.5,90,0.7,137741204.1666667,137741204.1666667,27548240.83333334,21.0,0,12,58996542.7,2489797738.7499976,2025-05-31,NIGERIA,MID,67493190.04166667,2.2985550510811597,57.0,True,2025-05-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),63635409.272702225,8.02,90,0.6666666666666666,143179670.86358002,143179670.86358002,28635934.172716007,20.0,0,12,23927934.36,329686624.12369996,2025-05-31,EGYPT,MID,63635409.272702225,2.167174070763104,58.0,True,2025-05-31
BELTONE HOLDING EGYPT (EGYPT),62551495.53288889,3.05,90,0.6666666666666666,140740864.949,140740864.949,28148172.989800002,20.0,0,114,5349215.4,267460770.00000003,2025-05-31,EGYPT,MID,62551495.53288889,2.1302601924881825,59.0,True,2025-05-31
TRUWORTHS INT (SOUTH AFRICA),60852137.66449999,73.42,90,0.7,124188036.05,124188036.05,24837607.21,21.0,0,12,125923800.00000001,611911039.9999998,2025-05-31,SOUTH AFRICA,HIGH,60852137.66449999,0.24862831547117814,60.0,True,2025-05-31
SAFARICOM KENYA (KENYA),60154523.65999999,20.6,90,0.7,122764334.0,122764334.0,24552866.8,21.0,0,12,147393350.0,1240052809.5999992,2025-05-31,KENYA,MID,60154523.65999999,2.0486286708142636,61.0,True,2025-05-31
MONDI (SOUTH AFRICA),60117235.80006665,294.17,90,0.7,122688236.32666665,122688236.32666665,24537647.265333332,21.0,0,12,164819083.0,841619599.999999,2025-05-31,SOUTH AFRICA,HIGH,60117235.80006665,0.24562566972029132,62.0,True,2025-05-31
SEPLAT ENERGY NIGERIA (NIGERIA),55985771.14036665,4964.4,90,0.7,114256675.79666665,114256675.79666665,22851335.159333333,21.0,0,79,16432672.0,821633600.0,2025-05-31,NIGERIA,MID,55985771.14036665,1.9066572044367665,63.0,True,2025-05-31
FCMB GROUP NIGERIA (NIGERIA),52645300.689216666,10.0,90,0.7,107439389.16166668,107439389.16166668,21487877.832333338,21.0,0,23,13650371.45,682518572.5,2025-05-31,NIGERIA,MID,52645300.689216666,1.7928937977325046,64.0,True,2025-05-31
KUMBA IRON ORE (SOUTH AFRICA),51901952.136999995,294.67,90,0.7,105922351.3,105922351.3,21184470.26,21.0,0,12,132618926.4,555401435.9999992,2025-05-31,SOUTH AFRICA,HIGH,51901952.136999995,0.21205984579595383,65.0,True,2025-05-31
INVESTEC (SOUTH AFRICA),50168194.736099996,128.69,90,0.7,102384070.89,102384070.89,20476814.178000003,21.0,0,12,84136634.39999999,484285795.999994,2025-05-31,SOUTH AFRICA,HIGH,50168194.736099996,0.20497609823069898,66.0,True,2025-05-31
NASCON ALLIED INDUSTRIES NIGERIA (NIGERIA),48408398.27786666,59.5,90,0.7,98792649.54666667,98792649.54666667,19758529.909333333,21.0,0,74,3636240.9000000004,181812045.00000003,2025-05-31,NIGERIA,MID,48408398.27786666,1.648601411603855,67.0,True,2025-05-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),47379238.43333332,13.49,90,0.7,96692323.33333333,96692323.33333333,19338464.666666668,21.0,0,12,135943200.0,744267967.9999979,2025-05-31,SOUTH AFRICA,HIGH,47379238.43333332,0.19358104237740023,68.0,True,2025-05-31
EXXARO RESOURCES (SOUTH AFRICA),44994522.89243333,147.0,90,0.7,91825556.92333333,91825556.92333333,18365111.384666666,21.0,0,12,122560620.69999999,731608583.9999985,2025-05-31,SOUTH AFRICA,HIGH,44994522.89243333,0.1838376244701967,69.0,True,2025-05-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),44755476.62436666,158.46,90,0.7,91337707.39666668,91337707.39666668,18267541.479333337,21.0,0,12,82354887.3,401561451.9999994,2025-05-31,SOUTH AFRICA,HIGH,44755476.62436666,0.1828609345258472,70.0,True,2025-05-31
TRANSCORP PLC NIGERIA (NIGERIA),42516722.73671666,43.1,90,0.7,86768821.91166666,86768821.91166666,17353764.382333335,21.0,0,37,15400535.055,770026752.75,2025-05-31,NIGERIA,MID,42516722.73671666,1.4479539008537874,71.0,True,2025-05-31
NBS BANK MALAWI (MALAWI),40507251.80755556,338.65,90,0.6666666666666666,91141316.567,91141316.567,18228263.3134,20.0,0,150,2014210.0,100710500.0,2025-05-31,MALAWI,LOW,40507251.80755556,5.0,72.0,True,2025-05-31
AVI (SOUTH AFRICA),37118358.48816666,94.45,90,0.7,75751752.01666667,75751752.01666667,15150350.403333334,21.0,0,12,63687535.50000001,335841395.9999957,2025-05-31,SOUTH AFRICA,HIGH,37118358.48816666,0.15165736649794015,73.0,True,2025-05-31
IBNSINA PHARMA (EGYPT),36774490.16622223,9.3,90,0.6666666666666666,82742602.87400001,82742602.87400001,16548520.574800003,20.0,0,8,10514332.799999999,155951501.71809995,2025-05-31,EGYPT,MID,36774490.16622223,1.2523958353475568,74.0,True,2025-05-31
DANGOTE SUGAR REFINERY NIGERIA (NIGERIA),36347007.97373333,38.05,90,0.7,74177567.29333334,74177567.29333334,14835513.458666667,21.0,0,12,19204679.375,810734791.1021999,2025-05-31,NIGERIA,MID,36347007.97373333,1.2378374576477325,75.0,True,2025-05-31
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),36088568.459108144,0.84,90,0.6666666666666666,81199279.03299333,81199279.03299333,16239855.806598667,20.0,0,12,16249604.7,186030541.86660013,2025-05-31,EGYPT,MID,36088568.459108144,1.2290360148447776,76.0,True,2025-05-31
SPAR (SOUTH AFRICA),35365939.518933326,111.17,90,0.7,72175386.77333333,72175386.77333333,14435077.354666665,21.0,0,12,106395410.0,564759513.9999986,2025-05-31,SOUTH AFRICA,HIGH,35365939.518933326,0.1444973719103646,77.0,True,2025-05-31
FDH BANK MALAWI (MALAWI),35156553.732296295,313.59,90,0.6666666666666666,79102245.89766666,79102245.89766666,15820449.179533333,20.0,0,45,5751362.449999999,287568122.49999994,2025-05-31,MALAWI,LOW,35156553.732296295,5.0,78.0,True,2025-05-31
TOTALENERGIES MARKETING NIGERIA (NIGERIA),34554527.39666666,705.0,90,0.7,70519443.66666667,70519443.66666667,14103888.733333334,21.0,0,12,7201318.9,342846550.46199954,2025-05-31,NIGERIA,MID,34554527.39666666,1.1767925539791115,79.0,True,2025-05-31
EQUITY GROUP HOLDINGS KENYA (KENYA),33637355.19666666,43.05,90,0.7,68647663.66666666,68647663.66666666,13729532.733333332,21.0,0,12,43075585.0,701739714.9999996,2025-05-31,KENYA,MID,33637355.19666666,1.1455572428059435,80.0,True,2025-05-31
WEMA BANK NIGERIA (NIGERIA),32031402.58558333,13.3,90,0.7,65370209.358333334,65370209.358333334,13074041.871666668,21.0,0,76,1958251.0,97912550.0,2025-05-31,NIGERIA,MID,32031402.58558333,1.0908647548123591,81.0,True,2025-05-31
MTN UGANDA (UGANDA),29995539.604519997,269.86,90,0.7,61215386.948,61215386.948,12243077.389600001,21.0,0,44,5091906.5,254595325.0,2025-05-31,UGANDA,LOW,29995539.604519997,5.0,82.0,True,2025-05-31
FAWRY EGYPT (EGYPT),29363312.40355555,11.41,90,0.6666666666666666,66067452.90799999,66067452.90799999,13213490.5816,20.0,0,7,36252222.12,383896458.92719996,2025-05-31,EGYPT,MID,29363312.40355555,1.0,83.0,True,2025-05-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),28327141.544148147,11.88,90,0.6666666666666666,63736068.47433333,63736068.47433333,12747213.694866667,20.0,0,11,20493034.83,293884993.40145123,2025-05-31,EGYPT,MID,28327141.544148147,0.9647120581912981,84.0,True,2025-05-31
HONEYWELL FLOUR MILLS NIGERIA (NIGERIA),26571008.394069996,21.0,90,0.7,54226547.743,54226547.743,10845309.548600001,21.0,0,36,1723858.5,86192925.0,2025-05-31,NIGERIA,MID,26571008.394069996,0.9049050062503358,85.0,True,2025-05-31
NATIONAL BANK OF MALAWI (MALAWI),25980842.03022222,6200.12,90,0.6666666666666666,58456894.567999996,58456894.567999996,11691378.9136,20.0,0,76,3265233.63,163261681.5,2025-05-31,MALAWI,LOW,25980842.03022222,5.0,86.0,True,2025-05-31
ETERNA PLC NIGERIA (NIGERIA),25610539.785249997,43.0,90,0.7,52266407.725,52266407.725,10453281.545000002,21.0,0,65,1694839.625,84741981.25,2025-05-31,NIGERIA,MID,25610539.785249997,0.872195188106532,87.0,True,2025-05-31
NICO HOLDINGS MALAWI (MALAWI),24503653.522370372,776.41,90,0.6666666666666666,55133220.425333336,55133220.425333336,11026644.085066669,20.0,0,53,2990000.0,149500000.0,2025-05-31,MALAWI,LOW,24503653.522370372,5.0,88.0,True,2025-05-31
JUHAYNA FOOD INDUSTRIES (EGYPT),24202912.64711112,27.26,90,0.6666666666666666,54456553.45600002,54456553.45600002,10891310.691200005,20.0,0,11,5289798.93,110119619.53000018,2025-05-31,EGYPT,MID,24202912.64711112,0.8242568929035552,89.0,True,2025-05-31
LIFE HEALTHCARE (SOUTH AFRICA),23558772.066666663,14.31,90,0.7,48079126.666666664,48079126.666666664,9615825.333333334,21.0,0,12,55312500.0,328715119.99999857,2025-05-31,SOUTH AFRICA,HIGH,23558772.066666663,0.09625590880305038,90.0,True,2025-05-31
EAST AFRICAN BREWERIES KENYA (KENYA),23147233.724999998,179.5,90,0.7,47239252.5,47239252.5,9447850.5,21.0,0,12,13751750.0,457136467.50000334,2025-05-31,KENYA,MID,23147233.724999998,0.7883045824965286,91.0,True,2025-05-31
KCB GROUP KENYA (KENYA),22806003.19666666,42.1,90,0.7,46542863.666666664,46542863.666666664,9308572.733333332,21.0,0,12,33717030.0,476304333.00000006,2025-05-31,KENYA,MID,22806003.19666666,0.776683600379674,92.0,True,2025-05-31
TANZANIA BREWERIES LTD (TANZANIA),21570972.73333333,10900.0,90,0.7,44022393.333333336,44022393.333333336,8804478.666666668,21.0,0,212,25650000.0,1282500000.0,2025-05-31,TANZANIA,LOW,21570972.73333333,5.0,93.0,True,2025-05-31
TANZANIA PORTLAND CEMENT (TANZANIA),21056702.869999997,4400.0,90,0.7,42972863.0,42972863.0,8594572.6,21.0,0,69,2987880.0,149394000.0,2025-05-31,TANZANIA,LOW,21056702.869999997,5.0,94.0,True,2025-05-31
SANTAM (SOUTH AFRICA),20511797.71712398,420.0,90,0.7,41860811.66759997,41860811.66759997,8372162.333519994,21.0,0,12,11098833.9,72682371.01399954,2025-05-31,SOUTH AFRICA,HIGH,20511797.71712398,0.08380664853240201,95.0,True,2025-05-31
STERLING FINANCIAL HOLDINGS NIGERIA (NIGERIA),19674163.86343333,5.65,90,0.7,40151354.82333334,40151354.82333334,8030270.964666668,21.0,0,20,7386359.785,369317989.25,2025-05-31,NIGERIA,MID,19674163.86343333,0.6700253565756097,96.0,True,2025-05-31
CADBURY NIGERIA (NIGERIA),19604019.455299996,37.0,90,0.7,40008202.97,40008202.97,8001640.5940000005,21.0,0,13,2317422.9749999996,115871148.74999999,2025-05-31,NIGERIA,MID,19604019.455299996,0.6676365113673681,97.0,True,2025-05-31
UNILEVER NIGERIA (NIGERIA),19567019.684333332,48.0,90,0.7,39932693.233333334,39932693.233333334,7986538.646666667,21.0,0,26,7579044.85,378952242.5,2025-05-31,NIGERIA,MID,19567019.684333332,0.6663764433458126,98.0,True,2025-05-31
CUSTODIAN INVESTMENT NIGERIA (NIGERIA),19270349.2856,22.4,90,0.7,39327243.440000005,39327243.440000005,7865448.688000001,21.0,0,76,1409613.1,70480655.0,2025-05-31,NIGERIA,MID,19270349.2856,0.6562730056050008,99.0,True,2025-05-31
EMAAR MISR EGYPT (EGYPT),19116573.735407405,9.67,90,0.6666666666666666,43012290.90466666,43012290.90466666,8602458.180933332,20.0,0,12,9923205.225,323024698.9736998,2025-05-31,EGYPT,MID,19116573.735407405,0.6510360095849613,100.0,True,2025-05-31
RAYA HOLDING EGYPT (EGYPT),18334533.373777777,2.74,90,0.6666666666666666,41252700.091,41252700.091,8250540.0182,20.0,0,45,1380588.6,69029430.0,2025-05-31,EGYPT,MID,18334533.373777777,0.6244027622564027,101.0,False,2025-05-31
