Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
SANLAM (SOUTH AFRICA),OK,24516911.83789868,3.252389617452051,84,24516911.83789868,24516911.83789868,4903382.367579736,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,24516911.83789868,22.0,True,2022-07-31
FOSCHINI (SOUTH AFRICA),OK,23093041.36979733,7.505041296182148,84,23093041.36979733,23093041.36979733,4618608.273959466,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,23093041.36979733,23.0,True,2022-07-31
GLENCORE (SOUTH AFRICA),OK,21226739.862975772,5.200624517862614,84,21226739.862975772,21226739.862975772,4245347.972595154,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,21226739.862975772,24.0,True,2022-07-31
BID CORP (SOUTH AFRICA),OK,19504158.853192993,18.87394852525939,84,19504158.853192993,19504158.853192993,3900831.7706385986,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,19504158.853192993,25.0,True,2022-07-31
BID CORPORATION (SOUTH AFRICA),OK,19504158.853192993,18.87394852525939,84,19504158.853192993,19504158.853192993,3900831.7706385986,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,19504158.853192993,26.0,True,2022-07-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,18106112.396642804,3.337282707523619,84,18106112.396642804,18106112.396642804,3621222.479328561,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,18106112.396642804,27.0,True,2022-07-31
CLICKS (SOUTH AFRICA),OK,17656511.453018907,16.81313800540609,84,17656511.453018907,17656511.453018907,3531302.2906037816,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,17656511.453018907,28.0,True,2022-07-31
TIGER BRANDS (SOUTH AFRICA),OK,16267185.790607495,8.73783660417797,84,16267185.790607495,16267185.790607495,3253437.1581214992,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,16267185.790607495,29.0,True,2022-07-31
VODACOM (SOUTH AFRICA),OK,14736749.620511778,8.066689058757092,84,14736749.620511778,14736749.620511778,2947349.9241023557,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,14736749.620511778,30.0,True,2022-07-31
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,14707359.968473699,7.880293360991256,84,14707359.968473699,14707359.968473699,2941471.99369474,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,14707359.968473699,31.0,True,2022-07-31
MR PRICE (SOUTH AFRICA),OK,14129390.497601267,10.911222743474,84,14129390.497601267,14129390.497601267,2825878.0995202535,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,14129390.497601267,32.0,True,2022-07-31
MONDI (SOUTH AFRICA),OK,13736430.86980239,17.73281314784808,84,13736430.86980239,13736430.86980239,2747286.173960478,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,13736430.86980239,33.0,True,2022-07-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,13136129.929084802,10.53720101330361,84,13136129.929084802,13136129.929084802,2627225.9858169607,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,13136129.929084802,34.0,True,2022-07-31
KUMBA IRON ORE (SOUTH AFRICA),OK,12568485.083802808,32.33627014211596,84,12568485.083802808,12568485.083802808,2513697.0167605616,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,12568485.083802808,35.0,True,2022-07-31
EXXARO RESOURCES (SOUTH AFRICA),OK,12525139.435391363,11.82966755127727,84,12525139.435391363,12525139.435391363,2505027.8870782726,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,12525139.435391363,36.0,True,2022-07-31
HULAMIN LIMITED (SOUTH AFRICA),OK,12518735.458996989,15.13311605623614,84,12518735.458996989,12518735.458996989,2503747.091799398,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,12518735.458996989,37.0,True,2022-07-31
BIDVEST (SOUTH AFRICA),OK,12391670.48636937,12.89329184644932,84,12391670.48636937,12391670.48636937,2478334.097273874,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,12391670.48636937,38.0,True,2022-07-31
OLD MUTUAL (SOUTH AFRICA),OK,11708193.53254652,0.6785295532531893,84,11708193.53254652,11708193.53254652,2341638.7065093042,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,11708193.53254652,39.0,True,2022-07-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,11080630.999513166,8.553286408370212,84,11080630.999513166,11080630.999513166,2216126.199902633,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,11080630.999513166,40.0,True,2022-07-31
FIRST CAPITAL BANK (ZIMBABWE),OK,10311157.011045186,85.55104895104895,86,10311157.011045186,10311157.011045186,2062231.4022090372,30,,,,,2022-07-31,2022-06-30,2022-07-31,ZIMBABWE,LOW,10311157.011045186,41.0,True,2022-07-31
REMGRO (SOUTH AFRICA),OK,9338727.817006538,7.833540644719958,84,9338727.817006538,9338727.817006538,1867745.5634013077,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,9338727.817006538,42.0,True,2022-07-31
INVESTEC (SOUTH AFRICA),OK,9015159.746739587,5.376562371199343,84,9015159.746739587,9015159.746739587,1803031.9493479175,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,9015159.746739587,43.0,True,2022-07-31
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,8971860.312543001,1.176199914614776,84,8971860.312543001,8971860.312543001,1794372.0625086003,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,8971860.312543001,44.0,True,2022-07-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,8456847.590815997,0.7597316394086028,84,8456847.590815997,8456847.590815997,1691369.5181631995,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,8456847.590815997,45.0,True,2022-07-31
REINET INVEST (SOUTH AFRICA),OK,7846737.985672159,17.58148198728572,84,7846737.985672159,7846737.985672159,1569347.5971344318,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,7846737.985672159,46.0,True,2022-07-31
SPAR (SOUTH AFRICA),OK,7632340.7919282345,8.496691014989167,84,7632340.7919282345,7632340.7919282345,1526468.158385647,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,7632340.7919282345,47.0,True,2022-07-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,6485338.16606204,3.197024558709724,84,6485338.16606204,6485338.16606204,1297067.633212408,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,6485338.16606204,48.0,True,2022-07-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,5745602.227459879,13.14920145130274,84,5745602.227459879,5745602.227459879,1149120.4454919759,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,5745602.227459879,49.0,True,2022-07-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,5306205.6127731865,1.986264512038532,82,5306205.6127731865,5306205.6127731865,1061241.1225546373,30,,,,,2022-07-31,2022-06-30,2022-07-31,EGYPT,MID,5306205.6127731865,50.0,True,2022-07-31
TRUWORTHS INT (SOUTH AFRICA),OK,5262868.205986517,3.116437639873669,84,5262868.205986517,5262868.205986517,1052573.6411973033,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,5262868.205986517,51.0,True,2022-07-31
OUTSURANCE (SOUTH AFRICA),OK,4229004.893085835,1.708934813179837,84,4229004.893085835,4229004.893085835,845800.978617167,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,4229004.893085835,52.0,True,2022-07-31
QUILTER (SOUTH AFRICA),OK,3840736.471828463,1.237716646550695,84,3840736.471828463,3840736.471828463,768147.2943656927,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,3840736.471828463,53.0,True,2022-07-31
EFG HOLDING EGYPT (EGYPT),OK,3000113.392115101,0.6356259557033177,82,3000113.392115101,3000113.392115101,600022.6784230203,30,,,,,2022-07-31,2022-06-30,2022-07-31,EGYPT,MID,3000113.392115101,54.0,True,2022-07-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,2675449.4676981,0.715439592414741,84,2675449.4676981,2675449.4676981,535089.89353962,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,2675449.4676981,55.0,True,2022-07-31
CORONATION (NAMIBIA),OK,2647861.075876503,2.066961465571699,84,2647861.075876503,2647861.075876503,529572.2151753006,30,,,,,2022-07-31,2022-06-30,2022-07-31,NAMIBIA,LOW,2647861.075876503,56.0,True,2022-07-31
AVI (SOUTH AFRICA),OK,2642957.107326574,4.042879622828613,84,2642957.107326574,2642957.107326574,528591.4214653148,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,2642957.107326574,57.0,True,2022-07-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,2432880.843864863,43.5978824350796,87,2432880.843864863,2432880.843864863,486576.1687729726,30,,,,,2022-07-31,2022-06-30,2022-07-31,MOROCCO,MID,2432880.843864863,58.0,True,2022-07-31
MTN NIGERIA (NIGERIA),OK,2257461.2909456063,0.5545241941316875,85,2257461.2909456063,2257461.2909456063,451492.25818912126,30,,,,,2022-07-31,2022-06-30,2022-07-31,NIGERIA,MID,2257461.2909456063,59.0,True,2022-07-31
SAFARICOM KENYA (KENYA),OK,2111470.608171506,0.213466803559206,81,2111470.608171506,2111470.608171506,422294.1216343012,30,,,,,2022-07-31,2022-06-30,2022-07-31,KENYA,MID,2111470.608171506,60.0,True,2022-07-31
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),OK,1729331.3248110479,172.9670948416227,81,1729331.3248110479,1729331.3248110479,345866.2649622096,30,,,,,2022-07-31,2022-06-30,2022-07-31,MOROCCO,MID,1729331.3248110479,61.0,True,2022-07-31
MAROC TELECOM MOROCCO (MOROCCO),OK,1689153.5031705631,12.10769663891359,87,1689153.5031705631,1689153.5031705631,337830.70063411264,30,,,,,2022-07-31,2022-06-30,2022-07-31,MOROCCO,MID,1689153.5031705631,62.0,True,2022-07-31
SANTAM (SOUTH AFRICA),OK,1278282.634496662,14.55301327408042,84,1278282.634496662,1278282.634496662,255656.5268993324,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,1278282.634496662,63.0,True,2022-07-31
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,1259437.6382034803,1.209447543542776,82,1259437.6382034803,1259437.6382034803,251887.52764069606,30,,,,,2022-07-31,2022-06-30,2022-07-31,EGYPT,MID,1259437.6382034803,64.0,True,2022-07-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,1171317.4453755806,0.2621357671467161,82,1171317.4453755806,1171317.4453755806,234263.48907511611,30,,,,,2022-07-31,2022-06-30,2022-07-31,EGYPT,MID,1171317.4453755806,65.0,True,2022-07-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,1113797.151585436,25.93488969125272,85,1113797.151585436,1113797.151585436,222759.43031708722,30,,,,,2022-07-31,2022-06-30,2022-07-31,MOROCCO,MID,1113797.151585436,66.0,True,2022-07-31
BANK OF AFRICA MOROCCO (MOROCCO),OK,1087071.9663387854,19.0263804325785,87,1087071.9663387854,1087071.9663387854,217414.39326775708,30,,,,,2022-07-31,2022-06-30,2022-07-31,MOROCCO,MID,1087071.9663387854,67.0,True,2022-07-31
FIRST HOLDCO NIGERIA (NIGERIA),OK,978072.0021740346,0.0279673071822938,85,978072.0021740346,978072.0021740346,195614.40043480694,30,,,,,2022-07-31,2022-06-30,2022-07-31,NIGERIA,MID,978072.0021740346,68.0,True,2022-07-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,864033.1668651369,0.3745557811059785,82,864033.1668651369,864033.1668651369,172806.6333730274,30,,,,,2022-07-31,2022-06-30,2022-07-31,EGYPT,MID,864033.1668651369,69.0,True,2022-07-31
RAUBEX (SOUTH AFRICA),OK,812308.1493721752,2.11002390540203,84,812308.1493721752,812308.1493721752,162461.62987443505,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,812308.1493721752,70.0,True,2022-07-31
PSG KONSULT (SOUTH AFRICA),OK,811169.1239073921,0.7215912656083329,84,811169.1239073921,811169.1239073921,162233.82478147844,30,,,,,2022-07-31,2022-06-30,2022-07-31,SOUTH AFRICA,HIGH,811169.1239073921,71.0,True,2022-07-31
EL SEWEDY ELECTRIC (EGYPT),OK,768570.2545867987,0.3228745424611991,82,768570.2545867987,768570.2545867987,153714.05091735974,30,,,,,2022-07-31,2022-06-30,2022-07-31,EGYPT,MID,768570.2545867987,72.0,True,2022-07-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,759148.3904769561,0.04942498252043302,85,759148.3904769561,759148.3904769561,151829.67809539122,30,,,,,2022-07-31,2022-06-30,2022-07-31,NIGERIA,MID,759148.3904769561,73.0,True,2022-07-31
CIH BANK (MOROCCO),OK,713616.0849402737,32.35502127037412,75,713616.0849402737,713616.0849402737,142723.21698805474,30,,,,,2022-07-31,2022-06-30,2022-07-31,MOROCCO,MID,713616.0849402737,74.0,True,2022-07-31
COSUMAR MOROCCO (MOROCCO),OK,664671.4444740503,22.38397697950411,84,664671.4444740503,664671.4444740503,132934.28889481007,30,,,,,2022-07-31,2022-06-30,2022-07-31,MOROCCO,MID,664671.4444740503,75.0,True,2022-07-31
ZENITH BANK NIGERIA (NIGERIA),OK,652790.5144819582,0.05231815222894616,85,652790.5144819582,652790.5144819582,130558.10289639165,30,,,,,2022-07-31,2022-06-30,2022-07-31,NIGERIA,MID,652790.5144819582,76.0,True,2022-07-31
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,651380.8803102581,0.3678986995208761,84,651380.8803102581,651380.8803102581,130276.17606205163,30,,,,,2022-07-31,2022-06-30,2022-07-31,KENYA,MID,651380.8803102581,77.0,True,2022-07-31
MARSA MAROC MOROCCO (MOROCCO),OK,563607.6205920224,26.64710714060057,86,563607.6205920224,563607.6205920224,112721.52411840449,30,,,,,2022-07-31,2022-06-30,2022-07-31,MOROCCO,MID,563607.6205920224,78.0,True,2022-07-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,528091.3297283492,0.06393555296261369,82,528091.3297283492,528091.3297283492,105618.26594566985,30,,,,,2022-07-31,2022-06-30,2022-07-31,EGYPT,MID,528091.3297283492,79.0,True,2022-07-31
CIMENTS DU MAROC MOROCCO (MOROCCO),OK,511651.494327301,172.9670948416227,85,511651.494327301,511651.494327301,102330.29886546021,30,,,,,2022-07-31,2022-06-30,2022-07-31,MOROCCO,MID,511651.494327301,80.0,True,2022-07-31
