Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),NonZeroVolumeDays90d,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
FIRSTRAND (SOUTH AFRICA),OK,57448437.347997144,4.193289409953755,88,88,57448437.347997144,57448437.347997144,11489687.46959943,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,57448437.347997144,11.0,True,2021-10-31
IMPALA PLATINUM HOLDINGS (SOUTH AFRICA),OK,55960475.08715787,11.39022140833483,88,88,55960475.08715787,55960475.08715787,11192095.017431574,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,55960475.08715787,12.0,True,2021-10-31
MTN GROUP (SOUTH AFRICA),OK,48636779.22649445,9.379167578972512,88,88,48636779.22649445,48636779.22649445,9727355.84529889,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,48636779.22649445,13.0,True,2021-10-31
BLUE LABEL TELECOMS (SOUTH AFRICA),OK,40819829.192300566,37.15572894895732,88,88,40819829.192300566,40819829.192300566,8163965.838460114,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,40819829.192300566,14.0,True,2021-10-31
STANDARD BANK GROUP (SOUTH AFRICA),OK,38270961.07814501,9.499923698056623,88,88,38270961.07814501,38270961.07814501,7654192.215629003,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,38270961.07814501,15.0,True,2021-10-31
GRINDROD (SOUTH AFRICA),OK,35243909.55083383,30.18902977102782,88,88,35243909.55083383,35243909.55083383,7048781.9101667665,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,35243909.55083383,16.0,True,2021-10-31
CAPITEC BANK (SOUTH AFRICA),OK,34097434.45918307,119.8477942103412,88,88,34097434.45918307,34097434.45918307,6819486.891836613,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,34097434.45918307,17.0,True,2021-10-31
ABSA (SOUTH AFRICA),OK,26932469.584431935,10.12958060470949,88,88,26932469.584431935,26932469.584431935,5386493.916886387,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,26932469.584431935,18.0,True,2021-10-31
GOLD FIELDS (SOUTH AFRICA),OK,25790365.537216477,8.179568330049033,88,88,25790365.537216477,25790365.537216477,5158073.107443295,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,25790365.537216477,19.0,True,2021-10-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),OK,24862429.180026118,35.17851337274495,88,88,24862429.180026118,24862429.180026118,4972485.836005224,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,24862429.180026118,20.0,True,2021-10-31
ANGLOGOLD ASHANTI ADR (SOUTH AFRICA),OK,24709297.799889825,15.77260693883238,88,88,24709297.799889825,24709297.799889825,4941859.559977965,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,24709297.799889825,21.0,True,2021-10-31
SHOPRITE HOLDINGS (SOUTH AFRICA),OK,23490164.373175874,11.85997598147521,88,88,23490164.373175874,23490164.373175874,4698032.874635175,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,23490164.373175874,22.0,True,2021-10-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,23376990.83848646,17.97607436453751,88,88,23376990.83848646,23376990.83848646,4675398.167697292,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,23376990.83848646,23.0,True,2021-10-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,23294760.077701796,11.89779520558398,88,88,23294760.077701796,23294760.077701796,4658952.01554036,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,23294760.077701796,24.0,True,2021-10-31
SANLAM (SOUTH AFRICA),OK,22821313.335646525,4.241061061459557,88,88,22821313.335646525,22821313.335646525,4564262.667129305,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,22821313.335646525,25.0,True,2021-10-31
GLENCORE (SOUTH AFRICA),OK,19952776.70454026,4.559538738164905,88,88,19952776.70454026,19952776.70454026,3990555.3409080524,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,19952776.70454026,26.0,True,2021-10-31
BID CORPORATION (SOUTH AFRICA),OK,19362032.418877583,21.40501735039843,88,88,19362032.418877583,19362032.418877583,3872406.483775517,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,19362032.418877583,27.0,True,2021-10-31
BID CORP (SOUTH AFRICA),OK,19362032.418877583,21.40501735039843,88,88,19362032.418877583,19362032.418877583,3872406.483775517,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,19362032.418877583,28.0,True,2021-10-31
CLICKS (SOUTH AFRICA),OK,19286607.483982388,18.42526058772401,88,88,19286607.483982388,19286607.483982388,3857321.4967964776,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,19286607.483982388,29.0,True,2021-10-31
FIRST CAPITAL BANK (ZIMBABWE),OK,19013308.642763767,110.4176470588235,86,86,19013308.642763767,19013308.642763767,3802661.7285527536,30,,,,,2021-10-31,2021-09-30,2021-10-31,ZIMBABWE,LOW,19013308.642763767,30.0,True,2021-10-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,17119363.674836732,3.918602413795392,88,88,17119363.674836732,17119363.674836732,3423872.734967347,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,17119363.674836732,31.0,True,2021-10-31
MR PRICE (SOUTH AFRICA),OK,17066980.701498285,13.35084960555213,88,88,17066980.701498285,17066980.701498285,3413396.1402996574,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,17066980.701498285,32.0,True,2021-10-31
VODACOM (SOUTH AFRICA),OK,16765742.851374255,9.556984281799664,88,88,16765742.851374255,16765742.851374255,3353148.5702748513,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,16765742.851374255,33.0,True,2021-10-31
KUMBA IRON ORE (SOUTH AFRICA),OK,16722130.628933687,32.90604245042032,88,88,16722130.628933687,16722130.628933687,3344426.1257867375,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,16722130.628933687,34.0,True,2021-10-31
EXXARO RESOURCES (SOUTH AFRICA),OK,15993944.949915202,10.68426255830464,88,88,15993944.949915202,15993944.949915202,3198788.989983041,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,15993944.949915202,35.0,True,2021-10-31
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,15496364.149786465,9.081921747380852,88,88,15496364.149786465,15496364.149786465,3099272.8299572933,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,15496364.149786465,36.0,True,2021-10-31
BIDVEST (SOUTH AFRICA),OK,15362834.822407505,13.00450513213506,88,88,15362834.822407505,15362834.822407505,3072566.964481501,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,15362834.822407505,37.0,True,2021-10-31
FOSCHINI (SOUTH AFRICA),OK,14821387.335287835,9.060026407107362,88,88,14821387.335287835,14821387.335287835,2964277.467057567,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,14821387.335287835,38.0,True,2021-10-31
OLD MUTUAL (SOUTH AFRICA),OK,13592597.684220942,0.9408361366003835,88,88,13592597.684220942,13592597.684220942,2718519.5368441883,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,13592597.684220942,39.0,True,2021-10-31
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,12959408.466384014,1.43115905969466,87,87,12959408.466384014,12959408.466384014,2591881.693276803,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,12959408.466384014,40.0,True,2021-10-31
REMGRO (SOUTH AFRICA),OK,12545698.243421596,8.835101547934208,88,88,12545698.243421596,12545698.243421596,2509139.648684319,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,12545698.243421596,41.0,True,2021-10-31
MONDI (SOUTH AFRICA),OK,10355009.11783226,24.48297139672366,88,88,10355009.11783226,10355009.11783226,2071001.8235664521,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,10355009.11783226,42.0,True,2021-10-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,10341928.313254809,0.9487980785180172,88,88,10341928.313254809,10341928.313254809,2068385.662650962,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,10341928.313254809,43.0,True,2021-10-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,9874106.250973854,12.58053172502107,88,88,9874106.250973854,9874106.250973854,1974821.250194771,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,9874106.250973854,44.0,True,2021-10-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,9732185.572482627,3.112455794634978,88,88,9732185.572482627,9732185.572482627,1946437.1144965254,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,9732185.572482627,45.0,True,2021-10-31
SPAR (SOUTH AFRICA),OK,9568488.483522989,13.03237192884678,88,88,9568488.483522989,9568488.483522989,1913697.696704598,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,9568488.483522989,46.0,True,2021-10-31
REINET INVEST (SOUTH AFRICA),OK,7460772.776632392,18.78487496433713,88,88,7460772.776632392,7460772.776632392,1492154.5553264786,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,7460772.776632392,47.0,True,2021-10-31
HULAMIN LIMITED (SOUTH AFRICA),OK,7150856.1237168135,15.92388383526742,87,87,7150856.1237168135,7150856.1237168135,1430171.2247433627,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,7150856.1237168135,48.0,True,2021-10-31
AVI (SOUTH AFRICA),OK,7030341.034845368,5.676201092113033,88,88,7030341.034845368,7030341.034845368,1406068.2069690737,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,7030341.034845368,49.0,True,2021-10-31
TRUWORTHS INT (SOUTH AFRICA),OK,6672837.917598569,3.695668040101648,88,88,6672837.917598569,6672837.917598569,1334567.583519714,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,6672837.917598569,50.0,True,2021-10-31
INVESTEC (SOUTH AFRICA),OK,5895437.325555245,4.015472707126602,88,88,5895437.325555245,5895437.325555245,1179087.4651110491,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,5895437.325555245,51.0,True,2021-10-31
TIGER BRANDS (SOUTH AFRICA),OK,5399334.454229498,12.42527385762721,88,88,5399334.454229498,5399334.454229498,1079866.8908458997,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,5399334.454229498,52.0,True,2021-10-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,3771278.93536284,0.9813093413483548,88,88,3771278.93536284,3771278.93536284,754255.7870725681,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,3771278.93536284,53.0,True,2021-10-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,3720326.804646628,2.719189215030117,83,83,3720326.804646628,3720326.804646628,744065.3609293257,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,3720326.804646628,54.0,True,2021-10-31
QUILTER (SOUTH AFRICA),OK,3376567.427275343,1.87769130224195,88,88,3376567.427275343,3376567.427275343,675313.4854550686,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,3376567.427275343,55.0,True,2021-10-31
FAWRY EGYPT (EGYPT),ZERO_CONFIRMED,3023707.4865082996,0.9057589954425217,83,83,3023707.4865082996,3023707.4865082996,604741.4973016599,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,3023707.4865082996,56.0,True,2021-10-31
OUTSURANCE (SOUTH AFRICA),OK,2581762.1497621485,1.347558669559505,88,88,2581762.1497621485,2581762.1497621485,516352.4299524297,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,2581762.1497621485,57.0,True,2021-10-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,1991126.4533845854,54.61767626613704,84,84,1991126.4533845854,1991126.4533845854,398225.2906769171,30,,,,,2021-10-31,2021-09-30,2021-10-31,MOROCCO,MID,1991126.4533845854,58.0,True,2021-10-31
SAFARICOM KENYA (KENYA),OK,1962063.9765571153,0.3844748858447489,88,88,1962063.9765571153,1962063.9765571153,392412.7953114231,30,,,,,2021-10-31,2021-09-30,2021-10-31,KENYA,MID,1962063.9765571153,59.0,True,2021-10-31
MAROC TELECOM MOROCCO (MOROCCO),OK,1945361.8038371552,15.65706719629262,84,84,1945361.8038371552,1945361.8038371552,389072.3607674311,30,,,,,2021-10-31,2021-09-30,2021-10-31,MOROCCO,MID,1945361.8038371552,60.0,True,2021-10-31
ABU DHABI ISLAMIC BANK EGYPT (EGYPT),OK,1683566.2397093074,0.9599388086815184,83,83,1683566.2397093074,1683566.2397093074,336713.2479418615,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,1683566.2397093074,61.0,True,2021-10-31
CORONATION (NAMIBIA),OK,1465627.218856066,3.313492063492064,88,88,1465627.218856066,1465627.218856066,293125.44377121323,30,,,,,2021-10-31,2021-09-30,2021-10-31,NAMIBIA,LOW,1465627.218856066,62.0,True,2021-10-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,1133849.6071547063,0.317429964623769,83,83,1133849.6071547063,1133849.6071547063,226769.92143094126,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,1133849.6071547063,63.0,True,2021-10-31
SANTAM (SOUTH AFRICA),OK,1122344.6968315353,14.80523099583989,88,88,1122344.6968315353,1122344.6968315353,224468.93936630708,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,1122344.6968315353,64.0,True,2021-10-31
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,1119811.7948363116,1.267170220225005,83,83,1119811.7948363116,1119811.7948363116,223962.35896726232,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,1119811.7948363116,65.0,True,2021-10-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,1103513.9717958856,30.45349222111883,83,83,1103513.9717958856,1103513.9717958856,220702.79435917712,30,,,,,2021-10-31,2021-09-30,2021-10-31,MOROCCO,MID,1103513.9717958856,66.0,True,2021-10-31
EL SEWEDY ELECTRIC (EGYPT),OK,1030931.7720580015,0.5207636166618861,83,83,1030931.7720580015,1030931.7720580015,206186.3544116003,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,1030931.7720580015,67.0,True,2021-10-31
EFG HOLDING EGYPT (EGYPT),OK,970392.7482444873,0.7750900341014119,83,83,970392.7482444873,970392.7482444873,194078.5496488975,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,970392.7482444873,68.0,True,2021-10-31
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),OK,963644.0903336374,240.4281143109345,82,82,963644.0903336374,963644.0903336374,192728.8180667275,30,,,,,2021-10-31,2021-09-30,2021-10-31,MOROCCO,MID,963644.0903336374,69.0,True,2021-10-31
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,955304.9187708937,0.2422156356566912,83,83,955304.9187708937,955304.9187708937,191060.98375417874,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,955304.9187708937,70.0,True,2021-10-31
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,861539.9432496132,0.152978296204226,83,83,861539.9432496132,861539.9432496132,172307.98864992266,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,861539.9432496132,71.0,True,2021-10-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,855268.0160831747,0.470408260827995,83,83,855268.0160831747,855268.0160831747,171053.60321663495,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,855268.0160831747,72.0,True,2021-10-31
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,845107.1576134269,0.566657105523154,83,83,845107.1576134269,845107.1576134269,169021.4315226854,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,845107.1576134269,73.0,True,2021-10-31
BELTONE HOLDING EGYPT (EGYPT),ZERO_CONFIRMED,840600.3541882255,0.1185581795582752,83,83,840600.3541882255,840600.3541882255,168120.0708376451,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,840600.3541882255,74.0,True,2021-10-31
MARSA MAROC MOROCCO (MOROCCO),OK,795910.8645827055,31.22586340063996,83,83,795910.8645827055,795910.8645827055,159182.1729165411,30,,,,,2021-10-31,2021-09-30,2021-10-31,MOROCCO,MID,795910.8645827055,75.0,True,2021-10-31
RAUBEX (SOUTH AFRICA),OK,790314.5763138221,2.406496944604789,88,88,790314.5763138221,790314.5763138221,158062.91526276444,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,790314.5763138221,76.0,True,2021-10-31
EASTERN TOBACCO EGYPT (EGYPT),OK,781773.5855017179,0.7801893106415527,83,83,781773.5855017179,781773.5855017179,156354.71710034358,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,781773.5855017179,77.0,True,2021-10-31
GB AUTO EGYPT (EGYPT),OK,773215.5761727233,0.2753609331676068,83,83,773215.5761727233,773215.5761727233,154643.11523454468,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,773215.5761727233,78.0,True,2021-10-31
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,761604.7340741622,0.4634703196347032,88,88,761604.7340741622,761604.7340741622,152320.94681483245,30,,,,,2021-10-31,2021-09-30,2021-10-31,KENYA,MID,761604.7340741622,79.0,True,2021-10-31
FIRST HOLDCO NIGERIA (NIGERIA),OK,749947.5596651008,0.01961979039727029,87,87,749947.5596651008,749947.5596651008,149989.51193302017,30,,,,,2021-10-31,2021-09-30,2021-10-31,NIGERIA,MID,749947.5596651008,80.0,True,2021-10-31
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,720411.7700160216,7.845830264668219,88,88,720411.7700160216,720411.7700160216,144082.35400320432,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,720411.7700160216,81.0,True,2021-10-31
CIMENTS DU MAROC MOROCCO (MOROCCO),OK,659133.5510890759,211.8503806686527,77,77,659133.5510890759,659133.5510890759,131826.71021781518,30,,,,,2021-10-31,2021-09-30,2021-10-31,MOROCCO,MID,659133.5510890759,82.0,True,2021-10-31
COSUMAR MOROCCO (MOROCCO),OK,651210.4574250736,30.34315348118724,84,84,651210.4574250736,651210.4574250736,130242.09148501472,30,,,,,2021-10-31,2021-09-30,2021-10-31,MOROCCO,MID,651210.4574250736,83.0,True,2021-10-31
TELECOM EGYPT (EGYPT),OK,649474.8150100387,0.9012971284698984,83,83,649474.8150100387,649474.8150100387,129894.96300200775,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,649474.8150100387,84.0,True,2021-10-31
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,641040.0864939068,0.01657264875545782,83,83,641040.0864939068,641040.0864939068,128208.01729878137,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,641040.0864939068,85.0,True,2021-10-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,639646.1580351277,0.06836461126005362,83,83,639646.1580351277,639646.1580351277,127929.23160702555,30,,,,,2021-10-31,2021-09-30,2021-10-31,NIGERIA,MID,639646.1580351277,86.0,True,2021-10-31
MTN NIGERIA (NIGERIA),OK,601808.1193608807,0.4262734584450402,87,87,601808.1193608807,601808.1193608807,120361.62387217615,30,,,,,2021-10-31,2021-09-30,2021-10-31,NIGERIA,MID,601808.1193608807,87.0,True,2021-10-31
ZENITH BANK NIGERIA (NIGERIA),OK,539225.751074083,0.05715330246161345,87,87,539225.751074083,539225.751074083,107845.15021481662,30,,,,,2021-10-31,2021-09-30,2021-10-31,NIGERIA,MID,539225.751074083,88.0,True,2021-10-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,535641.6015309276,0.123657456098416,83,83,535641.6015309276,535641.6015309276,107128.32030618552,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,535641.6015309276,89.0,True,2021-10-31
IBNSINA PHARMA (EGYPT),OK,510016.74969737144,0.2103451572808108,83,83,510016.74969737144,510016.74969737144,102003.3499394743,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,510016.74969737144,90.0,True,2021-10-31
JUHAYNA FOOD INDUSTRIES (EGYPT),OK,484751.0571803857,0.3569493578098607,83,83,484751.0571803857,484751.0571803857,96950.21143607714,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,484751.0571803857,91.0,True,2021-10-31
ALEXANDRIA CONTAINERS AND GOODS (EGYPT),OK,474245.6422849577,0.5328743984447206,83,83,474245.6422849577,474245.6422849577,94849.12845699154,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,474245.6422849577,92.0,True,2021-10-31
EGYPT ALUMINIUM (EGYPT),OK,460609.6930608849,1.554004525607929,83,83,460609.6930608849,460609.6930608849,92121.93861217698,30,,,,,2021-10-31,2021-09-30,2021-10-31,EGYPT,MID,460609.6930608849,93.0,True,2021-10-31
KCB GROUP KENYA (KENYA),OK,451809.97504911624,0.4269406392694064,88,88,451809.97504911624,451809.97504911624,90361.99500982325,30,,,,,2021-10-31,2021-09-30,2021-10-31,KENYA,MID,451809.97504911624,94.0,True,2021-10-31
EAST AFRICAN BREWERIES KENYA (KENYA),OK,444411.8264740435,1.559360730593607,88,88,444411.8264740435,444411.8264740435,88882.3652948087,30,,,,,2021-10-31,2021-09-30,2021-10-31,KENYA,MID,444411.8264740435,95.0,True,2021-10-31
MCB GROUP LTD MAURITIUS (MAURITIUS),OK,421542.05150885484,7.466986794717887,90,90,421542.05150885484,421542.05150885484,84308.41030177097,30,,,,,2021-10-31,2021-09-30,2021-10-31,MAURITIUS,LOW,421542.05150885484,96.0,True,2021-10-31
NESTLE NIGERIA (NIGERIA),OK,409730.2931709094,3.607116743845966,87,87,409730.2931709094,409730.2931709094,81946.05863418189,30,,,,,2021-10-31,2021-09-30,2021-10-31,NIGERIA,MID,409730.2931709094,97.0,True,2021-10-31
BANK OF AFRICA MOROCCO (MOROCCO),OK,385773.2624023363,19.41961822795983,82,82,385773.2624023363,385773.2624023363,77154.65248046727,30,,,,,2021-10-31,2021-09-30,2021-10-31,MOROCCO,MID,385773.2624023363,98.0,True,2021-10-31
MANAGEM MOROCCO (MOROCCO),OK,384014.0626797177,169.7009820147854,84,84,384014.0626797177,384014.0626797177,76802.81253594355,30,,,,,2021-10-31,2021-09-30,2021-10-31,MOROCCO,MID,384014.0626797177,99.0,True,2021-10-31
TSOGO SUN GAMING (SOUTH AFRICA),OK,381110.5889575931,0.6767650629988654,88,88,381110.5889575931,381110.5889575931,76222.11779151861,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,381110.5889575931,100.0,True,2021-10-31
SONATEL SENEGAL (SENEGAL),OK,359038.6780897378,24.19354838709678,89,89,359038.6780897378,359038.6780897378,71807.73561794756,30,,,,,2021-10-31,2021-09-30,2021-10-31,SENEGAL,LOW,359038.6780897378,101.0,True,2021-10-31
CHOPPIES ENTERPRISES LIMITED (SOUTH AFRICA),OK,263034.2318682443,4.777165150580227,84,84,263034.2318682443,263034.2318682443,52606.84637364886,30,,,,,2021-10-31,2021-09-30,2021-10-31,SOUTH AFRICA,HIGH,263034.2318682443,102.0,True,2021-10-31
SEPLAT ENERGY NIGERIA (NIGERIA),OK,251674.98719396157,1.730441140628808,87,87,251674.98719396157,251674.98719396157,50334.997438792314,30,,,,,2021-10-31,2021-09-30,2021-10-31,NIGERIA,MID,251674.98719396157,103.0,True,2021-10-31
