Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),NonZeroVolumeDays90d,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
MTN GROUP (SOUTH AFRICA),OK,31848769.616386138,7.958051283210342,86,86,31848769.616386138,31848769.616386138,6369753.923277228,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,31848769.616386138,11.0,True,2025-07-31
SIBANYE STILLWATER (SOUTH AFRICA),OK,29991796.652697,1.822825435929889,86,86,29991796.652697,29991796.652697,5998359.330539401,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,29991796.652697,12.0,True,2025-07-31
ANGLO AMERICAN (SOUTH AFRICA),OK,29821973.4491575,29.70143181638396,86,86,29821973.4491575,29821973.4491575,5964394.6898315,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,29821973.4491575,13.0,True,2025-07-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,28264919.04413214,10.83241984879477,86,86,28264919.04413214,28264919.04413214,5652983.808826428,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,28264919.04413214,14.0,True,2025-07-31
ABSA (SOUTH AFRICA),OK,24565716.12091704,9.944738894099832,86,86,24565716.12091704,24565716.12091704,4913143.224183409,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,24565716.12091704,15.0,True,2025-07-31
SHOPRITE HOLDINGS (SOUTH AFRICA),OK,20521900.266928412,15.64883770864175,86,86,20521900.266928412,20521900.266928412,4104380.0533856824,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,20521900.266928412,16.0,True,2025-07-31
BID CORPORATION (SOUTH AFRICA),OK,19177028.76443791,26.41175739357434,86,86,19177028.76443791,19177028.76443791,3835405.7528875824,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,19177028.76443791,17.0,True,2025-07-31
BID CORP (SOUTH AFRICA),OK,19177028.76443791,26.41175739357434,86,86,19177028.76443791,19177028.76443791,3835405.7528875824,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,19177028.76443791,18.0,True,2025-07-31
GLENCORE (SOUTH AFRICA),OK,18380176.78661626,3.929866989117291,86,86,18380176.78661626,18380176.78661626,3676035.3573232517,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,18380176.78661626,19.0,True,2025-07-31
SANLAM (SOUTH AFRICA),OK,17986397.86399644,5.01022725988541,86,86,17986397.86399644,17986397.86399644,3597279.5727992877,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,17986397.86399644,20.0,True,2025-07-31
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,17692066.100143746,12.13710178666275,86,86,17692066.100143746,17692066.100143746,3538413.220028749,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,17692066.100143746,21.0,True,2025-07-31
MR PRICE (SOUTH AFRICA),OK,16532174.173863968,12.51172462113935,86,86,16532174.173863968,16532174.173863968,3306434.8347727936,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,16532174.173863968,22.0,True,2025-07-31
CLICKS (SOUTH AFRICA),OK,13898156.768375425,20.96305755517635,86,86,13898156.768375425,13898156.768375425,2779631.353675085,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,13898156.768375425,23.0,True,2025-07-31
VODACOM (SOUTH AFRICA),OK,13521273.699752217,7.724123902405948,86,86,13521273.699752217,13521273.699752217,2704254.7399504436,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,13521273.699752217,24.0,True,2025-07-31
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,13085460.490431031,1.538609318672377,84,84,13085460.490431031,13085460.490431031,2617092.0980862062,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,13085460.490431031,25.0,True,2025-07-31
REINET INVEST (SOUTH AFRICA),OK,12681834.88175189,32.55489382861146,86,86,12681834.88175189,12681834.88175189,2536366.9763503782,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,12681834.88175189,26.0,True,2025-07-31
BHP (SOUTH AFRICA),OK,11819635.137185188,24.12390240594876,86,86,11819635.137185188,11819635.137185188,2363927.027437038,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,11819635.137185188,27.0,True,2025-07-31
BIDVEST (SOUTH AFRICA),OK,11161100.287137706,13.19486037812609,86,86,11161100.287137706,11161100.287137706,2232220.0574275414,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,11161100.287137706,28.0,True,2025-07-31
OLD MUTUAL (SOUTH AFRICA),OK,11094345.334337056,0.6820056730215055,86,86,11094345.334337056,11094345.334337056,2218869.066867411,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,11094345.334337056,29.0,True,2025-07-31
FOSCHINI (SOUTH AFRICA),OK,11091617.688124051,7.284521239928125,86,86,11091617.688124051,11091617.688124051,2218323.5376248104,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,11091617.688124051,30.0,True,2025-07-31
OUTSURANCE (SOUTH AFRICA),OK,11083926.808561837,4.425973849857044,86,86,11083926.808561837,11083926.808561837,2216785.3617123677,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,11083926.808561837,31.0,True,2025-07-31
INVESTEC (SOUTH AFRICA),OK,9796315.433599403,7.468159884279401,86,86,9796315.433599403,9796315.433599403,1959263.0867198808,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,9796315.433599403,32.0,True,2025-07-31
REMGRO (SOUTH AFRICA),OK,9360270.081590788,8.938964165037461,86,86,9360270.081590788,9360270.081590788,1872054.0163181578,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,9360270.081590788,33.0,True,2025-07-31
TIGER BRANDS (SOUTH AFRICA),OK,9115975.283706669,17.33435794279515,86,86,9115975.283706669,9115975.283706669,1823195.0567413338,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,9115975.283706669,34.0,True,2025-07-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,8914659.191428876,2.924657302037541,86,86,8914659.191428876,8914659.191428876,1782931.8382857752,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,8914659.191428876,35.0,True,2025-07-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,8896794.45876636,6.751686650318118,86,86,8896794.45876636,8896794.45876636,1779358.8917532722,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,8896794.45876636,36.0,True,2025-07-31
MONDI (SOUTH AFRICA),OK,8884119.117993686,16.44724203008283,86,86,8884119.117993686,8884119.117993686,1776823.8235987374,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,8884119.117993686,37.0,True,2025-07-31
TRUWORTHS INT (SOUTH AFRICA),OK,7240085.344297167,4.035529839867102,86,86,7240085.344297167,7240085.344297167,1448017.0688594335,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,7240085.344297167,38.0,True,2025-07-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,6018343.707202681,0.7565912147272542,86,86,6018343.707202681,6018343.707202681,1203668.7414405362,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,6018343.707202681,39.0,True,2025-07-31
KUMBA IRON ORE (SOUTH AFRICA),OK,5926636.960005013,16.10595667258077,86,86,5926636.960005013,5926636.960005013,1185327.3920010028,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,5926636.960005013,40.0,True,2025-07-31
EXXARO RESOURCES (SOUTH AFRICA),OK,5670486.542378405,8.3021618506255,86,86,5670486.542378405,5670486.542378405,1134097.308475681,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,5670486.542378405,41.0,True,2025-07-31
BELTONE HOLDING EGYPT (EGYPT),ZERO_CONFIRMED,5401165.693876911,0.07504722225416437,77,77,5401165.693876911,5401165.693876911,1080233.1387753822,30,,,,,2025-07-31,2025-06-30,2025-07-31,EGYPT,MID,5401165.693876911,42.0,True,2025-07-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,4964669.888363222,1.700666891404854,77,77,4964669.888363222,4964669.888363222,992933.9776726444,30,,,,,2025-07-31,2025-06-30,2025-07-31,EGYPT,MID,4964669.888363222,43.0,True,2025-07-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,4786165.926419863,75.57654904140038,84,84,4786165.926419863,4786165.926419863,957233.1852839725,30,,,,,2025-07-31,2025-06-30,2025-07-31,MOROCCO,MID,4786165.926419863,44.0,True,2025-07-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,4785592.486212233,9.722677394930443,86,86,4785592.486212233,4785592.486212233,957118.4972424466,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,4785592.486212233,45.0,True,2025-07-31
EFG HOLDING EGYPT (EGYPT),OK,4676738.601628634,0.528760133140228,77,77,4676738.601628634,4676738.601628634,935347.7203257269,30,,,,,2025-07-31,2025-06-30,2025-07-31,EGYPT,MID,4676738.601628634,46.0,True,2025-07-31
AVI (SOUTH AFRICA),OK,4279016.981517326,5.318740182395551,86,86,4279016.981517326,4279016.981517326,855803.3963034652,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,4279016.981517326,47.0,True,2025-07-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,4029977.649649913,1.120664837693234,77,77,4029977.649649913,4029977.649649913,805995.5299299826,30,,,,,2025-07-31,2025-06-30,2025-07-31,EGYPT,MID,4029977.649649913,48.0,True,2025-07-31
QUILTER (SOUTH AFRICA),OK,3952120.5109418803,2.148289617918612,86,86,3952120.5109418803,3952120.5109418803,790424.1021883761,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,3952120.5109418803,49.0,True,2025-07-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,3868361.1658828305,0.1815658602923332,77,77,3868361.1658828305,3868361.1658828305,773672.2331765662,30,,,,,2025-07-31,2025-06-30,2025-07-31,EGYPT,MID,3868361.1658828305,50.0,True,2025-07-31
MARSA MAROC MOROCCO (MOROCCO),OK,3812651.2439631172,90.02500694637399,84,84,3812651.2439631172,3812651.2439631172,762530.2487926235,30,,,,,2025-07-31,2025-06-30,2025-07-31,MOROCCO,MID,3812651.2439631172,51.0,True,2025-07-31
SPAR (SOUTH AFRICA),OK,3699126.637367025,6.093977782549243,86,86,3699126.637367025,3699126.637367025,739825.327473405,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,3699126.637367025,52.0,True,2025-07-31
THUNGELA RESOURSES (SOUTH AFRICA),OK,3393199.786578763,4.790990970629118,84,84,3393199.786578763,3393199.786578763,678639.9573157526,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,3393199.786578763,53.0,True,2025-07-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,3353735.38204999,0.8068799511803726,86,86,3353735.38204999,3353735.38204999,670747.076409998,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,3353735.38204999,54.0,True,2025-07-31
BANK OF AFRICA MOROCCO (MOROCCO),OK,3048829.2664147527,31.11975548763545,84,84,3048829.2664147527,3048829.2664147527,609765.8532829506,30,,,,,2025-07-31,2025-06-30,2025-07-31,MOROCCO,MID,3048829.2664147527,55.0,True,2025-07-31
REDEFINE PROPERTIES (SOUTH AFRICA),OK,2956500.946211515,0.2587892280396433,86,86,2956500.946211515,2956500.946211515,591300.189242303,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,2956500.946211515,56.0,True,2025-07-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,2619379.144532256,32.23117532647957,84,84,2619379.144532256,2619379.144532256,523875.8289064512,30,,,,,2025-07-31,2025-06-30,2025-07-31,MOROCCO,MID,2619379.144532256,57.0,True,2025-07-31
RAYA HOLDING EGYPT (EGYPT),OK,2494113.5241058664,0.0635480511023166,77,77,2494113.5241058664,2494113.5241058664,498822.70482117333,30,,,,,2025-07-31,2025-06-30,2025-07-31,EGYPT,MID,2494113.5241058664,58.0,True,2025-07-31
MAROC TELECOM MOROCCO (MOROCCO),OK,2123124.2259434382,12.35343150875243,83,83,2123124.2259434382,2123124.2259434382,424624.8451886877,30,,,,,2025-07-31,2025-06-30,2025-07-31,MOROCCO,MID,2123124.2259434382,59.0,True,2025-07-31
FAWRY EGYPT (EGYPT),ZERO_CONFIRMED,2085250.4855248837,0.2430965129469572,77,77,2085250.4855248837,2085250.4855248837,417050.09710497677,30,,,,,2025-07-31,2025-06-30,2025-07-31,EGYPT,MID,2085250.4855248837,60.0,True,2025-07-31
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,1940131.985303246,0.01956876494261813,77,77,1940131.985303246,1940131.985303246,388026.39706064924,30,,,,,2025-07-31,2025-06-30,2025-07-31,EGYPT,MID,1940131.985303246,61.0,True,2025-07-31
TAQA MOROCCO (MOROCCO),OK,1821333.0582043666,311.1975548763545,83,83,1821333.0582043666,1821333.0582043666,364266.61164087337,30,,,,,2025-07-31,2025-06-30,2025-07-31,MOROCCO,MID,1821333.0582043666,62.0,True,2025-07-31
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),OK,1710109.9674245722,0.02303277941884524,82,82,1710109.9674245722,1710109.9674245722,342021.9934849145,30,,,,,2025-07-31,2025-06-30,2025-07-31,NIGERIA,MID,1710109.9674245722,63.0,True,2025-07-31
SANTAM (SOUTH AFRICA),OK,1652569.1916725188,24.18379685610641,86,86,1652569.1916725188,1652569.1916725188,330513.8383345038,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,1652569.1916725188,64.0,True,2025-07-31
BLUE LABEL TELECOMS (SOUTH AFRICA),OK,1645925.4830671875,0.8080100351456113,86,86,1645925.4830671875,1645925.4830671875,329185.0966134375,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,1645925.4830671875,65.0,True,2025-07-31
SAFARICOM KENYA (KENYA),OK,1508051.758188863,0.1945525291828794,84,84,1508051.758188863,1508051.758188863,301610.35163777263,30,,,,,2025-07-31,2025-06-30,2025-07-31,KENYA,MID,1508051.758188863,66.0,True,2025-07-31
NINETY ONE (SOUTH AFRICA),OK,1402828.187594071,2.449456994654703,86,86,1402828.187594071,1402828.187594071,280565.63751881424,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,1402828.187594071,67.0,True,2025-07-31
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,1334442.0279332339,10.43463029303077,86,86,1334442.0279332339,1334442.0279332339,266888.4055866468,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,1334442.0279332339,68.0,True,2025-07-31
IBNSINA PHARMA (EGYPT),OK,1332778.8169543552,0.1843902181191028,77,77,1332778.8169543552,1332778.8169543552,266555.76339087106,30,,,,,2025-07-31,2025-06-30,2025-07-31,EGYPT,MID,1332778.8169543552,69.0,True,2025-07-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,1280499.3575214024,0.05286478327065468,82,82,1280499.3575214024,1280499.3575214024,256099.87150428048,30,,,,,2025-07-31,2025-06-30,2025-07-31,NIGERIA,MID,1280499.3575214024,70.0,True,2025-07-31
CIMENTS DU MAROC MOROCCO (MOROCCO),OK,1261453.9840038638,227.8410669630453,84,84,1261453.9840038638,1261453.9840038638,252290.79680077278,30,,,,,2025-07-31,2025-06-30,2025-07-31,MOROCCO,MID,1261453.9840038638,71.0,True,2025-07-31
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),OK,1209078.9540209987,213.9483189774937,84,84,1209078.9540209987,1209078.9540209987,241815.79080419976,30,,,,,2025-07-31,2025-06-30,2025-07-31,MOROCCO,MID,1209078.9540209987,72.0,True,2025-07-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,1184339.524185122,0.1944772103575657,77,77,1184339.524185122,1184339.524185122,236867.9048370244,30,,,,,2025-07-31,2025-06-30,2025-07-31,EGYPT,MID,1184339.524185122,73.0,True,2025-07-31
ZENITH BANK NIGERIA (NIGERIA),OK,1164758.242541646,0.03705414655093888,82,82,1164758.242541646,1164758.242541646,232951.64850832918,30,,,,,2025-07-31,2025-06-30,2025-07-31,NIGERIA,MID,1164758.242541646,74.0,True,2025-07-31
JUHAYNA FOOD INDUSTRIES (EGYPT),OK,1043056.7424458393,0.5493375973066924,77,77,1043056.7424458393,1043056.7424458393,208611.34848916787,30,,,,,2025-07-31,2025-06-30,2025-07-31,EGYPT,MID,1043056.7424458393,75.0,True,2025-07-31
FIDELITY BANK NIGERIA (NIGERIA),OK,1005819.1797426192,0.01301286972816115,82,82,1005819.1797426192,1005819.1797426192,201163.83594852383,30,,,,,2025-07-31,2025-06-30,2025-07-31,NIGERIA,MID,1005819.1797426192,76.0,True,2025-07-31
ABU DHABI ISLAMIC BANK EGYPT (EGYPT),OK,916734.4888857476,0.4660190414169884,77,77,916734.4888857476,916734.4888857476,183346.89777714954,30,,,,,2025-07-31,2025-06-30,2025-07-31,EGYPT,MID,916734.4888857476,77.0,True,2025-07-31
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,910114.1270859543,1.008699223846295,77,77,910114.1270859543,910114.1270859543,182022.82541719088,30,,,,,2025-07-31,2025-06-30,2025-07-31,EGYPT,MID,910114.1270859543,78.0,True,2025-07-31
EGYPT ALUMINIUM (EGYPT),OK,892121.5536171014,3.194348702076448,77,77,892121.5536171014,892121.5536171014,178424.3107234203,30,,,,,2025-07-31,2025-06-30,2025-07-31,EGYPT,MID,892121.5536171014,79.0,True,2025-07-31
RAUBEX (SOUTH AFRICA),OK,856268.7729338837,2.514436822655923,86,86,856268.7729338837,856268.7729338837,171253.75458677675,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,856268.7729338837,80.0,True,2025-07-31
MTN NIGERIA (NIGERIA),OK,834622.134234906,0.2326050463908806,82,82,834622.134234906,834622.134234906,166924.42684698122,30,,,,,2025-07-31,2025-06-30,2025-07-31,NIGERIA,MID,834622.134234906,81.0,True,2025-07-31
POULINA GROUP HOLDING TUNISIA (TUNISIA),OK,814787.0509773032,5.375,76,76,814787.0509773032,814787.0509773032,162957.41019546066,30,,,,,2025-07-31,2025-06-30,2025-07-31,TUNISIA,LOW,814787.0509773032,82.0,True,2025-07-31
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,808284.8456170358,0.1880215353249494,77,77,808284.8456170358,808284.8456170358,161656.96912340715,30,,,,,2025-07-31,2025-06-30,2025-07-31,EGYPT,MID,808284.8456170358,83.0,True,2025-07-31
EASTERN TOBACCO EGYPT (EGYPT),OK,796096.9343045072,0.6052195343077771,77,77,796096.9343045072,796096.9343045072,159219.38686090146,30,,,,,2025-07-31,2025-06-30,2025-07-31,EGYPT,MID,796096.9343045072,84.0,True,2025-07-31
INNSCOR AFRICA (ZIMBABWE),OK,766112.0843585413,1.762457793773886,85,85,766112.0843585413,766112.0843585413,153222.41687170826,30,,,,,2025-07-31,2025-06-30,2025-07-31,ZIMBABWE,LOW,766112.0843585413,85.0,True,2025-07-31
MCB GROUP LTD MAURITIUS (MAURITIUS),OK,733950.170578833,9.818575992697399,85,85,733950.170578833,733950.170578833,146790.0341157666,30,,,,,2025-07-31,2025-06-30,2025-07-31,MAURITIUS,LOW,733950.170578833,86.0,True,2025-07-31
NBS BANK MALAWI (MALAWI),OK,710509.0439690846,0.4076354105998835,82,82,710509.0439690846,710509.0439690846,142101.80879381692,30,,,,,2025-07-31,2025-06-30,2025-07-31,MALAWI,LOW,710509.0439690846,87.0,True,2025-07-31
CRDB BANK PLC TANZANIA (TANZANIA),OK,687478.6339940545,0.3045197970223293,84,84,687478.6339940545,687478.6339940545,137495.7267988109,30,,,,,2025-07-31,2025-06-30,2025-07-31,TANZANIA,LOW,687478.6339940545,88.0,True,2025-07-31
PSG KONSULT (SOUTH AFRICA),OK,679165.1847458456,1.25043790753653,86,86,679165.1847458456,679165.1847458456,135833.03694916912,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,679165.1847458456,89.0,True,2025-07-31
GRINDROD (SOUTH AFRICA),OK,677722.0281163428,0.7046073523262778,86,86,677722.0281163428,677722.0281163428,135544.40562326857,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,677722.0281163428,90.0,True,2025-07-31
SONATEL SENEGAL (SENEGAL),OK,665566.7344345937,46.40287769784172,83,83,665566.7344345937,665566.7344345937,133113.34688691873,30,,,,,2025-07-31,2025-06-30,2025-07-31,SENEGAL,LOW,665566.7344345937,91.0,True,2025-07-31
OANDO PLC NIGERIA (NIGERIA),ZERO_CONFIRMED,660209.8518996761,0.03575285957812276,82,82,660209.8518996761,660209.8518996761,132041.97037993523,30,,,,,2025-07-31,2025-06-30,2025-07-31,NIGERIA,MID,660209.8518996761,92.0,True,2025-07-31
MANAGEM MOROCCO (MOROCCO),OK,620903.2022587949,583.4954153931648,82,82,620903.2022587949,620903.2022587949,124180.64045175898,30,,,,,2025-07-31,2025-06-30,2025-07-31,MOROCCO,MID,620903.2022587949,93.0,True,2025-07-31
KCB GROUP KENYA (KENYA),OK,589618.8219186214,0.3626459143968871,84,84,589618.8219186214,589618.8219186214,117923.7643837243,30,,,,,2025-07-31,2025-06-30,2025-07-31,KENYA,MID,589618.8219186214,94.0,True,2025-07-31
NIGERIAN BREWERIES (NIGERIA),OK,534112.8641289029,0.03838796569807539,82,82,534112.8641289029,534112.8641289029,106822.57282578059,30,,,,,2025-07-31,2025-06-30,2025-07-31,NIGERIA,MID,534112.8641289029,95.0,True,2025-07-31
PPC (SOUTH AFRICA),OK,513585.61054417875,0.2921267050141825,86,86,513585.61054417875,513585.61054417875,102717.12210883576,30,,,,,2025-07-31,2025-06-30,2025-07-31,SOUTH AFRICA,HIGH,513585.61054417875,96.0,True,2025-07-31
ATLANTASANAD MOROCCO (MOROCCO),OK,498306.75698913715,15.78216171158655,84,84,498306.75698913715,498306.75698913715,99661.35139782744,30,,,,,2025-07-31,2025-06-30,2025-07-31,MOROCCO,MID,498306.75698913715,97.0,True,2025-07-31
COSUMAR MOROCCO (MOROCCO),OK,481871.30836745014,26.1183662128369,84,84,481871.30836745014,481871.30836745014,96374.26167349004,30,,,,,2025-07-31,2025-06-30,2025-07-31,MOROCCO,MID,481871.30836745014,98.0,True,2025-07-31
GB AUTO EGYPT (EGYPT),OK,469022.30794596806,0.4619842445216032,77,77,469022.30794596806,469022.30794596806,93804.46158919361,30,,,,,2025-07-31,2025-06-30,2025-07-31,EGYPT,MID,469022.30794596806,99.0,True,2025-07-31
OKOMU OIL PALM NIGERIA (NIGERIA),OK,463522.24461095483,0.5140083542623655,82,82,463522.24461095483,463522.24461095483,92704.44892219098,30,,,,,2025-07-31,2025-06-30,2025-07-31,NIGERIA,MID,463522.24461095483,100.0,True,2025-07-31
SOCIETE FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),OK,425256.6970826032,4.270833333333334,76,76,425256.6970826032,425256.6970826032,85051.33941652064,30,,,,,2025-07-31,2025-06-30,2025-07-31,TUNISIA,LOW,425256.6970826032,101.0,True,2025-07-31
TELECOM EGYPT (EGYPT),OK,424759.4873788611,0.7666114101231843,77,77,424759.4873788611,424759.4873788611,84951.89747577223,30,,,,,2025-07-31,2025-06-30,2025-07-31,EGYPT,MID,424759.4873788611,102.0,True,2025-07-31
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,416980.96408325626,0.380544747081712,84,84,416980.96408325626,416980.96408325626,83396.19281665125,30,,,,,2025-07-31,2025-06-30,2025-07-31,KENYA,MID,416980.96408325626,103.0,True,2025-07-31
