Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REINET INVEST (SOUTH AFRICA),71076500.69286665,257.83,90,0.7,145054083.04666665,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,71076500.69286665,0.37056901574866513,42.0,True,2020-10-31
SPAR (SOUTH AFRICA),70779789.80053331,172.65,90,0.7,144448550.6133333,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,70779789.80053331,0.36902206475555144,43.0,True,2020-10-31
REMGRO (SOUTH AFRICA),70658461.79069997,84.66,90,0.7,144200942.42999998,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,70658461.79069997,0.3683895012395032,44.0,True,2020-10-31
TIGER BRANDS (SOUTH AFRICA),68247281.22076665,200.23,90,0.7,139280165.75666666,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,68247281.22076665,0.3558184151297143,45.0,True,2020-10-31
SONATEL SENEGAL (SENEGAL),67678889.48148148,11500.0,90,0.6666666666666666,152277501.33333334,,,20.0,2020-10-31,SENEGAL,LOW,67678889.48148148,5.0,46.0,True,2020-10-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),67646240.59498665,227.56,90,0.7,138053552.23466665,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,67646240.59498665,0.35268479106340445,47.0,True,2020-10-31
KUMBA IRON ORE (SOUTH AFRICA),65913390.02009998,480.31,90,0.7,134517122.48999998,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,65913390.02009998,0.3436502898468905,48.0,True,2020-10-31
STANBIC IBTC HOLDINGS NIGERIA (NIGERIA),59370040.45925926,46.5,90,0.6666666666666666,133582591.03333333,,,20.0,2020-10-31,NIGERIA,MID,59370040.45925926,4.2937674184135455,49.0,True,2020-10-31
LAFARGE AFRICA NIGERIA (NIGERIA),50678388.392333336,18.7,90,0.6666666666666666,114026373.88275,,,20.0,2020-10-31,NIGERIA,MID,50678388.392333336,3.6651686812649187,50.0,True,2020-10-31
EXXARO RESOURCES (SOUTH AFRICA),46663952.30769999,105.68,90,0.7,95232555.73,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,46663952.30769999,0.24329018323974003,51.0,True,2020-10-31
CRDB BANK PLC TANZANIA (TANZANIA),44796903.779999994,180.0,90,0.6,124435843.83333333,,,18.0,2020-10-31,TANZANIA,LOW,44796903.779999994,5.0,52.0,True,2020-10-31
AVI (SOUTH AFRICA),43014724.385266654,70.87,90,0.7,87785151.80666666,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,43014724.385266654,0.22426433382008246,53.0,True,2020-10-31
TRUWORTHS INT (SOUTH AFRICA),42887653.0054,31.27,90,0.7,87525822.46000001,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,42887653.0054,0.22360182630060724,54.0,True,2020-10-31
NESTLÉ NIGERIA (NIGERIA),38860059.032148145,1421.7,90,0.6666666666666666,87435132.82233334,,,20.0,2020-10-31,NIGERIA,MID,38860059.032148145,2.810442001708997,55.0,True,2020-10-31
FMB CAPITAL HOLDINGS MALAWI (MALAWI),36760612.924340576,22.01,90,0.6666666666666666,82711379.0797663,,,20.0,2020-10-31,MALAWI,LOW,36760612.924340576,5.0,56.0,True,2020-10-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),34447574.82264001,61.05,90,0.6,95687707.8406667,,,18.0,2020-10-31,EGYPT,MID,34447574.82264001,2.491321772271871,57.0,True,2020-10-31
GLENCORE (SOUTH AFRICA),34434676.77929999,30.94,90,0.7,70274850.57,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,34434676.77929999,0.17953084574138675,58.0,True,2020-10-31
EQUITY GROUP HOLDINGS KENYA (KENYA),33646936.0,33.9,90,0.6666666666666666,75705606.0,,,20.0,2020-10-31,KENYA,MID,33646936.0,2.4334178721906894,59.0,True,2020-10-31
QUILTER (SOUTH AFRICA),33579834.612799995,24.98,90,0.7,68530274.72,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,33579834.612799995,0.17507398563752188,60.0,True,2020-10-31
LIFE HEALTHCARE (SOUTH AFRICA),30402249.266666662,10.57,90,0.7,62045406.666666664,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,30402249.266666662,0.1585071222903483,61.0,True,2020-10-31
NIGERIAN BREWERIES (NIGERIA),28189791.824444443,52.0,90,0.6666666666666666,63427031.605000004,,,20.0,2020-10-31,NIGERIA,MID,28189791.824444443,2.038745615319567,62.0,True,2020-10-31
NBS BANK MALAWI (MALAWI),26968367.422222223,20.95,90,0.6666666666666666,60678826.7,,,20.0,2020-10-31,MALAWI,LOW,26968367.422222223,5.0,63.0,True,2020-10-31
DANGOTE SUGAR REFINERY NIGERIA (NIGERIA),25297052.940740738,13.8,90,0.6666666666666666,56918369.11666667,,,20.0,2020-10-31,NIGERIA,MID,25297052.940740738,1.8295365955388196,64.0,True,2020-10-31
INVESTEC (SOUTH AFRICA),24878627.841526665,27.85,90,0.7,50772709.880666666,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,24878627.841526665,0.12970881434146253,65.0,True,2020-10-31
BANK OF AFRICA NIGER (NIGER),23001871.85185185,33000.0,90,0.6666666666666666,51754211.666666664,,,20.0,2020-10-31,NIGER,LOW,23001871.85185185,4.349024782263865,66.0,True,2020-10-31
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),19208413.8864,23.9,90,0.6,53356705.24,,,18.0,2020-10-31,EGYPT,MID,19208413.8864,1.3891932878405802,67.0,True,2020-10-31
KCB GROUP KENYA (KENYA),19145916.796296295,36.05,90,0.6666666666666666,43078312.791666664,,,20.0,2020-10-31,KENYA,MID,19145916.796296295,1.3846733655505306,68.0,True,2020-10-31
NMB BANK TANZANIA (TANZANIA),18542066.4,2340.0,90,0.6,51505740.0,,,18.0,2020-10-31,TANZANIA,LOW,18542066.4,3.5057975632313556,69.0,True,2020-10-31
SEPLAT ENERGY NIGERIA (NIGERIA),17199592.933333334,420.0,90,0.6666666666666666,38699084.1,,,20.0,2020-10-31,NIGERIA,MID,17199592.933333334,1.2439110901027666,70.0,True,2020-10-31
OUTSURANCE (SOUTH AFRICA),16940751.134999998,15.32,90,0.7,34572961.5,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,16940751.134999998,0.08832338976938509,71.0,True,2020-10-31
FIDELITY BANK NIGERIA (NIGERIA),16102258.053185184,2.51,90,0.6666666666666666,36230080.619666666,,,20.0,2020-10-31,NIGERIA,MID,16102258.053185184,1.1645495010079754,72.0,True,2020-10-31
BUA CEMENT NIGERIA (NIGERIA),16021451.762407407,45.5,90,0.6666666666666666,36048266.46541667,,,20.0,2020-10-31,NIGERIA,MID,16021451.762407407,1.1587054184393848,73.0,True,2020-10-31
GUINNESS NIGERIA (NIGERIA),15118055.097777776,17.0,90,0.6666666666666666,34015623.97,,,20.0,2020-10-31,NIGERIA,MID,15118055.097777776,1.0933698529844145,74.0,True,2020-10-31
BANK OF AFRICA SENEGAL (SENEGAL),15075882.96296296,27000.0,90,0.6666666666666666,33920736.666666664,,,20.0,2020-10-31,SENEGAL,LOW,15075882.96296296,2.8504370880214656,75.0,True,2020-10-31
DAR ES SALAAM STOCK EXCHANGE PLC (TANZANIA),14685653.759999998,880.0,90,0.6,40793482.666666664,,,18.0,2020-10-31,TANZANIA,LOW,14685653.759999998,2.7766554199302935,76.0,True,2020-10-31
STERLING FINANCIAL HOLDINGS NIGERIA (NIGERIA),13943134.327407405,1.77,90,0.6666666666666666,31372052.236666664,,,20.0,2020-10-31,NIGERIA,MID,13943134.327407405,1.0083970875288224,77.0,True,2020-10-31
PRESCO PLC NIGERIA (NIGERIA),13478707.284444444,65.9,90,0.6666666666666666,30327091.39,,,20.0,2020-10-31,NIGERIA,MID,13478707.284444444,0.9748087374135328,78.0,True,2020-10-31
CORONATION (NAMIBIA),12187959.925633334,37.53,90,0.7,24873387.603333335,,,21.0,2020-10-31,NAMIBIA,LOW,12187959.925633334,2.304409836869463,79.0,True,2020-10-31
EAST AFRICAN BREWERIES KENYA (KENYA),12030149.537037037,150.25,90,0.6666666666666666,27067836.458333336,,,20.0,2020-10-31,KENYA,MID,12030149.537037037,0.8700459646177731,80.0,True,2020-10-31
FCMB GROUP NIGERIA (NIGERIA),10491079.662222223,3.13,90,0.6666666666666666,23604929.240000002,,,20.0,2020-10-31,NIGERIA,MID,10491079.662222223,0.7587371625347348,81.0,True,2020-10-31
TANZANIA PORTLAND CEMENT (TANZANIA),9261378.24,2520.0,90,0.6,25726050.666666668,,,18.0,2020-10-31,TANZANIA,LOW,9261378.24,1.7510732927779777,82.0,True,2020-10-31
TOTALENERGIES MARKETING NIGERIA (NIGERIA),8572923.625185186,129.9,90,0.6666666666666666,19289078.15666667,,,20.0,2020-10-31,NIGERIA,MID,8572923.625185186,0.6200120440818572,83.0,True,2020-10-31
DIS-CHEM PHARMACIES (SOUTH AFRICA),8242292.155999999,18.0,90,0.7,16821004.4,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,8242292.155999999,0.04297254453986366,84.0,True,2020-10-31
EFG HOLDING EGYPT (EGYPT),8180840.562359999,12.36,90,0.6,22724557.117666665,,,18.0,2020-10-31,EGYPT,MID,8180840.562359999,0.5916557642570887,85.0,True,2020-10-31
SANTAM (SOUTH AFRICA),8113366.753333333,224.05,90,0.7,16557891.333333334,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,8113366.753333333,0.04230037076786504,86.0,True,2020-10-31
NATIONAL BANK OF MALAWI (MALAWI),7627350.997925925,617.7,90,0.6666666666666666,17161539.745333333,,,20.0,2020-10-31,MALAWI,LOW,7627350.997925925,1.4421234378946544,87.0,True,2020-10-31
MCB GROUP LTD MAURITIUS (MAURITIUS),7372840.5129166655,206.25,90,0.7,15046613.291666666,,,21.0,2020-10-31,MAURITIUS,LOW,7372840.5129166655,1.3940024669675795,88.0,True,2020-10-31
GB AUTO EGYPT (EGYPT),7292443.684559999,2.68,90,0.6,20256788.012666665,,,18.0,2020-10-31,EGYPT,MID,7292443.684559999,0.5274050152427675,89.0,True,2020-10-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),7122859.002698146,378.0,90,0.6333333333333333,17757820.228333328,,,19.0,2020-10-31,MOROCCO,MID,7122859.002698146,0.5151402908799784,90.0,True,2020-10-31
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),6438260.5833600005,0.51,90,0.6,17884057.176000003,,,18.0,2020-10-31,EGYPT,MID,6438260.5833600005,0.46562867921670725,91.0,True,2020-10-31
NINETY ONE (SOUTH AFRICA),6310975.9279,42.76,90,0.7,12879542.71,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,6310975.9279,0.032903310028178305,92.0,True,2020-10-31
EMAAR MISR EGYPT (EGYPT),6257355.7512,2.3,90,0.6,17381543.753333334,,,18.0,2020-10-31,EGYPT,MID,6257355.7512,0.45254525754218083,93.0,True,2020-10-31
TOTALENERGIES MARKETING SENEGAL (SENEGAL),5977971.851851852,12800.0,90,0.6666666666666666,13450436.666666666,,,20.0,2020-10-31,SENEGAL,LOW,5977971.851851852,1.1302709578953862,94.0,True,2020-10-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),5784408.79848,6.1,90,0.6,16067802.218,,,18.0,2020-10-31,EGYPT,MID,5784408.79848,0.41834072945834666,95.0,True,2020-10-31
BRALIRWA RWANDA (RWANDA),5534540.199999999,118.0,90,0.7,11294980.0,,,21.0,2020-10-31,RWANDA,LOW,5534540.199999999,1.0464301619999579,96.0,True,2020-10-31
BELTONE HOLDING EGYPT (EGYPT),5533674.323279999,2.51,90,0.6,15371317.564666666,,,18.0,2020-10-31,EGYPT,MID,5533674.323279999,0.40020707969225694,97.0,True,2020-10-31
TELECOM EGYPT (EGYPT),5500506.7782000005,11.84,90,0.6,15279185.495000001,,,18.0,2020-10-31,EGYPT,MID,5500506.7782000005,0.3978083323895498,98.0,True,2020-10-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),5257009.866563999,1.33,90,0.6,14602805.184899999,,,18.0,2020-10-31,EGYPT,MID,5257009.866563999,0.3801981185918274,99.0,True,2020-10-31
STANBIC BANK UGANDA (UGANDA),5207116.408888889,22.01,90,0.6666666666666666,11716011.92,,,20.0,2020-10-31,UGANDA,LOW,5207116.408888889,0.9845232793333473,100.0,True,2020-10-31
AIRTEL AFRICA NIGERIA (NIGERIA),5164154.912592593,410.2,90,0.6666666666666666,11619348.553333335,,,20.0,2020-10-31,NIGERIA,MID,5164154.912592593,0.37348265111165435,101.0,False,2020-10-31
FAWRY EGYPT (EGYPT),4999257.36576,32.64,90,0.6,13886826.016,,,18.0,2020-10-31,EGYPT,MID,4999257.36576,0.36155691030890097,102.0,False,2020-10-31
OANDO PLC NIGERIA (NIGERIA),4840985.347407407,2.75,90,0.6666666666666666,10892217.031666666,,,20.0,2020-10-31,NIGERIA,MID,4840985.347407407,0.3501103417973761,103.0,False,2020-10-31
JULIUS BERGER NIGERIA (NIGERIA),4684520.431111111,17.85,90,0.6666666666666666,10540170.97,,,20.0,2020-10-31,NIGERIA,MID,4684520.431111111,0.3387944667445562,104.0,False,2020-10-31
INTERNATIONAL BREWERIES NIGERIA (NIGERIA),4611722.623111111,7.37,90,0.6666666666666666,10376375.902,,,20.0,2020-10-31,NIGERIA,MID,4611722.623111111,0.3335295746591816,105.0,False,2020-10-31
UNILEVER NIGERIA (NIGERIA),4607412.596296297,13.9,90,0.6666666666666666,10366678.341666669,,,20.0,2020-10-31,NIGERIA,MID,4607412.596296297,0.33321786436613177,106.0,False,2020-10-31
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),4231941.0609,84.76,90,0.7,8636614.41,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,4231941.0609,0.022063920119261924,107.0,False,2020-10-31
TRANSCORP PLC NIGERIA (NIGERIA),4102015.9959999993,0.71,90,0.6666666666666666,9229535.990999999,,,20.0,2020-10-31,NIGERIA,MID,4102015.9959999993,0.29666650885175666,108.0,False,2020-10-31
ETERNA PLC NIGERIA (NIGERIA),3941000.848666666,5.15,90,0.6666666666666666,8867251.9095,,,20.0,2020-10-31,NIGERIA,MID,3941000.848666666,0.2850215514263807,109.0,False,2020-10-31
CAP PLC NIGERIA (NIGERIA),3370008.7985185185,20.35,90,0.6666666666666666,7582519.796666667,,,20.0,2020-10-31,NIGERIA,MID,3370008.7985185185,0.24372619366455342,110.0,False,2020-10-31
EGYPT ALUMINIUM (EGYPT),3343786.8196799997,21.96,90,0.6,9288296.721333332,,,18.0,2020-10-31,EGYPT,MID,3343786.8196799997,0.24182976446369372,111.0,False,2020-10-31
INNSCOR AFRICA (ZIMBABWE),3253663.9268699996,18.812,90,0.7,6640130.463,,,21.0,2020-10-31,ZIMBABWE,LOW,3253663.9268699996,0.6151788490194712,112.0,False,2020-10-31
MAROC TELECOM MOROCCO (MOROCCO),2775877.127659259,141.5,90,0.6333333333333333,6920469.293333333,,,19.0,2020-10-31,MOROCCO,MID,2775877.127659259,0.20075732938807256,113.0,False,2020-10-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),2710931.351796296,240.0,90,0.6333333333333333,6758554.616666666,,,19.0,2020-10-31,MOROCCO,MID,2710931.351796296,0.19606031294329956,114.0,False,2020-10-31
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),2678609.5474799997,7.42,90,0.6,7440582.076333333,,,18.0,2020-10-31,EGYPT,MID,2678609.5474799997,0.1937227314088405,115.0,False,2020-10-31
OKOMU OIL PALM NIGERIA (NIGERIA),2546260.6222222224,80.0,90,0.6666666666666666,5729086.4,,,20.0,2020-10-31,NIGERIA,MID,2546260.6222222224,0.18415097604640557,116.0,False,2020-10-31
NICO HOLDINGS MALAWI (MALAWI),2451531.035259259,52.0,90,0.6666666666666666,5515944.829333333,,,20.0,2020-10-31,MALAWI,LOW,2451531.035259259,0.463517460470207,117.0,False,2020-10-31
IRELAND BLYTH MAURITIUS (MAURITIUS),2356094.0937333335,172.0,90,0.7,4808355.293333334,,,21.0,2020-10-31,MAURITIUS,LOW,2356094.0937333335,0.445472945375393,118.0,False,2020-10-31
STANBIC HOLDINGS KENYA (KENYA),2269197.7777777775,77.0,90,0.6666666666666666,5105695.0,,,20.0,2020-10-31,KENYA,MID,2269197.7777777775,0.16411320269934357,119.0,False,2020-10-31
COSUMAR MOROCCO (MOROCCO),2264089.7527666665,202.8,90,0.6333333333333333,5644545.09,,,19.0,2020-10-31,MOROCCO,MID,2264089.7527666665,0.16374377948191793,120.0,False,2020-10-31
ABSA BANK KENYA (KENYA),2148127.822222222,9.44,90,0.6666666666666666,4833287.6,,,20.0,2020-10-31,KENYA,MID,2148127.822222222,0.15535716638048763,121.0,False,2020-10-31
CO-OPERATIVE BANK KENYA (KENYA),2059002.9240740743,11.3,90,0.6666666666666666,4632756.579166668,,,20.0,2020-10-31,KENYA,MID,2059002.9240740743,0.1489114644594902,122.0,False,2020-10-31
BRITISH AMERICAN TOBACCO KENYA (KENYA),2030962.222222222,342.0,90,0.6666666666666666,4569665.0,,,20.0,2020-10-31,KENYA,MID,2030962.222222222,0.1468835013476316,123.0,False,2020-10-31
NASCON ALLIED INDUSTRIES NIGERIA (NIGERIA),1977686.305925926,13.1,90,0.6666666666666666,4449794.1883333335,,,20.0,2020-10-31,NIGERIA,MID,1977686.305925926,0.14303047393162133,124.0,False,2020-10-31
RAUBEX (SOUTH AFRICA),1910244.1210999996,20.01,90,0.7,3898457.3899999997,,,21.0,2020-10-31,SOUTH AFRICA,HIGH,1910244.1210999996,0.009959371619243833,125.0,False,2020-10-31
MARSA MAROC MOROCCO (MOROCCO),1839564.7218185184,189.0,90,0.6333333333333333,4586172.4366666665,,,19.0,2020-10-31,MOROCCO,MID,1839564.7218185184,0.13304122762098386,126.0,False,2020-10-31
MANAGEM MOROCCO (MOROCCO),1660527.2892518516,1128.0,90,0.6333333333333333,4139818.726666666,,,19.0,2020-10-31,MOROCCO,MID,1660527.2892518516,0.12009286025110323,127.0,False,2020-10-31
CADBURY NIGERIA (NIGERIA),1412208.1474074086,8.6,90,0.6666666666666666,3177468.3316666693,,,20.0,2020-10-31,NIGERIA,MID,1412208.1474074086,0.10213389252306633,128.0,False,2020-10-31
KENYA ELECTRICITY GENERATING CO (KENYA),1395653.8074074073,5.06,90,0.6666666666666666,3140221.066666667,,,20.0,2020-10-31,KENYA,MID,1395653.8074074073,0.10093664749551541,129.0,False,2020-10-31
TAQA MOROCCO (MOROCCO),1347788.4192592592,920.0,90,0.6333333333333333,3360137.3333333335,,,19.0,2020-10-31,MOROCCO,MID,1347788.4192592592,0.09747492096626924,130.0,False,2020-10-31
