Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
VODACOM (SOUTH AFRICA),OK,21701374.475316763,6.594973594178883,87,21701374.475316763,21701374.475316763,4340274.895063353,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,21701374.475316763,20.0,True,2020-04-30
BIDVEST (SOUTH AFRICA),OK,19738829.643428598,8.240194337825422,87,19738829.643428598,19738829.643428598,3947765.9286857196,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,19738829.643428598,21.0,True,2020-04-30
MONDI (SOUTH AFRICA),OK,18329388.181516863,17.04119533544129,87,18329388.181516863,18329388.181516863,3665877.6363033727,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,18329388.181516863,22.0,True,2020-04-30
OLD MUTUAL (SOUTH AFRICA),OK,17209662.149103902,0.5715155306809151,87,17209662.149103902,17209662.149103902,3441932.4298207806,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,17209662.149103902,23.0,True,2020-04-30
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,16992896.615523856,3.912119623724094,87,16992896.615523856,16992896.615523856,3398579.3231047713,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,16992896.615523856,24.0,True,2020-04-30
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,16475376.196182434,1.55560440303681,87,16475376.196182434,16475376.196182434,3295075.239236487,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,16475376.196182434,25.0,True,2020-04-30
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,16117554.785717618,4.39401881379528,87,16117554.785717618,16117554.785717618,3223510.9571435237,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,16117554.785717618,26.0,True,2020-04-30
FOSCHINI (SOUTH AFRICA),OK,16022031.104172915,3.341167717826888,87,16022031.104172915,16022031.104172915,3204406.220834583,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,16022031.104172915,27.0,True,2020-04-30
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,15941590.38857915,2.229136019569052,87,15941590.38857915,15941590.38857915,3188318.0777158304,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,15941590.38857915,28.0,True,2020-04-30
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,15619547.595171753,0.7253850966334691,87,15619547.595171753,15619547.595171753,3123909.5190343508,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,15619547.595171753,29.0,True,2020-04-30
MR PRICE (SOUTH AFRICA),OK,15408358.37932597,6.429831532552149,87,15408358.37932597,15408358.37932597,3081671.675865194,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,15408358.37932597,30.0,True,2020-04-30
SPAR (SOUTH AFRICA),OK,14346340.755183961,10.24388044391088,87,14346340.755183961,14346340.755183961,2869268.1510367924,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,14346340.755183961,31.0,True,2020-04-30
REMGRO (SOUTH AFRICA),OK,14309831.75235725,4.962152595773942,87,14309831.75235725,14309831.75235725,2861966.35047145,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,14309831.75235725,32.0,True,2020-04-30
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,13758433.225996919,5.210147500605896,87,13758433.225996919,13758433.225996919,2751686.645199384,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,13758433.225996919,33.0,True,2020-04-30
TIGER BRANDS (SOUTH AFRICA),OK,13602083.157413427,10.36224164848977,87,13602083.157413427,13602083.157413427,2720416.6314826855,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,13602083.157413427,34.0,True,2020-04-30
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,11559651.427085398,3.740953156926524,87,11559651.427085398,11559651.427085398,2311930.2854170795,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,11559651.427085398,35.0,True,2020-04-30
KUMBA IRON ORE (SOUTH AFRICA),OK,11338216.530182056,15.78487569255395,87,11338216.530182056,11338216.530182056,2267643.3060364113,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,11338216.530182056,36.0,True,2020-04-30
REINET INVEST (SOUTH AFRICA),OK,10888170.120026572,16.03794322043929,87,10888170.120026572,10888170.120026572,2177634.0240053143,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,10888170.120026572,37.0,True,2020-04-30
TRUWORTHS INT (SOUTH AFRICA),OK,9193302.298643095,1.407934709705055,87,9193302.298643095,9193302.298643095,1838660.459728619,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,9193302.298643095,38.0,True,2020-04-30
EXXARO RESOURCES (SOUTH AFRICA),OK,8673036.5943662,5.407979799687752,87,8673036.5943662,8673036.5943662,1734607.3188732401,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,8673036.5943662,39.0,True,2020-04-30
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,7719745.67698112,5.680210570219193,87,7719745.67698112,7719745.67698112,1543949.1353962242,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,7719745.67698112,40.0,True,2020-04-30
REDEFINE PROPERTIES (SOUTH AFRICA),OK,7624778.291540847,0.1335790737390305,87,7624778.291540847,7624778.291540847,1524955.6583081696,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,7624778.291540847,41.0,True,2020-04-30
INVESTEC (SOUTH AFRICA),OK,6970414.4859346,1.737655208174814,87,6970414.4859346,6970414.4859346,1394082.89718692,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,6970414.4859346,42.0,True,2020-04-30
AVI (SOUTH AFRICA),OK,6568033.088457221,3.821939658330656,87,6568033.088457221,6568033.088457221,1313606.6176914442,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,6568033.088457221,43.0,True,2020-04-30
GLENCORE (SOUTH AFRICA),OK,5430213.195955325,1.476133308533843,87,5430213.195955325,5430213.195955325,1086042.639191065,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,5430213.195955325,44.0,True,2020-04-30
MAROC TELECOM MOROCCO (MOROCCO),OK,5257813.654205738,12.57674787086552,89,5257813.654205738,5257813.654205738,1051562.7308411475,30,,,,,2020-04-30,2020-03-31,2020-04-30,MOROCCO,MID,5257813.654205738,45.0,True,2020-04-30
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,4904216.082119389,36.82907506436918,88,4904216.082119389,4904216.082119389,980843.216423878,30,,,,,2020-04-30,2020-03-31,2020-04-30,MOROCCO,MID,4904216.082119389,46.0,True,2020-04-30
LIFE HEALTHCARE (SOUTH AFRICA),OK,4885031.056902711,0.6752224908833692,87,4885031.056902711,4885031.056902711,977006.2113805423,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,4885031.056902711,47.0,True,2020-04-30
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,4646427.332393409,0.04849315068493151,87,4646427.332393409,4646427.332393409,929285.4664786818,30,,,,,2020-04-30,2020-03-31,2020-04-30,NIGERIA,MID,4646427.332393409,48.0,True,2020-04-30
SAFARICOM KENYA (KENYA),OK,4138128.797842984,0.2538387715930902,85,4138128.797842984,4138128.797842984,827625.7595685968,30,,,,,2020-04-30,2020-03-31,2020-04-30,KENYA,MID,4138128.797842984,49.0,True,2020-04-30
ZENITH BANK NIGERIA (NIGERIA),OK,3641428.2758006514,0.03205479452054794,87,3641428.2758006514,3641428.2758006514,728285.6551601304,30,,,,,2020-04-30,2020-03-31,2020-04-30,NIGERIA,MID,3641428.2758006514,50.0,True,2020-04-30
COSUMAR MOROCCO (MOROCCO),OK,2662483.8185580852,17.33016438898792,88,2662483.8185580852,2662483.8185580852,532496.7637116171,30,,,,,2020-04-30,2020-03-31,2020-04-30,MOROCCO,MID,2662483.8185580852,51.0,True,2020-04-30
EASTERN TOBACCO EGYPT (EGYPT),OK,1975035.9495055552,0.7861284922246482,87,1975035.9495055552,1975035.9495055552,395007.18990111107,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,1975035.9495055552,52.0,True,2020-04-30
OUTSURANCE (SOUTH AFRICA),OK,1947541.01093553,0.6712771173974063,87,1947541.01093553,1947541.01093553,389508.202187106,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,1947541.01093553,53.0,True,2020-04-30
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,1721642.914419711,21.3903743315508,88,1721642.914419711,1721642.914419711,344328.58288394223,30,,,,,2020-04-30,2020-03-31,2020-04-30,MOROCCO,MID,1721642.914419711,54.0,True,2020-04-30
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,1689423.0267241055,0.2157874970559966,87,1689423.0267241055,1689423.0267241055,337884.6053448211,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,1689423.0267241055,55.0,True,2020-04-30
EL SEWEDY ELECTRIC (EGYPT),OK,1652161.3649307077,0.4990483707725702,87,1652161.3649307077,1652161.3649307077,330432.27298614156,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,1652161.3649307077,56.0,True,2020-04-30
NESTLE NIGERIA (NIGERIA),OK,1599079.688904439,2.095890410958904,87,1599079.688904439,1599079.688904439,319815.9377808878,30,,,,,2020-04-30,2020-03-31,2020-04-30,NIGERIA,MID,1599079.688904439,57.0,True,2020-04-30
MARSA MAROC MOROCCO (MOROCCO),OK,1550865.8626285493,15.34957417310358,89,1550865.8626285493,1550865.8626285493,310173.1725257099,30,,,,,2020-04-30,2020-03-31,2020-04-30,MOROCCO,MID,1550865.8626285493,58.0,True,2020-04-30
KCB GROUP KENYA (KENYA),OK,1338172.788172223,0.3358925143953935,85,1338172.788172223,1338172.788172223,267634.5576344446,30,,,,,2020-04-30,2020-03-31,2020-04-30,KENYA,MID,1338172.788172223,59.0,True,2020-04-30
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,1275804.771589503,0.3176341033361129,87,1275804.771589503,1275804.771589503,255160.95431790059,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,1275804.771589503,60.0,True,2020-04-30
MCB GROUP LTD MAURITIUS (MAURITIUS),OK,1275227.389066509,5.614681437262311,75,1275227.389066509,1275227.389066509,255045.4778133018,30,,,,,2020-04-30,2020-03-31,2020-04-30,MAURITIUS,LOW,1275227.389066509,61.0,True,2020-04-30
EFG HOLDING EGYPT (EGYPT),OK,1249527.0377239892,0.5276927287888529,87,1249527.0377239892,1249527.0377239892,249905.40754479787,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,1249527.0377239892,62.0,True,2020-04-30
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),OK,1106857.1493295317,129.7286591404238,79,1106857.1493295317,1106857.1493295317,221371.42986590636,30,,,,,2020-04-30,2020-03-31,2020-04-30,MOROCCO,MID,1106857.1493295317,63.0,True,2020-04-30
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,1105101.0891718883,0.021005862545274,87,1105101.0891718883,1105101.0891718883,221020.21783437766,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,1105101.0891718883,64.0,True,2020-04-30
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,1064416.2084764414,0.06810991794982782,87,1064416.2084764414,1064416.2084764414,212883.2416952883,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,1064416.2084764414,65.0,True,2020-04-30
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,1063477.171490879,0.3258157389635317,85,1063477.171490879,1063477.171490879,212695.43429817582,30,,,,,2020-04-30,2020-03-31,2020-04-30,KENYA,MID,1063477.171490879,66.0,True,2020-04-30
TELECOM EGYPT (EGYPT),OK,1013880.6649048453,0.6683683537132636,87,1013880.6649048453,1013880.6649048453,202776.13298096907,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,1013880.6649048453,67.0,True,2020-04-30
SANTAM (SOUTH AFRICA),OK,977234.6610967234,13.81387982392362,87,977234.6610967234,977234.6610967234,195446.9322193447,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,977234.6610967234,68.0,True,2020-04-30
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),OK,791407.1835885154,0.0136986301369863,87,791407.1835885154,791407.1835885154,158281.4367177031,30,,,,,2020-04-30,2020-03-31,2020-04-30,NIGERIA,MID,791407.1835885154,69.0,True,2020-04-30
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,734113.3232622197,4.517452641427549,87,734113.3232622197,734113.3232622197,146822.66465244393,30,,,,,2020-04-30,2020-03-31,2020-04-30,SOUTH AFRICA,HIGH,734113.3232622197,70.0,True,2020-04-30
FIRST HOLDCO NIGERIA (NIGERIA),OK,605108.2653267478,0.01082191780821918,87,605108.2653267478,605108.2653267478,121021.65306534956,30,,,,,2020-04-30,2020-03-31,2020-04-30,NIGERIA,MID,605108.2653267478,71.0,True,2020-04-30
DANGOTE CEMENT NIGERIA (NIGERIA),OK,596467.8066361226,0.3553424657534247,87,596467.8066361226,596467.8066361226,119293.56132722454,30,,,,,2020-04-30,2020-03-31,2020-04-30,NIGERIA,MID,596467.8066361226,72.0,True,2020-04-30
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,505035.9903951692,0.3513707916664014,87,505035.9903951692,505035.9903951692,101007.19807903384,30,,,,,2020-04-30,2020-03-31,2020-04-30,EGYPT,MID,505035.9903951692,73.0,True,2020-04-30
EAST AFRICAN BREWERIES KENYA (KENYA),OK,505019.36881453136,1.434740882917466,85,505019.36881453136,505019.36881453136,101003.87376290628,30,,,,,2020-04-30,2020-03-31,2020-04-30,KENYA,MID,505019.36881453136,74.0,True,2020-04-30
