Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),5531924428.148148,1055.0,90,0.7333333333333333,10286636333.333334,10286636333.333334,2057327266.666667,22.0,0,2,11939730000.0,52950412500.0,2017-05-31,SOUTH AFRICA,HIGH,5531924428.148148,5.0,1.0,True,2017-05-31
NASPERS (SOUTH AFRICA),918378414.474074,358.51,90,0.7333333333333333,1707728456.6666667,1707728456.6666667,341545691.3333334,22.0,0,2,1532007000.0,5834843100.0,2017-05-31,SOUTH AFRICA,HIGH,918378414.474074,5.0,2.0,True,2017-05-31
PPC (SOUTH AFRICA),797133421.0237036,614.0,90,0.7333333333333333,1482272890.3333333,1482272890.3333333,296454578.06666666,22.0,0,2,1882000000.0,8803355000.0,2017-05-31,SOUTH AFRICA,HIGH,797133421.0237036,4.796382938591269,3.0,True,2017-05-31
BLUE LABEL TELECOMS (SOUTH AFRICA),612976035.1570369,1570.0,90,0.7333333333333333,1139831470.3333333,1139831470.3333333,227966294.06666666,22.0,0,2,1247002050.0,5145415000.0,2017-05-31,SOUTH AFRICA,HIGH,612976035.1570369,3.68830075273573,4.0,True,2017-05-31
MTN GROUP (SOUTH AFRICA),524209413.1999999,117.5,90,0.7333333333333333,974769570.0,974769570.0,194953914.0,22.0,0,2,826386000.0,3240033750.0,2017-05-31,SOUTH AFRICA,HIGH,524209413.1999999,3.1541885202761493,5.0,True,2017-05-31
REINET INVEST (SOUTH AFRICA),442731197.88414806,316.5,90,0.7333333333333333,823260491.9333333,823260491.9333333,164652098.38666666,22.0,0,2,1025616000.0,4290471750.0,2017-05-31,SOUTH AFRICA,HIGH,442731197.88414806,2.6639309153372683,6.0,True,2017-05-31
TANZANIA BREWERIES LTD (TANZANIA),391395543.59999996,11000.0,90,0.6,1087209843.3333333,1087209843.3333333,217441968.66666666,18.0,0,14,114412300.0,5720615000.0,2017-05-31,TANZANIA,LOW,391395543.59999996,5.0,7.0,True,2017-05-31
GRINDROD (SOUTH AFRICA),389053884.73925924,779.0,90,0.7333333333333333,723447306.3333334,723447306.3333334,144689461.26666668,22.0,0,2,672612820.0,3922275000.0,2017-05-31,SOUTH AFRICA,HIGH,389053884.73925924,2.3409524249523948,8.0,True,2017-05-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),378733809.2909,34.01,90,0.7,772926141.4100001,772926141.4100001,154585228.28200004,21.0,0,2,278430250.86,2283401899.2600007,2017-05-31,NIGERIA,MID,378733809.2909,5.0,9.0,True,2017-05-31
FIRSTRAND (SOUTH AFRICA),338669065.4518518,48.31,90,0.7333333333333333,629756526.6666666,629756526.6666666,125951305.33333333,22.0,0,2,548207000.0,2228415225.0,2017-05-31,SOUTH AFRICA,HIGH,338669065.4518518,2.0377849987469148,10.0,True,2017-05-31
ZENITH BANK NIGERIA (NIGERIA),325649254.1299409,18.95,90,0.7,664590314.5509,664590314.5509,132918062.91018,21.0,0,2,197722046.33999997,1916476801.8935,2017-05-31,NIGERIA,MID,325649254.1299409,5.0,11.0,True,2017-05-31
ANGLO AMERICAN (SOUTH AFRICA),261782450.1215407,170.45,90,0.7333333333333333,486785547.74666667,486785547.74666667,97357109.54933333,22.0,0,2,500259100.0,2006672850.0,2017-05-31,SOUTH AFRICA,HIGH,261782450.1215407,1.575155230316508,12.0,True,2017-05-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),239451997.1868444,944.13,90,0.7333333333333333,445261978.24,445261978.24,89052395.648,22.0,0,2,511726513.2,2156169400.0,2017-05-31,SOUTH AFRICA,HIGH,239451997.1868444,1.4407920225495514,13.0,True,2017-05-31
STANDARD BANK GROUP (SOUTH AFRICA),233622589.19999996,146.54,90,0.7333333333333333,434422170.0,434422170.0,86884434.0,22.0,0,2,557642400.0,1924824950.0,2017-05-31,SOUTH AFRICA,HIGH,233622589.19999996,1.4057162469356257,14.0,True,2017-05-31
SONATEL SENEGAL (SENEGAL),231541444.89000028,24500.0,90,0.7,472533561.00000066,472533561.00000066,94506712.20000014,21.0,0,2,135056000.0,2771589600.0000176,2017-05-31,SENEGAL,LOW,231541444.89000028,5.0,15.0,True,2017-05-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),183031575.6428296,297.0,90,0.7333333333333333,340347971.2366667,340347971.2366667,68069594.24733333,22.0,0,2,342899200.0,1888643750.0,2017-05-31,SOUTH AFRICA,HIGH,183031575.6428296,1.1013081417528976,16.0,True,2017-05-31
SHOPRITE HOLDINGS (SOUTH AFRICA),171951977.846,209.0,90,0.7333333333333333,319745413.35,319745413.35,63949082.67000001,22.0,0,2,289900000.0,1576878350.0,2017-05-31,SOUTH AFRICA,HIGH,171951977.846,1.0346417689254725,17.0,True,2017-05-31
VODACOM (SOUTH AFRICA),164275606.6784148,164.48,90,0.7333333333333333,305471169.4433333,305471169.4433333,61094233.88866667,22.0,0,2,238302000.0,1329791950.0,2017-05-31,SOUTH AFRICA,HIGH,164275606.6784148,0.988452743691509,18.0,True,2017-05-31
BID CORPORATION (SOUTH AFRICA),154131733.61226666,299.66,90,0.7333333333333333,286608595.56000006,286608595.56000006,57321719.11200002,22.0,0,2,249269000.5,1562513200.0,2017-05-31,SOUTH AFRICA,HIGH,154131733.61226666,0.9274166631276988,19.0,True,2017-05-31
BID CORP (SOUTH AFRICA),154131733.61226666,299.66,90,0.7333333333333333,286608595.56000006,286608595.56000006,57321719.11200002,22.0,0,2,249269000.5,1562513200.0,2017-05-31,SOUTH AFRICA,HIGH,154131733.61226666,0.9274166631276988,20.0,True,2017-05-31
SAFARICOM KENYA (KENYA),150947880.47777775,22.25,90,0.7333333333333333,280688207.5,280688207.5,56137641.5,22.0,0,2,140538000.0,1345528403.5999913,2017-05-31,KENYA,MID,150947880.47777775,5.0,21.0,True,2017-05-31
SANLAM (SOUTH AFRICA),148045916.41481477,68.63,90,0.7333333333333333,275291993.3333333,275291993.3333333,55058398.666666664,22.0,0,2,310305000.0,1227928575.0,2017-05-31,SOUTH AFRICA,HIGH,148045916.41481477,0.8907980632755473,22.0,True,2017-05-31
MR PRICE (SOUTH AFRICA),145764023.03450367,150.0,90,0.7333333333333333,271048803.1633333,271048803.1633333,54209760.63266666,22.0,0,2,215636400.0,1025321624.9999999,2017-05-31,SOUTH AFRICA,HIGH,145764023.03450367,0.8770678216518142,23.0,True,2017-05-31
TRUWORTHS INT (SOUTH AFRICA),140617952.28148147,74.85,90,0.7333333333333333,261479663.33333334,261479663.33333334,52295932.66666667,22.0,0,2,200340000.0,805844750.0,2017-05-31,SOUTH AFRICA,HIGH,140617952.28148147,0.8461037128720303,24.0,True,2017-05-31
FOSCHINI (SOUTH AFRICA),138459344.45314074,121.33,90,0.7333333333333333,257465723.1566667,257465723.1566667,51493144.63133334,22.0,0,2,180499200.0,700667250.0,2017-05-31,SOUTH AFRICA,HIGH,138459344.45314074,0.833115285231314,25.0,True,2017-05-31
NIGERIAN BREWERIES (NIGERIA),130930857.20600665,149.5,90,0.7,267205831.03266665,267205831.03266665,53441166.206533335,21.0,0,2,115176108.63,1974709742.5560079,2017-05-31,NIGERIA,MID,130930857.20600665,5.0,26.0,True,2017-05-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),129336738.66666664,67.4,90,0.7333333333333333,240502200.0,240502200.0,48100440.0,22.0,0,2,358047700.0,1898554750.0,2017-05-31,SOUTH AFRICA,HIGH,129336738.66666664,0.7782242097905852,27.0,True,2017-05-31
TIGER BRANDS (SOUTH AFRICA),127804470.36426665,349.16,90,0.7333333333333333,237652940.76000002,237652940.76000002,47530588.15200001,22.0,0,2,199084922.09999996,740644500.0,2017-05-31,SOUTH AFRICA,HIGH,127804470.36426665,0.7690044915487665,28.0,True,2017-05-31
DANGOTE CEMENT NIGERIA (NIGERIA),126242291.18843998,175.0,90,0.7,257637328.956,257637328.956,51527465.791200005,21.0,0,3,24962316.66,1248115833.0,2017-05-31,NIGERIA,MID,126242291.18843998,5.0,29.0,True,2017-05-31
