Date,Index Level
2016-12-01,1000.0
2016-12-02,1000.033919990762
2016-12-04,1000.7132529611478
2016-12-05,1001.4899989962939
2016-12-06,994.8625244389694
2016-12-07,996.360831981266
2016-12-08,1001.5464572853427
2016-12-09,1002.6354414781615
2016-12-12,1000.6907496524251
2016-12-13,1007.9704893067008
2016-12-14,1012.1306835400463
2016-12-15,1006.888265717637
2016-12-16,1003.8584997324978
2016-12-18,1004.2111687455096
2016-12-19,1005.1197882244447
2016-12-20,1008.7152504516839
2016-12-21,1013.4277513709071
2016-12-22,1009.8884559295113
2016-12-23,1003.8138857246943
2016-12-25,1001.709674869631
2016-12-26,1001.1384460415879
2016-12-27,1002.3688733984686
2016-12-28,1013.851222453888
2016-12-29,1019.7713171600891
2016-12-30,1024.867632352555
2017-01-03,1024.867632352555
2017-01-04,1024.4392826606495
2017-01-05,1027.2883170646714
2017-01-06,1032.1030145061072
2017-01-08,1032.7002840536486
2017-01-09,1031.029907806538
2017-01-10,1030.249419812342
2017-01-11,1034.8298112176128
2017-01-12,1034.8994426501893
2017-01-13,1037.7194237645526
2017-01-15,1038.4091582929382
2017-01-16,1040.4758645279762
2017-01-17,1037.6911916659355
2017-01-18,1037.434536325585
2017-01-19,1030.5231775380903
2017-01-20,1029.8034696245159
2017-01-22,1028.0960397045717
2017-01-23,1034.7399535749412
2017-01-24,1038.0452525436156
2017-01-25,1038.8804740604025
2017-01-26,1044.1371121917477
2017-01-27,1040.4356448682975
2017-01-29,1041.4450350344657
2017-01-30,1034.9901870742913
2017-01-31,1031.454570120811
2017-02-01,1031.454570120811
2017-02-02,1034.9919912822977
2017-02-03,1031.0535068579147
2017-02-05,1030.2823048797504
2017-02-06,1025.4323328422465
2017-02-07,1028.5388758674444
2017-02-08,1029.3016478646034
2017-02-09,1028.7320651711423
2017-02-10,1034.2259836809424
2017-02-12,1032.8766479348326
2017-02-13,1032.8821294942243
2017-02-14,1021.2664957225377
2017-02-15,1022.904444934645
2017-02-16,1023.33453332913
2017-02-17,1021.4838012870424
2017-02-19,1020.941050006506
2017-02-20,1025.1935164057354
2017-02-21,1027.1122368714098
2017-02-22,1022.4080263430271
2017-02-23,1024.8421609447971
2017-02-24,1018.7935780411923
2017-02-26,1019.1347812687643
2017-02-27,1021.3344861369092
2017-02-28,1015.6145382585821
2017-03-01,1015.6145382585821
2017-03-02,1025.1437352603987
2017-03-03,1026.080796890417
2017-03-05,1027.4657484117681
2017-03-06,1029.019822663764
2017-03-07,1032.2061764204427
2017-03-08,1028.961932237148
2017-03-09,1022.5286109261167
2017-03-10,1027.2176448737494
2017-03-12,1027.5133408322527
2017-03-13,1036.9219772960655
2017-03-14,1043.662723586039
2017-03-15,1042.3403101788838
2017-03-16,1058.3599694989994
2017-03-17,1057.010659377822
2017-03-19,1058.611075200797
2017-03-20,1062.0618147694447
2017-03-21,1058.8416357375233
2017-03-22,1058.6987079597282
2017-03-23,1053.172622574586
2017-03-24,1050.2954298539864
2017-03-26,1051.0054293983146
2017-03-27,1049.7800505437797
2017-03-28,1057.5313774841088
2017-03-29,1058.720071536997
2017-03-30,1061.4694323908495
2017-03-31,1054.5360823550482
2017-04-03,1054.5360823550482
2017-04-04,1057.6529797370908
2017-04-05,1060.6347930882528
2017-04-06,1059.073548422098
2017-04-07,1060.3739503696538
2017-04-09,1059.1198920984962
2017-04-10,1056.30155543781
2017-04-11,1055.1600569334794
2017-04-12,1057.5675451778764
2017-04-13,1061.6371255641725
2017-04-14,1062.4740548770897
2017-04-17,1062.506809861413
2017-04-18,1054.7836165066003
2017-04-19,1053.8887325888647
2017-04-20,1052.1792068948346
2017-04-21,1049.3694483588138
2017-04-23,1047.4983286484483
2017-04-24,1056.78197479888
2017-04-25,1059.8287069919875
2017-04-26,1060.5934909344312
2017-04-27,1063.9723245135194
2017-04-28,1064.4306622115153
2017-04-30,1063.7471102258116
2017-05-02,1063.7471102258116
2017-05-03,1062.260135002925
2017-05-04,1061.8088109962266
2017-05-05,1061.420213501875
2017-05-07,1061.952485250943
2017-05-08,1067.7512819837277
2017-05-09,1075.4361661337791
2017-05-10,1088.4113449190972
2017-05-11,1097.5594504025357
2017-05-12,1108.1490809468705
2017-05-14,1108.0825491518694
2017-05-15,1092.4395989082866
2017-05-16,1099.0421081370225
2017-05-17,1105.0913194849757
2017-05-18,1105.7868770561927
2017-05-19,1109.6525531096408
2017-05-21,1110.295512621228
2017-05-22,1110.6111040545366
2017-05-23,1115.0873494625907
2017-05-24,1129.3066739320996
2017-05-25,1135.1046593155418
2017-05-26,1139.2844753923239
2017-05-28,1139.8915980191753
2017-05-29,1138.504744302505
2017-05-30,1141.0430311895504
2017-05-31,1141.0440285186264
2017-06-01,1141.0440285186264
2017-06-02,1151.1477725683878
2017-06-04,1151.2051817326021
2017-06-05,1160.634331564388
2017-06-06,1157.464889855699
2017-06-07,1158.8210842360718
2017-06-08,1162.4950266811582
2017-06-09,1175.4664341878154
2017-06-11,1175.0957020627952
2017-06-12,1168.925615919838
2017-06-13,1170.0359222901557
2017-06-14,1182.4895796494966
2017-06-15,1179.5353758608007
2017-06-16,1178.517226195813
2017-06-18,1178.4163183876624
2017-06-19,1178.7757936925232
2017-06-20,1174.810888996066
2017-06-21,1168.7153456310102
2017-06-22,1158.392572725411
2017-06-23,1151.0878896447734
2017-06-26,1152.0056712750425
2017-06-27,1151.884501820206
2017-06-28,1162.1519131151385
2017-06-29,1164.903766220148
2017-06-30,1167.6308822155029
2017-07-03,1167.6308822155029
2017-07-04,1159.295818984897
2017-07-05,1162.4412938429812
2017-07-06,1162.7956283452365
2017-07-07,1161.3489538084136
2017-07-10,1166.9262238810318
2017-07-11,1173.908158372855
2017-07-12,1182.7360791963072
2017-07-13,1188.7266528371335
2017-07-14,1191.794738020875
2017-07-17,1194.66626536871
2017-07-18,1190.7885856854462
2017-07-19,1204.4034531303082
2017-07-20,1210.9008402781753
2017-07-21,1215.9008871700871
2017-07-24,1219.987208921804
2017-07-25,1232.7001129174653
2017-07-26,1254.056482823234
2017-07-27,1264.659531608442
2017-07-28,1262.36762849698
2017-07-30,1261.7797238447286
2017-07-31,1248.827563507733
2017-08-01,1248.827563507733
2017-08-02,1251.7161707241382
2017-08-03,1259.5501363483525
2017-08-04,1258.2119073876079
2017-08-06,1258.7823159452191
2017-08-07,1261.7340459806655
2017-08-08,1262.4724247258025
2017-08-09,1266.3309663713499
2017-08-10,1258.5953017401116
2017-08-11,1255.22974089813
2017-08-13,1254.3849183050866
