Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),NonZeroVolumeDays90d,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
VODACOM (SOUTH AFRICA),OK,9972194.264833631,6.864316690008944,84,84,9972194.264833631,9972194.264833631,1994438.8529667263,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,9972194.264833631,37.0,True,2023-04-30
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,9937211.212684214,4.11611517022988,84,84,9937211.212684214,9937211.212684214,1987442.2425368428,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,9937211.212684214,38.0,True,2023-04-30
CLICKS (SOUTH AFRICA),OK,9670072.565238971,14.46264954524746,84,84,9670072.565238971,9670072.565238971,1934014.5130477943,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,9670072.565238971,39.0,True,2023-04-30
FOSCHINI (SOUTH AFRICA),OK,9412889.452123262,5.115614576829838,84,84,9412889.452123262,9412889.452123262,1882577.8904246525,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,9412889.452123262,40.0,True,2023-04-30
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,9020810.501885833,1.652627486554785,85,85,9020810.501885833,9020810.501885833,1804162.1003771666,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,9020810.501885833,41.0,True,2023-04-30
REMGRO (SOUTH AFRICA),OK,8562786.975050984,7.561210198606213,84,84,8562786.975050984,8562786.975050984,1712557.3950101968,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,8562786.975050984,42.0,True,2023-04-30
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,8452140.383308468,0.9696887883952324,85,85,8452140.383308468,8452140.383308468,1690428.0766616939,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,8452140.383308468,43.0,True,2023-04-30
OLD MUTUAL (SOUTH AFRICA),OK,8403870.293230377,0.6637081034259713,84,84,8403870.293230377,8403870.293230377,1680774.0586460754,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,8403870.293230377,44.0,True,2023-04-30
MR PRICE (SOUTH AFRICA),OK,8305947.24920908,8.11073800966314,84,84,8305947.24920908,8305947.24920908,1661189.449841816,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,8305947.24920908,45.0,True,2023-04-30
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,8140936.0300124185,0.7345786297239987,84,84,8140936.0300124185,8140936.0300124185,1628187.2060024838,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,8140936.0300124185,46.0,True,2023-04-30
TRUWORTHS INT (SOUTH AFRICA),OK,7869290.828945672,2.999060684294304,84,84,7869290.828945672,7869290.828945672,1573858.1657891346,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,7869290.828945672,47.0,True,2023-04-30
INVESTEC (SOUTH AFRICA),OK,7648101.862564968,5.567273565856156,84,84,7648101.862564968,7648101.862564968,1529620.3725129936,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,7648101.862564968,48.0,True,2023-04-30
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,5944559.751432454,12.97380602849445,84,84,5944559.751432454,5944559.751432454,1188911.9502864908,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,5944559.751432454,49.0,True,2023-04-30
REINET INVEST (SOUTH AFRICA),OK,5831633.13860186,20.53332883361738,84,84,5831633.13860186,5831633.13860186,1166326.627720372,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,5831633.13860186,50.0,True,2023-04-30
HULAMIN LIMITED (SOUTH AFRICA),OK,5246504.116102611,16.98642773174943,83,83,5246504.116102611,5246504.116102611,1049300.8232205221,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,5246504.116102611,51.0,True,2023-04-30
TIGER BRANDS (SOUTH AFRICA),OK,4799458.830950009,11.27853804228608,84,84,4799458.830950009,4799458.830950009,959891.7661900017,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,4799458.830950009,52.0,True,2023-04-30
EFG HOLDING EGYPT (EGYPT),OK,3558166.966554226,0.5426683081708028,85,85,3558166.966554226,3558166.966554226,711633.3933108452,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,3558166.966554226,53.0,True,2023-04-30
AVI (SOUTH AFRICA),OK,3073480.857564384,3.850069464365062,84,84,3073480.857564384,3073480.857564384,614696.1715128769,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,3073480.857564384,54.0,True,2023-04-30
LIFE HEALTHCARE (SOUTH AFRICA),OK,2347028.814714861,0.7042055470248441,84,84,2347028.814714861,2347028.814714861,469405.76294297224,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,2347028.814714861,55.0,True,2023-04-30
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,2343462.121441553,0.6674010237802113,85,85,2343462.121441553,2343462.121441553,468692.4242883106,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,2343462.121441553,56.0,True,2023-04-30
FAWRY EGYPT (EGYPT),ZERO_CONFIRMED,2083519.3929941277,0.1717099721376271,85,85,2083519.3929941277,2083519.3929941277,416703.87859882554,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,2083519.3929941277,57.0,True,2023-04-30
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,2075391.4044370798,1.419361109311216,85,85,2075391.4044370798,2075391.4044370798,415078.280887416,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,2075391.4044370798,58.0,True,2023-04-30
EL SEWEDY ELECTRIC (EGYPT),OK,1848342.5338286182,0.4859716192574354,85,85,1848342.5338286182,1848342.5338286182,369668.5067657237,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,1848342.5338286182,59.0,True,2023-04-30
QUILTER (SOUTH AFRICA),OK,1746545.9198258056,1.04055931469326,84,84,1746545.9198258056,1746545.9198258056,349309.18396516115,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,1746545.9198258056,60.0,True,2023-04-30
CORONATION (NAMIBIA),OK,1716073.5614527417,1.639954853273138,84,84,1716073.5614527417,1716073.5614527417,343214.71229054837,30,,,,,2023-04-30,2023-03-31,2023-04-30,NAMIBIA,LOW,1716073.5614527417,61.0,True,2023-04-30
SAFARICOM KENYA (KENYA),OK,1562139.3882448012,0.1376425855513308,82,82,1562139.3882448012,1562139.3882448012,312427.8776489603,30,,,,,2023-04-30,2023-03-31,2023-04-30,KENYA,MID,1562139.3882448012,62.0,True,2023-04-30
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,1551655.3998717433,0.2886671418389166,85,85,1551655.3998717433,1551655.3998717433,310331.07997434866,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,1551655.3998717433,63.0,True,2023-04-30
TELECOM EGYPT (EGYPT),OK,1509256.2273127208,0.8002332663772436,85,85,1509256.2273127208,1509256.2273127208,301851.2454625442,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,1509256.2273127208,64.0,True,2023-04-30
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,1505089.978456982,38.75843850895215,89,89,1505089.978456982,1505089.978456982,301017.9956913964,30,,,,,2023-04-30,2023-03-31,2023-04-30,MOROCCO,MID,1505089.978456982,65.0,True,2023-04-30
MAROC TELECOM MOROCCO (MOROCCO),OK,1431854.7612222095,8.316211720966637,89,89,1431854.7612222095,1431854.7612222095,286370.9522444419,30,,,,,2023-04-30,2023-03-31,2023-04-30,MOROCCO,MID,1431854.7612222095,66.0,True,2023-04-30
NINETY ONE (SOUTH AFRICA),OK,1420217.958091108,2.280231060414311,84,84,1420217.958091108,1420217.958091108,284043.5916182216,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,1420217.958091108,67.0,True,2023-04-30
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,1055744.4907186215,0.293202876951986,85,85,1055744.4907186215,1055744.4907186215,211148.8981437243,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,1055744.4907186215,68.0,True,2023-04-30
EASTERN TOBACCO EGYPT (EGYPT),OK,988968.61266687,0.5669668891336745,85,85,988968.61266687,988968.61266687,197793.722533374,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,988968.61266687,69.0,True,2023-04-30
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,944069.0430940043,22.20917718422855,88,88,944069.0430940043,944069.0430940043,188813.80861880086,30,,,,,2023-04-30,2023-03-31,2023-04-30,MOROCCO,MID,944069.0430940043,70.0,True,2023-04-30
GB AUTO EGYPT (EGYPT),OK,888663.0952803493,0.1529190695263397,85,85,888663.0952803493,888663.0952803493,177732.61905606987,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,888663.0952803493,71.0,True,2023-04-30
BELTONE HOLDING EGYPT (EGYPT),ZERO_CONFIRMED,876685.8849076271,0.09492645629495237,85,85,876685.8849076271,876685.8849076271,175337.17698152544,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,876685.8849076271,72.0,True,2023-04-30
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,809395.6361617957,0.05543478260869565,87,87,809395.6361617957,809395.6361617957,161879.12723235914,30,,,,,2023-04-30,2023-03-31,2023-04-30,NIGERIA,MID,809395.6361617957,73.0,True,2023-04-30
COPPERBELT ENERGY CORP ZAMBIA (ZAMBIA),OK,771836.3873474136,0.2365964558797295,86,86,771836.3873474136,771836.3873474136,154367.2774694827,30,,,,,2023-04-30,2023-03-31,2023-04-30,ZAMBIA,LOW,771836.3873474136,74.0,True,2023-04-30
BIAT TUNISIA (TUNISIA),OK,769515.7811258037,30.53184504267892,87,87,769515.7811258037,769515.7811258037,153903.15622516075,30,,,,,2023-04-30,2023-03-31,2023-04-30,TUNISIA,LOW,769515.7811258037,75.0,True,2023-04-30
ZENITH BANK NIGERIA (NIGERIA),OK,739230.3204995076,0.05619565217391305,87,87,739230.3204995076,739230.3204995076,147846.06409990153,30,,,,,2023-04-30,2023-03-31,2023-04-30,NIGERIA,MID,739230.3204995076,76.0,True,2023-04-30
ALEXANDRIA CONTAINERS AND GOODS (EGYPT),OK,709130.3589889175,0.6191278429339726,85,85,709130.3589889175,709130.3589889175,141826.07179778352,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,709130.3589889175,77.0,True,2023-04-30
AIRTEL AFRICA NIGERIA (NIGERIA),OK,685628.0121544652,3.215217391304348,87,87,685628.0121544652,685628.0121544652,137125.60243089305,30,,,,,2023-04-30,2023-03-31,2023-04-30,NIGERIA,MID,685628.0121544652,78.0,True,2023-04-30
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,669336.8944440839,0.05928853754940712,85,85,669336.8944440839,669336.8944440839,133867.37888881678,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,669336.8944440839,79.0,True,2023-04-30
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,648136.1561765749,0.2808915959307977,85,85,648136.1561765749,648136.1561765749,129627.23123531498,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,648136.1561765749,80.0,True,2023-04-30
MTN NIGERIA (NIGERIA),OK,582939.6552846073,0.5217391304347826,87,87,582939.6552846073,582939.6552846073,116587.93105692147,30,,,,,2023-04-30,2023-03-31,2023-04-30,NIGERIA,MID,582939.6552846073,81.0,True,2023-04-30
SANTAM (SOUTH AFRICA),OK,560784.7164538873,15.06617394776955,84,84,560784.7164538873,560784.7164538873,112156.94329077746,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,560784.7164538873,82.0,True,2023-04-30
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),OK,552235.1660315293,135.2118188044223,75,75,552235.1660315293,552235.1660315293,110447.03320630587,30,,,,,2023-04-30,2023-03-31,2023-04-30,MOROCCO,MID,552235.1660315293,83.0,True,2023-04-30
BUA CEMENT NIGERIA (NIGERIA),OK,533926.1209398669,0.2127173913043478,87,87,533926.1209398669,533926.1209398669,106785.22418797338,30,,,,,2023-04-30,2023-03-31,2023-04-30,NIGERIA,MID,533926.1209398669,84.0,True,2023-04-30
TAQA MOROCCO (MOROCCO),OK,461498.463063533,93.92427355444673,81,81,461498.463063533,461498.463063533,92299.69261270661,30,,,,,2023-04-30,2023-03-31,2023-04-30,MOROCCO,MID,461498.463063533,85.0,True,2023-04-30
PSG KONSULT (SOUTH AFRICA),OK,434488.523516741,0.6794571092699774,84,84,434488.523516741,434488.523516741,86897.70470334821,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,434488.523516741,86.0,True,2023-04-30
DANGOTE CEMENT NIGERIA (NIGERIA),OK,432078.1590226425,0.5869565217391305,87,87,432078.1590226425,432078.1590226425,86415.6318045285,30,,,,,2023-04-30,2023-03-31,2023-04-30,NIGERIA,MID,432078.1590226425,87.0,True,2023-04-30
MCB GROUP LTD MAURITIUS (MAURITIUS),OK,422219.6591572529,6.912260967379077,84,84,422219.6591572529,422219.6591572529,84443.9318314506,30,,,,,2023-04-30,2023-03-31,2023-04-30,MAURITIUS,LOW,422219.6591572529,88.0,True,2023-04-30
SONATEL SENEGAL (SENEGAL),OK,366341.142487606,26.42140468227425,89,89,366341.142487606,366341.142487606,73268.2284975212,30,,,,,2023-04-30,2023-03-31,2023-04-30,SENEGAL,LOW,366341.142487606,89.0,True,2023-04-30
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,363089.15945469926,0.3460076045627377,85,85,363089.15945469926,363089.15945469926,72617.83189093985,30,,,,,2023-04-30,2023-03-31,2023-04-30,KENYA,MID,363089.15945469926,90.0,True,2023-04-30
ABU DHABI ISLAMIC BANK EGYPT (EGYPT),OK,350479.31598376925,0.5970971295276356,85,85,350479.31598376925,350479.31598376925,70095.86319675385,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,350479.31598376925,91.0,True,2023-04-30
BANK OF AFRICA MOROCCO (MOROCCO),OK,337610.3841318011,15.89864005478916,87,87,337610.3841318011,337610.3841318011,67522.07682636022,30,,,,,2023-04-30,2023-03-31,2023-04-30,MOROCCO,MID,337610.3841318011,92.0,True,2023-04-30
EDITA FOOD INDUSTRIES COMPANY (EGYPT),OK,333193.09339768504,0.4707445085207024,85,85,333193.09339768504,333193.09339768504,66638.61867953702,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,333193.09339768504,93.0,True,2023-04-30
EGYPT ALUMINIUM (EGYPT),OK,331829.18811527116,1.172811507807944,85,85,331829.18811527116,331829.18811527116,66365.83762305423,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,331829.18811527116,94.0,True,2023-04-30
AMEN BANK TUNISIA (TUNISIA),OK,318416.9483473025,10.8338804990151,83,83,318416.9483473025,318416.9483473025,63683.38966946051,30,,,,,2023-04-30,2023-03-31,2023-04-30,TUNISIA,LOW,318416.9483473025,95.0,True,2023-04-30
SEPLAT ENERGY NIGERIA (NIGERIA),OK,308176.63737436157,2.5,87,87,308176.63737436157,308176.63737436157,61635.32747487232,30,,,,,2023-04-30,2023-03-31,2023-04-30,NIGERIA,MID,308176.63737436157,96.0,True,2023-04-30
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,263946.8553470919,5.950874351056589,84,84,263946.8553470919,263946.8553470919,52789.37106941838,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,263946.8553470919,97.0,True,2023-04-30
MARSA MAROC MOROCCO (MOROCCO),OK,237906.70333381387,20.93728597984542,89,89,237906.70333381387,237906.70333381387,47581.34066676278,30,,,,,2023-04-30,2023-03-31,2023-04-30,MOROCCO,MID,237906.70333381387,98.0,True,2023-04-30
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),OK,232060.90559051844,0.01815217391304348,87,87,232060.90559051844,232060.90559051844,46412.18111810369,30,,,,,2023-04-30,2023-03-31,2023-04-30,NIGERIA,MID,232060.90559051844,99.0,True,2023-04-30
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,218341.21308850741,0.09136266442039784,85,85,218341.21308850741,218341.21308850741,43668.242617701486,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,218341.21308850741,100.0,True,2023-04-30
CHOPPIES ENTERPRISES LIMITED (SOUTH AFRICA),OK,211903.87133679693,4.049744359887282,80,80,211903.87133679693,211903.87133679693,42380.77426735939,30,,,,,2023-04-30,2023-03-31,2023-04-30,SOUTH AFRICA,HIGH,211903.87133679693,101.0,True,2023-04-30
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,207074.71381637262,0.006155640510594181,85,85,207074.71381637262,207074.71381637262,41414.94276327453,30,,,,,2023-04-30,2023-03-31,2023-04-30,EGYPT,MID,207074.71381637262,102.0,True,2023-04-30
