Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),NonZeroVolumeDays90d,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
GOLD FIELDS (SOUTH AFRICA),OK,34116700.63521376,9.354212221022816,86,86,34116700.63521376,34116700.63521376,6823340.127042753,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,34116700.63521376,11.0,True,2020-07-31
STANDARD BANK GROUP (SOUTH AFRICA),OK,31057171.402976554,6.025861034994972,86,86,31057171.402976554,31057171.402976554,6211434.280595311,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,31057171.402976554,12.0,True,2020-07-31
BRITISH AMERICAN TOBACCO (SOUTH AFRICA),OK,28400390.69598645,38.61337152979601,86,86,28400390.69598645,28400390.69598645,5680078.13919729,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,28400390.69598645,13.0,True,2020-07-31
MTN GROUP (SOUTH AFRICA),OK,25420193.322060477,3.046375487835257,86,86,25420193.322060477,25420193.322060477,5084038.664412096,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,25420193.322060477,14.0,True,2020-07-31
SANLAM (SOUTH AFRICA),OK,23164188.977628205,3.398700951221088,86,86,23164188.977628205,23164188.977628205,4632837.795525641,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,23164188.977628205,15.0,True,2020-07-31
ABSA (SOUTH AFRICA),OK,21850568.81069353,4.918717189330824,86,86,21850568.81069353,21850568.81069353,4370113.762138706,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,21850568.81069353,16.0,True,2020-07-31
CAPITEC BANK (SOUTH AFRICA),OK,18017946.587808892,49.16756622104127,86,86,18017946.587808892,18017946.587808892,3603589.3175617787,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,18017946.587808892,17.0,True,2020-07-31
BID CORPORATION (SOUTH AFRICA),OK,17586369.637029484,16.34767084613469,86,86,17586369.637029484,17586369.637029484,3517273.927405897,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,17586369.637029484,18.0,True,2020-07-31
BID CORP (SOUTH AFRICA),OK,17586369.637029484,16.34767084613469,86,86,17586369.637029484,17586369.637029484,3517273.927405897,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,17586369.637029484,19.0,True,2020-07-31
FOSCHINI (SOUTH AFRICA),OK,15302949.779647619,3.24243221050495,86,86,15302949.779647619,15302949.779647619,3060589.955929524,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,15302949.779647619,20.0,True,2020-07-31
CLICKS (SOUTH AFRICA),OK,14774991.87718838,12.13014475905782,86,86,14774991.87718838,14774991.87718838,2954998.3754376764,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,14774991.87718838,21.0,True,2020-07-31
HARMONY GOLD MINING COMPANY (SOUTH AFRICA),OK,14727598.995587306,4.14371649736592,86,86,14727598.995587306,14727598.995587306,2945519.7991174613,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,14727598.995587306,22.0,True,2020-07-31
VODACOM (SOUTH AFRICA),OK,13557702.71222098,7.089757074187864,86,86,13557702.71222098,13557702.71222098,2711540.542444196,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,13557702.71222098,23.0,True,2020-07-31
BIDVEST (SOUTH AFRICA),OK,13505822.909333391,8.190557908236228,86,86,13505822.909333391,13505822.909333391,2701164.5818666783,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,13505822.909333391,24.0,True,2020-07-31
ASPEN PHARMACARE HOLDINGS (SOUTH AFRICA),OK,13493876.836014638,8.275323608919889,86,86,13493876.836014638,13493876.836014638,2698775.367202928,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,13493876.836014638,25.0,True,2020-07-31
MR PRICE (SOUTH AFRICA),OK,13181428.036811018,8.245915100519436,86,86,13181428.036811018,13181428.036811018,2636285.6073622038,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,13181428.036811018,26.0,True,2020-07-31
NORTHAM PLATINUM HOLDINGS (SOUTH AFRICA),OK,12957017.14378901,6.700526815946563,86,86,12957017.14378901,12957017.14378901,2591403.428757802,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,12957017.14378901,27.0,True,2020-07-31
SHOPRITE HOLDINGS (SOUTH AFRICA),OK,12263026.670639876,6.149838080212572,86,86,12263026.670639876,12263026.670639876,2452605.334127975,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,12263026.670639876,28.0,True,2020-07-31
KUMBA IRON ORE (SOUTH AFRICA),OK,12208643.751576452,26.7040789024514,86,86,12208643.751576452,12208643.751576452,2441728.7503152904,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,12208643.751576452,29.0,True,2020-07-31
MONDI (SOUTH AFRICA),OK,12101128.066827022,18.64268777620932,86,86,12101128.066827022,12101128.066827022,2420225.6133654043,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,12101128.066827022,30.0,True,2020-07-31
OLD MUTUAL (SOUTH AFRICA),OK,11576987.299051197,0.5939365422052462,86,86,11576987.299051197,11576987.299051197,2315397.4598102397,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,11576987.299051197,31.0,True,2020-07-31
EXXARO RESOURCES (SOUTH AFRICA),OK,10468216.78893867,7.290426896214492,86,86,10468216.78893867,10468216.78893867,2093643.357787734,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,10468216.78893867,32.0,True,2020-07-31
DISCOVERY HOLDINGS (SOUTH AFRICA),OK,10238618.559166377,6.028744222093056,86,86,10238618.559166377,10238618.559166377,2047723.7118332756,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,10238618.559166377,33.0,True,2020-07-31
REMGRO (SOUTH AFRICA),OK,9893623.387718657,5.646433612887155,86,86,9893623.387718657,9893623.387718657,1978724.6775437314,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,9893623.387718657,34.0,True,2020-07-31
WOOLWORTHS HOLDINGS (SOUTH AFRICA),OK,9798267.070765669,1.908669858931422,86,86,9798267.070765669,9798267.070765669,1959653.4141531338,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,9798267.070765669,35.0,True,2020-07-31
COMMERCIAL INTERNATIONAL BANK EGYPT (EGYPT),OK,9787271.007518709,4.003299900134602,82,82,9787271.007518709,9787271.007518709,1957454.2015037418,30,,,,,2020-07-31,2020-06-30,2020-07-31,EGYPT,MID,9787271.007518709,36.0,True,2020-07-31
REDEFINE PROPERTIES (SOUTH AFRICA),OK,9001589.052321954,0.1908669858931422,86,86,9001589.052321954,9001589.052321954,1800317.8104643908,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,9001589.052321954,37.0,True,2020-07-31
GROWTHPOINT PROPERTIES (SOUTH AFRICA),OK,8827767.464915933,0.7698109551883529,86,86,8827767.464915933,8827767.464915933,1765553.4929831866,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,8827767.464915933,38.0,True,2020-07-31
SPAR (SOUTH AFRICA),OK,8629307.33944758,9.895098120623322,86,86,8629307.33944758,8629307.33944758,1725861.4678895161,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,8629307.33944758,39.0,True,2020-07-31
REINET INVEST (SOUTH AFRICA),OK,7627828.422457042,17.56264588926716,86,86,7627828.422457042,7627828.422457042,1525565.6844914085,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,7627828.422457042,40.0,True,2020-07-31
AFRICAN RAINBOW MINERALS (SOUTH AFRICA),OK,7583745.044148532,9.753821952817221,86,86,7583745.044148532,7583745.044148532,1516749.0088297063,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,7583745.044148532,41.0,True,2020-07-31
TIGER BRANDS (SOUTH AFRICA),OK,6768196.773472848,10.22320481238525,86,86,6768196.773472848,6768196.773472848,1353639.3546945697,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,6768196.773472848,42.0,True,2020-07-31
TRUWORTHS INT (SOUTH AFRICA),OK,6609095.065209234,1.961143864116546,86,86,6609095.065209234,6609095.065209234,1321819.013041847,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,6609095.065209234,43.0,True,2020-07-31
INVESTEC (SOUTH AFRICA),OK,6006196.207070054,1.867728602138633,86,86,6006196.207070054,6006196.207070054,1201239.2414140108,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,6006196.207070054,44.0,True,2020-07-31
QUILTER (SOUTH AFRICA),OK,5274169.704441977,1.66821205495124,86,86,5274169.704441977,5274169.704441977,1054833.9408883953,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,5274169.704441977,45.0,True,2020-07-31
PEPKOR HOLDINGS LTD (SOUTH AFRICA),OK,4390314.184761639,0.6343011615784181,85,85,4390314.184761639,4390314.184761639,878062.8369523278,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,4390314.184761639,46.0,True,2020-07-31
AVI (SOUTH AFRICA),OK,4252234.755877086,3.919404541135007,86,86,4252234.755877086,4252234.755877086,850446.9511754173,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,4252234.755877086,47.0,True,2020-07-31
GLENCORE (SOUTH AFRICA),OK,3662479.8935660124,2.012464594462436,86,86,3662479.8935660124,3662479.8935660124,732495.9787132025,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,3662479.8935660124,48.0,True,2020-07-31
ATTIJARIWAFA BANK MOROCCO (MOROCCO),OK,3305453.5519887386,36.71049239494715,87,87,3305453.5519887386,3305453.5519887386,661090.7103977478,30,,,,,2020-07-31,2020-06-30,2020-07-31,MOROCCO,MID,3305453.5519887386,49.0,True,2020-07-31
LIFE HEALTHCARE (SOUTH AFRICA),OK,3297396.959141368,0.6314179744803344,86,86,3297396.959141368,3297396.959141368,659479.3918282737,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,3297396.959141368,50.0,True,2020-07-31
EL SEWEDY ELECTRIC (EGYPT),OK,2704968.6793534253,0.4112469528647723,82,82,2704968.6793534253,2704968.6793534253,540993.7358706851,30,,,,,2020-07-31,2020-06-30,2020-07-31,EGYPT,MID,2704968.6793534253,51.0,True,2020-07-31
CIMENTS DU MAROC MOROCCO (MOROCCO),OK,2517630.2534429883,146.4294921371487,81,81,2517630.2534429883,2517630.2534429883,503526.05068859766,30,,,,,2020-07-31,2020-06-30,2020-07-31,MOROCCO,MID,2517630.2534429883,52.0,True,2020-07-31
SAFARICOM KENYA (KENYA),OK,2460714.823877411,0.271461057418988,85,85,2460714.823877411,2460714.823877411,492142.9647754822,30,,,,,2020-07-31,2020-06-30,2020-07-31,KENYA,MID,2460714.823877411,53.0,True,2020-07-31
EFG HOLDING EGYPT (EGYPT),OK,1930617.2830229013,0.8677744902832828,82,82,1930617.2830229013,1930617.2830229013,386123.4566045803,30,,,,,2020-07-31,2020-06-30,2020-07-31,EGYPT,MID,1930617.2830229013,54.0,True,2020-07-31
OUTSURANCE (SOUTH AFRICA),OK,1903123.444039431,0.9093572107356049,86,86,1903123.444039431,1903123.444039431,380624.6888078862,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,1903123.444039431,55.0,True,2020-07-31
MAROC TELECOM MOROCCO (MOROCCO),OK,1772112.9238972792,14.33359113173498,88,88,1772112.9238972792,1772112.9238972792,354422.58477945585,30,,,,,2020-07-31,2020-06-30,2020-07-31,MOROCCO,MID,1772112.9238972792,56.0,True,2020-07-31
GUARANTY TRUST HOLDING COMPANY NIGERIA (NIGERIA),OK,1695812.9650972264,0.05690322580645162,84,84,1695812.9650972264,1695812.9650972264,339162.5930194453,30,,,,,2020-07-31,2020-06-30,2020-07-31,NIGERIA,MID,1695812.9650972264,57.0,True,2020-07-31
ABU QIR FERTILIZERS EGYPT (EGYPT),OK,1639544.683728618,0.8956871793917515,82,82,1639544.683728618,1639544.683728618,327908.93674572365,30,,,,,2020-07-31,2020-06-30,2020-07-31,EGYPT,MID,1639544.683728618,58.0,True,2020-07-31
COSUMAR MOROCCO (MOROCCO),OK,1341828.0955504505,21.08790925496262,87,87,1341828.0955504505,1341828.0955504505,268365.61911009013,30,,,,,2020-07-31,2020-06-30,2020-07-31,MOROCCO,MID,1341828.0955504505,59.0,True,2020-07-31
TELECOM EGYPT (EGYPT),OK,1318756.5317569312,0.826835879590862,82,82,1318756.5317569312,1318756.5317569312,263751.30635138624,30,,,,,2020-07-31,2020-06-30,2020-07-31,EGYPT,MID,1318756.5317569312,60.0,True,2020-07-31
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),OK,1202268.949765556,0.362244676429905,82,82,1202268.949765556,1202268.949765556,240453.7899531112,30,,,,,2020-07-31,2020-06-30,2020-07-31,EGYPT,MID,1202268.949765556,61.0,True,2020-07-31
EASTERN TOBACCO EGYPT (EGYPT),OK,1148126.4383217471,0.7908595247399468,82,82,1148126.4383217471,1148126.4383217471,229625.28766434942,30,,,,,2020-07-31,2020-06-30,2020-07-31,EGYPT,MID,1148126.4383217471,62.0,True,2020-07-31
ZENITH BANK NIGERIA (NIGERIA),OK,1088214.641974206,0.0415483870967742,84,84,1088214.641974206,1088214.641974206,217642.92839484123,30,,,,,2020-07-31,2020-06-30,2020-07-31,NIGERIA,MID,1088214.641974206,63.0,True,2020-07-31
GB AUTO EGYPT (EGYPT),OK,1080279.3238200846,0.1283983698989561,82,82,1080279.3238200846,1080279.3238200846,216055.86476401694,30,,,,,2020-07-31,2020-06-30,2020-07-31,EGYPT,MID,1080279.3238200846,64.0,True,2020-07-31
DANGOTE CEMENT NIGERIA (NIGERIA),OK,1072151.4683011996,0.327741935483871,84,84,1072151.4683011996,1072151.4683011996,214430.29366023993,30,,,,,2020-07-31,2020-06-30,2020-07-31,NIGERIA,MID,1072151.4683011996,65.0,True,2020-07-31
BANQUE CENTRALE POPULAIRE MOROCCO (MOROCCO),OK,1037432.0421365584,22.66563547306007,87,87,1037432.0421365584,1037432.0421365584,207486.4084273117,30,,,,,2020-07-31,2020-06-30,2020-07-31,MOROCCO,MID,1037432.0421365584,66.0,True,2020-07-31
PALM HILLS DEVELOPMANT COMPANY EGYPT (EGYPT),OK,983102.0593588629,0.07195270970183044,82,82,983102.0593588629,983102.0593588629,196620.4118717726,30,,,,,2020-07-31,2020-06-30,2020-07-31,EGYPT,MID,983102.0593588629,67.0,True,2020-07-31
SANTAM (SOUTH AFRICA),OK,980186.8881997942,14.13222987996716,86,86,980186.8881997942,980186.8881997942,196037.37763995887,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,980186.8881997942,68.0,True,2020-07-31
HELIOPOLIS CO. FOR HOUSING & DEVELOPMENT (EGYPT),OK,972340.9050618472,0.3603838304893404,82,82,972340.9050618472,972340.9050618472,194468.18101236946,30,,,,,2020-07-31,2020-06-30,2020-07-31,EGYPT,MID,972340.9050618472,69.0,True,2020-07-31
EQUITY GROUP HOLDINGS KENYA (KENYA),OK,874542.3641107903,0.3287852946750047,85,85,874542.3641107903,874542.3641107903,174908.47282215807,30,,,,,2020-07-31,2020-06-30,2020-07-31,KENYA,MID,874542.3641107903,70.0,True,2020-07-31
BELTONE HOLDING EGYPT (EGYPT),ZERO_CONFIRMED,844517.1146978582,0.1420445734630963,82,82,844517.1146978582,844517.1146978582,168903.42293957167,30,,,,,2020-07-31,2020-06-30,2020-07-31,EGYPT,MID,844517.1146978582,71.0,True,2020-07-31
KCB GROUP KENYA (KENYA),OK,701838.0584998884,0.3444191775630093,85,85,701838.0584998884,701838.0584998884,140367.6116999777,30,,,,,2020-07-31,2020-06-30,2020-07-31,KENYA,MID,701838.0584998884,72.0,True,2020-07-31
NIGERIAN BREWERIES (NIGERIA),OK,675150.1085685949,0.09316129032258065,84,84,675150.1085685949,675150.1085685949,135030.02171371898,30,,,,,2020-07-31,2020-06-30,2020-07-31,NIGERIA,MID,675150.1085685949,73.0,True,2020-07-31
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),OK,661405.6357980061,139.2111368909513,85,85,661405.6357980061,661405.6357980061,132281.12715960122,30,,,,,2020-07-31,2020-06-30,2020-07-31,MOROCCO,MID,661405.6357980061,74.0,True,2020-07-31
TSOGO SUN GAMING (SOUTH AFRICA),OK,612410.8759933386,0.2537204646313673,86,86,612410.8759933386,612410.8759933386,122482.17519866774,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,612410.8759933386,75.0,True,2020-07-31
MARSA MAROC MOROCCO (MOROCCO),OK,609314.2181153753,19.79891724671307,88,88,609314.2181153753,609314.2181153753,121862.84362307505,30,,,,,2020-07-31,2020-06-30,2020-07-31,MOROCCO,MID,609314.2181153753,76.0,True,2020-07-31
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),OK,591978.3173599174,0.02419099722733955,82,82,591978.3173599174,591978.3173599174,118395.6634719835,30,,,,,2020-07-31,2020-06-30,2020-07-31,EGYPT,MID,591978.3173599174,77.0,True,2020-07-31
MCB GROUP LTD MAURITIUS (MAURITIUS),OK,548796.4834068284,6.028097062579821,77,77,548796.4834068284,548796.4834068284,109759.29668136568,30,,,,,2020-07-31,2020-06-30,2020-07-31,MAURITIUS,LOW,548796.4834068284,78.0,True,2020-07-31
JUHAYNA FOOD INDUSTRIES (EGYPT),OK,538060.9959238437,0.4652114851411451,81,81,538060.9959238437,538060.9959238437,107612.19918476875,30,,,,,2020-07-31,2020-06-30,2020-07-31,EGYPT,MID,538060.9959238437,79.0,True,2020-07-31
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),OK,527817.3069896229,0.3566621386082113,82,82,527817.3069896229,527817.3069896229,105563.46139792458,30,,,,,2020-07-31,2020-06-30,2020-07-31,EGYPT,MID,527817.3069896229,80.0,True,2020-07-31
PPC (SOUTH AFRICA),OK,524748.0360203091,0.05766374196167438,86,86,524748.0360203091,524748.0360203091,104949.60720406182,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,524748.0360203091,81.0,True,2020-07-31
FIRST HOLDCO NIGERIA (NIGERIA),OK,449028.7627645411,0.01354838709677419,84,84,449028.7627645411,449028.7627645411,89805.75255290822,30,,,,,2020-07-31,2020-06-30,2020-07-31,NIGERIA,MID,449028.7627645411,82.0,True,2020-07-31
BANK OF AFRICA MOROCCO (MOROCCO),OK,443774.15218297817,14.43671049239495,85,85,443774.15218297817,443774.15218297817,88754.83043659564,30,,,,,2020-07-31,2020-06-30,2020-07-31,MOROCCO,MID,443774.15218297817,83.0,True,2020-07-31
TAQA MOROCCO (MOROCCO),OK,428244.71637901064,88.99200824954886,74,74,428244.71637901064,428244.71637901064,85648.94327580213,30,,,,,2020-07-31,2020-06-30,2020-07-31,MOROCCO,MID,428244.71637901064,84.0,True,2020-07-31
EAST AFRICAN BREWERIES KENYA (KENYA),OK,407053.9638222041,1.539700587454993,85,85,407053.9638222041,407053.9638222041,81410.79276444082,30,,,,,2020-07-31,2020-06-30,2020-07-31,KENYA,MID,407053.9638222041,85.0,True,2020-07-31
EMAAR MISR EGYPT (EGYPT),ZERO_CONFIRMED,383263.03390080924,0.1451459833640373,82,82,383263.03390080924,383263.03390080924,76652.60678016185,30,,,,,2020-07-31,2020-06-30,2020-07-31,EGYPT,MID,383263.03390080924,86.0,True,2020-07-31
WILSON BAYLY HOLMES OVCON (SOUTH AFRICA),OK,344671.0881507037,5.824037938129112,86,86,344671.0881507037,344671.0881507037,68934.21763014075,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,344671.0881507037,87.0,True,2020-07-31
EDITA FOOD INDUSTRIES COMPANY (EGYPT),OK,314347.31509201374,0.6140791603863116,77,77,314347.31509201374,314347.31509201374,62869.46301840275,30,,,,,2020-07-31,2020-06-30,2020-07-31,EGYPT,MID,314347.31509201374,88.0,True,2020-07-31
CIH BANK (MOROCCO),OK,305590.21935890184,25.26424336169116,77,77,305590.21935890184,305590.21935890184,61118.04387178037,30,,,,,2020-07-31,2020-06-30,2020-07-31,MOROCCO,MID,305590.21935890184,89.0,True,2020-07-31
NESTLE NIGERIA (NIGERIA),OK,265086.0800536501,3.243354838709677,84,84,265086.0800536501,265086.0800536501,53017.216010730015,30,,,,,2020-07-31,2020-06-30,2020-07-31,NIGERIA,MID,265086.0800536501,90.0,True,2020-07-31
SOCIETE FRIGORIFIQUE ET BRASSERIE DE TUNIS TUNISIA (TUNISIA),OK,264784.3326222793,7.729975515914656,75,75,264784.3326222793,264784.3326222793,52956.866524455865,30,,,,,2020-07-31,2020-06-30,2020-07-31,TUNISIA,LOW,264784.3326222793,91.0,True,2020-07-31
MANAGEM MOROCCO (MOROCCO),OK,259388.63830398422,68.574374838876,86,86,259388.63830398422,259388.63830398422,51877.727660796845,30,,,,,2020-07-31,2020-06-30,2020-07-31,MOROCCO,MID,259388.63830398422,92.0,True,2020-07-31
UNITED BANK FOR AFRICA NIGERIA (NIGERIA),OK,257038.52295976586,0.01612903225806452,84,84,257038.52295976586,257038.52295976586,51407.704591953174,30,,,,,2020-07-31,2020-06-30,2020-07-31,NIGERIA,MID,257038.52295976586,93.0,True,2020-07-31
ALEXANDRIA MINERAL OILS EGYPT (EGYPT),OK,240220.1718359187,0.1408040095027199,82,82,240220.1718359187,240220.1718359187,48044.03436718375,30,,,,,2020-07-31,2020-06-30,2020-07-31,EGYPT,MID,240220.1718359187,94.0,True,2020-07-31
BLUE LABEL TELECOMS (SOUTH AFRICA),OK,237689.70303482137,0.1505023665199701,86,86,237689.70303482137,237689.70303482137,47537.94060696428,30,,,,,2020-07-31,2020-06-30,2020-07-31,SOUTH AFRICA,HIGH,237689.70303482137,95.0,True,2020-07-31
SONATEL SENEGAL (SENEGAL),OK,228936.1230174546,22.35800344234079,85,85,228936.1230174546,228936.1230174546,45787.224603490926,30,,,,,2020-07-31,2020-06-30,2020-07-31,SENEGAL,LOW,228936.1230174546,96.0,True,2020-07-31
EXPORT DEVELOPMENT BANK OF (EGYPT),OK,213566.7573021402,0.5371641948429756,82,82,213566.7573021402,213566.7573021402,42713.35146042804,30,,,,,2020-07-31,2020-06-30,2020-07-31,EGYPT,MID,213566.7573021402,97.0,True,2020-07-31
