Date,Index Level
2016-11-01,1000.0
2016-11-02,1052.1064954743915
2016-11-03,1149.6042732345843
2016-11-04,1160.4002500155182
2016-11-05,1176.6728542469332
2016-11-07,1251.2228796280344
2016-11-08,1327.8770853501078
2016-11-10,1179.8543988213357
2016-11-11,1131.4332093768346
2016-11-14,1096.2783287982465
2016-11-15,1123.1511899835314
2016-11-16,1132.6301969883436
2016-11-17,1135.0741300965901
2016-11-18,1146.826629736011
2016-11-21,1145.6525821094735
2016-11-22,1173.9567175348843
2016-11-23,1154.3153947025758
2016-11-24,1151.2307258870267
2016-11-25,1160.3243307414198
2016-11-28,1190.6118259920931
2016-11-29,1173.1483590412608
2016-11-30,1159.1717005178184
2016-12-01,1109.70513727846
2016-12-02,1183.137032619429
2016-12-04,1289.5087663635525
2016-12-05,1285.4597572375176
2016-12-07,1406.7324752583456
2016-12-08,1457.6620328576846
2016-12-09,1355.2803846320724
2016-12-10,1309.4318559018643
2016-12-12,1312.3442757657785
2016-12-13,1325.9231348789815
2016-12-14,1289.1636288740654
2016-12-15,1258.2527687615054
2016-12-19,1250.938002540823
2016-12-20,1280.5205602638828
2016-12-21,1273.9193831356945
2016-12-22,1258.2169306082822
2016-12-23,1260.7992805557897
2016-12-28,1293.229056384743
2016-12-29,1335.8869939543943
2016-12-30,1327.1051792988085
2017-01-02,1380.0814300205639
2017-01-03,1342.8406820088126
2017-01-06,1333.8329969865458
2017-01-08,1381.9776972660406
2017-01-09,1449.0479477725999
2017-01-11,1463.5616979713252
2017-01-12,1532.437844117743
2017-01-13,1452.6701411403508
2017-01-16,1446.0722900791227
2017-01-17,1454.7276773039077
2017-01-18,1445.6619918408173
2017-01-19,1446.9694159128599
2017-01-20,1434.0279956426416
2017-01-23,1469.3587357355273
2017-01-24,1490.9312466992933
2017-01-25,1511.489250164627
2017-01-26,1508.483061638583
2017-01-27,1476.783896159188
2017-01-30,1463.6299322892617
2017-01-31,1474.1015713686284
2017-02-01,1474.1015713686284
2017-02-02,1493.9097931924512
2017-02-03,1513.489306221535
2017-02-05,1511.7966909233596
2017-02-06,1488.4128745903915
2017-02-07,1494.7881241219407
2017-02-08,1508.0902201786776
2017-02-09,1515.0358655198143
2017-02-10,1526.899545376378
2017-02-11,1543.3188083002206
2017-02-12,1537.870259821168
2017-02-13,1531.9237730988684
2017-02-14,1539.3710427573642
2017-02-15,1535.6377414701853
2017-02-16,1560.9971537640643
2017-02-17,1554.3091005090682
2017-02-19,1553.9609329240532
2017-02-20,1554.4449564240467
2017-02-21,1554.0778721010984
2017-02-22,1543.1894281635614
2017-02-23,1525.6001482992929
2017-02-24,1527.6546396543476
2017-02-26,1532.2141039643993
2017-02-27,1512.20366193254
2017-02-28,1506.7128465618632
2017-03-01,1499.0126333229452
2017-03-02,1516.6145089019465
2017-03-03,1518.862129197643
2017-03-04,1521.6361555133515
2017-03-05,1531.5236066024347
2017-03-06,1510.6812435115683
2017-03-07,1487.9597069703664
2017-03-08,1488.4162484689612
2017-03-09,1487.789035986289
2017-03-10,1519.2162021513668
2017-03-11,1535.012345268193
2017-03-12,1537.1188261634234
2017-03-13,1528.5910116367372
2017-03-14,1526.849124764508
2017-03-15,1536.8264239265432
2017-03-16,1558.9077090547548
2017-03-17,1567.8125336598318
2017-03-19,1579.0680704281492
2017-03-20,1579.483898967995
2017-03-21,1578.4056346378227
2017-03-22,1587.5546557151838
2017-03-23,1581.8870452462838
2017-03-24,1590.7649173080156
2017-03-26,1597.5944003164918
2017-03-27,1573.6018218790155
2017-03-28,1574.2040637079547
2017-03-29,1558.1475373307217
2017-03-30,1540.0087313634967
2017-03-31,1536.300446417439
2017-04-01,1533.8125840274138
2017-04-02,1533.8495736081406
2017-04-03,1535.036808368328
2017-04-04,1547.1820875064095
2017-04-05,1545.6498446691141
2017-04-06,1551.0210815462879
2017-04-07,1530.9859437724901
2017-04-08,1555.1412107038534
2017-04-09,1558.779133421214
2017-04-10,1557.1262935837344
2017-04-11,1562.3208954277636
2017-04-12,1601.930536735631
2017-04-13,1581.4677252518575
2017-04-14,1592.3063218956406
2017-04-17,1596.1888320426413
2017-04-18,1589.5443451307847
2017-04-19,1584.835261660555
2017-04-20,1586.798035860493
2017-04-21,1585.1773617740253
2017-04-23,1593.7717832618182
2017-04-24,1585.0888974753382
2017-04-25,1590.5237942149597
2017-04-26,1583.7799805442908
2017-04-27,1597.6887717540105
2017-04-28,1604.9321680341145
2017-04-30,1602.146529829155
2017-05-02,1602.146529829155
2017-05-03,1613.32638838069
2017-05-04,1625.9070670238386
2017-05-05,1646.3851370764312
