Company,Liquidity Score,Price,Trading Days (90d),Participation,AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,Date,Country,Regime,RawLiquidity,NormLiquidity,Rank,Selected,RebalanceDate
TRUWORTHS INT (SOUTH AFRICA),43151930.726399995,56.24,90,0.6,119866474.24,,,18.0,2022-04-30,SOUTH AFRICA,HIGH,43151930.726399995,0.20797544843123072,58.0,True,2022-04-30
FAWRY EGYPT (EGYPT),42041454.90928799,18.48,90,0.6,116781819.19246665,,,18.0,2022-04-30,EGYPT,MID,42041454.90928799,2.3411747980574056,59.0,True,2022-04-30
BRALIRWA RWANDA (RWANDA),38853120.0,155.0,90,0.6,107925333.33333333,,,18.0,2022-04-30,RWANDA,LOW,38853120.0,5.0,60.0,True,2022-04-30
CRDB BANK PLC TANZANIA (TANZANIA),38029344.03907407,370.0,90,0.5666666666666667,118430483.16666667,,,17.0,2022-04-30,TANZANIA,LOW,38029344.03907407,5.0,61.0,True,2022-04-30
BANK OF AFRICA NIGER (NIGER),35641771.335185185,69750.0,90,0.6333333333333333,88857601.66666667,,,19.0,2022-04-30,NIGER,LOW,35641771.335185185,5.0,62.0,True,2022-04-30
LAFARGE AFRICA NIGERIA (NIGERIA),35037398.73552593,27.0,90,0.6333333333333333,87350855.57333334,,,19.0,2022-04-30,NIGERIA,MID,35037398.73552593,1.951137872989728,63.0,True,2022-04-30
FIDELITY BANK NIGERIA (NIGERIA),29419420.69181685,3.8,90,0.6333333333333333,73344816.12918329,,,19.0,2022-04-30,NIGERIA,MID,29419420.69181685,1.6382878862242654,64.0,True,2022-04-30
FCMB GROUP NIGERIA (NIGERIA),29357050.64379407,3.88,90,0.6333333333333333,73189322.93466666,,,19.0,2022-04-30,NIGERIA,MID,29357050.64379407,1.6348146671147072,65.0,True,2022-04-30
PRESCO PLC NIGERIA (NIGERIA),28759171.77042963,143.4,90,0.6333333333333333,71698766.18666667,,,19.0,2022-04-30,NIGERIA,MID,28759171.77042963,1.6015204113942054,66.0,True,2022-04-30
QUILTER (SOUTH AFRICA),27131501.564399995,25.68,90,0.6,75365282.12333332,,,18.0,2022-04-30,SOUTH AFRICA,HIGH,27131501.564399995,0.13076323838776877,67.0,True,2022-04-30
OUTSURANCE (SOUTH AFRICA),24088085.319599997,26.96,90,0.6,66911348.11,,,18.0,2022-04-30,SOUTH AFRICA,HIGH,24088085.319599997,0.11609516102436276,68.0,True,2022-04-30
AVI (SOUTH AFRICA),22151604.597599998,68.77,90,0.6,61532234.99333333,,,18.0,2022-04-30,SOUTH AFRICA,HIGH,22151604.597599998,0.10676208044704366,69.0,True,2022-04-30
DANGOTE CEMENT NIGERIA (NIGERIA),21867009.291607406,292.4,90,0.6333333333333333,54516089.64666667,,,19.0,2022-04-30,NIGERIA,MID,21867009.291607406,1.2177145432492695,70.0,True,2022-04-30
GUINNESS NIGERIA (NIGERIA),20270911.238025926,93.0,90,0.6333333333333333,50536897.82333334,,,19.0,2022-04-30,NIGERIA,MID,20270911.238025926,1.12883216402771,71.0,True,2022-04-30
EFG HOLDING EGYPT (EGYPT),19283390.76012,17.01,90,0.6,53564974.33366667,,,18.0,2022-04-30,EGYPT,MID,19283390.76012,1.0738398222919772,72.0,True,2022-04-30
BANK OF KIGALI RWANDA (RWANDA),19095022.8,255.0,90,0.6,53041730.0,,,18.0,2022-04-30,RWANDA,LOW,19095022.8,3.8738922102283193,73.0,True,2022-04-30
NATIONAL BANK OF MALAWI (MALAWI),18843494.073257595,948.54,90,0.6333333333333333,46978240.07183334,,,19.0,2022-04-30,MALAWI,LOW,18843494.073257595,3.8228634586325865,74.0,True,2022-04-30
KCB GROUP KENYA (KENYA),17957418.192,37.45,90,0.6,49881717.2,,,18.0,2022-04-30,KENYA,MID,17957418.192,1.0,75.0,True,2022-04-30
NMB BANK TANZANIA (TANZANIA),16619407.399999999,2700.0,90,0.5666666666666667,51755940.0,,,17.0,2022-04-30,TANZANIA,LOW,16619407.399999999,3.3716531024760483,76.0,True,2022-04-30
EQUITY GROUP HOLDINGS KENYA (KENYA),15758506.107,47.9,90,0.6,43773628.075,,,18.0,2022-04-30,KENYA,MID,15758506.107,0.877548539467683,77.0,True,2022-04-30
TOTALENERGIES MARKETING NIGERIA (NIGERIA),14718750.451248148,234.5,90,0.6333333333333333,36694945.72333334,,,19.0,2022-04-30,NIGERIA,MID,14718750.451248148,0.8196473621027173,78.0,True,2022-04-30
LIFE HEALTHCARE (SOUTH AFRICA),14614824.718799999,13.97,90,0.6,40596735.33,,,18.0,2022-04-30,SOUTH AFRICA,HIGH,14614824.718799999,0.07043774573860977,79.0,True,2022-04-30
CORONATION (NAMIBIA),14011507.116,41.82,90,0.6,38920853.1,,,18.0,2022-04-30,NAMIBIA,LOW,14011507.116,2.842576771902627,80.0,True,2022-04-30
TOTALENERGIES MARKETING SENEGAL (SENEGAL),13328444.23148148,23950.0,90,0.6333333333333333,33228808.333333332,,,19.0,2022-04-30,SENEGAL,LOW,13328444.23148148,2.7040007662519616,81.0,True,2022-04-30
OANDO PLC NIGERIA (NIGERIA),12862002.02768111,6.3,90,0.6333333333333333,32065933.033,,,19.0,2022-04-30,NIGERIA,MID,12862002.02768111,0.7162500694788692,82.0,True,2022-04-30
INNSCOR AFRICA (ZIMBABWE),12049109.14149963,619.8938,90,0.6333333333333333,30039330.269666668,,,19.0,2022-04-30,ZIMBABWE,LOW,12049109.14149963,2.444456366056093,83.0,True,2022-04-30
OKOMU OIL PALM NIGERIA (NIGERIA),11611244.378518518,147.0,90,0.6333333333333333,28947700.666666668,,,19.0,2022-04-30,NIGERIA,MID,11611244.378518518,0.6465987623817385,84.0,True,2022-04-30
TRANSCORP PLC NIGERIA (NIGERIA),9651577.336224813,1.19,90,0.6333333333333333,24062104.162333332,,,19.0,2022-04-30,NIGERIA,MID,9651577.336224813,0.5374702105297394,85.0,True,2022-04-30
NINETY ONE (SOUTH AFRICA),9192107.360399999,50.65,90,0.6,25533631.556666665,,,18.0,2022-04-30,SOUTH AFRICA,HIGH,9192107.360399999,0.04430236650193786,86.0,True,2022-04-30
UNILEVER NIGERIA (NIGERIA),8597531.623072222,13.6,90,0.6333333333333333,21434289.365000002,,,19.0,2022-04-30,NIGERIA,MID,8597531.623072222,0.47877325855798175,87.0,True,2022-04-30
DIS-CHEM PHARMACIES (SOUTH AFRICA),8338695.9564,38.45,90,0.6,23163044.323333334,,,18.0,2022-04-30,SOUTH AFRICA,HIGH,8338695.9564,0.04018925692710625,88.0,True,2022-04-30
TALAAT MOUSTAFA GROUP EGYPT (EGYPT),8306857.904879999,8.7,90,0.6,23074605.291333333,,,18.0,2022-04-30,EGYPT,MID,8306857.904879999,0.4625864261812809,89.0,True,2022-04-30
SIMBISA BRANDS (ZIMBABWE),8060290.514822963,321.0813,90,0.6333333333333333,20094907.10066667,,,19.0,2022-04-30,ZIMBABWE,LOW,8060290.514822963,1.6352269889696012,90.0,True,2022-04-30
EAST AFRICAN BREWERIES KENYA (KENYA),7834686.4416666655,144.0,90,0.5666666666666667,24398677.5,,,17.0,2022-04-30,KENYA,MID,7834686.4416666655,0.43629247578346225,91.0,True,2022-04-30
STANBIC IBTC HOLDINGS NIGERIA (NIGERIA),7736218.5389185175,35.5,90,0.6333333333333333,19286971.426666666,,,19.0,2022-04-30,NIGERIA,MID,7736218.5389185175,0.4308090648779895,92.0,True,2022-04-30
DANGOTE SUGAR REFINERY NIGERIA (NIGERIA),7652896.375601852,16.2,90,0.6333333333333333,19079243.041666668,,,19.0,2022-04-30,NIGERIA,MID,7652896.375601852,0.42616907919487024,93.0,True,2022-04-30
RAYA HOLDING EGYPT (EGYPT),7556778.177599999,44.6,90,0.6,20991050.493333332,,,18.0,2022-04-30,EGYPT,MID,7556778.177599999,0.4208165169849712,94.0,True,2022-04-30
TANZANIA PORTLAND CEMENT (TANZANIA),7184690.708148147,4240.0,90,0.5666666666666667,22374469.333333332,,,17.0,2022-04-30,TANZANIA,LOW,7184690.708148147,1.4575901615155387,95.0,True,2022-04-30
ORAGROUP TOGO (TOGO),7069005.736675926,4025.0,90,0.6333333333333333,17623560.008333333,,,19.0,2022-04-30,TOGO,LOW,7069005.736675926,1.434120636785423,96.0,True,2022-04-30
MCB GROUP LTD MAURITIUS (MAURITIUS),7035775.748166666,330.5,90,0.7,14358726.016666668,,,21.0,2022-04-30,MAURITIUS,LOW,7035775.748166666,1.4273791212093327,97.0,True,2022-04-30
CUSTODIAN INVESTMENT NIGERIA (NIGERIA),7012653.634001849,7.15,90,0.6333333333333333,17483070.00166666,,,19.0,2022-04-30,NIGERIA,MID,7012653.634001849,0.39051569435109407,98.0,True,2022-04-30
SANTAM (SOUTH AFRICA),5596490.624399999,274.56,90,0.6,15545807.29,,,18.0,2022-04-30,SOUTH AFRICA,HIGH,5596490.624399999,0.026972898492782477,99.0,True,2022-04-30
GB AUTO EGYPT (EGYPT),5452486.56504,4.25,90,0.6,15145796.014,,,18.0,2022-04-30,EGYPT,MID,5452486.56504,0.3036342143810558,100.0,True,2022-04-30
HONEYWELL FLOUR MILLS NIGERIA (NIGERIA),5397111.4402696295,3.7,90,0.6333333333333333,13455402.482666668,,,19.0,2022-04-30,NIGERIA,MID,5397111.4402696295,0.3005505236089024,101.0,False,2022-04-30
SIDI KERIR PETROCHEMICALS EGYPT (EGYPT),5283122.6172,8.48,90,0.6,14675340.603333334,,,18.0,2022-04-30,EGYPT,MID,5283122.6172,0.29420279467310184,102.0,False,2022-04-30
JULIUS BERGER NIGERIA (NIGERIA),5220540.682196295,30.4,90,0.6333333333333333,13015198.376666665,,,19.0,2022-04-30,NIGERIA,MID,5220540.682196295,0.290717776151253,103.0,False,2022-04-30
TANGA CEMENT TANZANIA (TANZANIA),5133093.408888889,1800.0,90,0.5666666666666667,15985412.0,,,17.0,2022-04-30,TANZANIA,LOW,5133093.408888889,1.0413734918959612,104.0,False,2022-04-30
STANBIC HOLDINGS KENYA (KENYA),5131550.1,105.25,90,0.6,14254305.833333334,,,18.0,2022-04-30,KENYA,MID,5131550.1,0.28576213156778274,105.0,False,2022-04-30
ATTIJARIWAFA BANK MOROCCO (MOROCCO),5047062.8498499915,465.05,90,0.7,10300128.264999984,,,21.0,2022-04-30,MOROCCO,MID,5047062.8498499915,0.28105726535334846,106.0,False,2022-04-30
BUA CEMENT NIGERIA (NIGERIA),5013039.873044445,68.65,90,0.6333333333333333,12497883.340000002,,,19.0,2022-04-30,NIGERIA,MID,5013039.873044445,0.2791626178911257,107.0,False,2022-04-30
COSUMAR MOROCCO (MOROCCO),5010851.31085,250.0,90,0.7,10226227.165000001,,,21.0,2022-04-30,MOROCCO,MID,5010851.31085,0.27904074278797636,108.0,False,2022-04-30
STANDARD CHARTERED BANK KENYA (KENYA),4986748.499999999,128.5,90,0.6,13852079.166666664,,,18.0,2022-04-30,KENYA,MID,4986748.499999999,0.2776985225092985,109.0,False,2022-04-30
CUTIX PLC NIGERIA (NIGERIA),4964356.484759845,9.76,90,0.6333333333333333,12376512.01186665,,,19.0,2022-04-30,NIGERIA,MID,4964356.484759845,0.2764515718062108,110.0,False,2022-04-30
ORASCOM INVESTMENT HOLDING EGYPT (EGYPT),4718605.44456,0.42,90,0.6,13107237.345999999,,,18.0,2022-04-30,EGYPT,MID,4718605.44456,0.262766361740249,111.0,False,2022-04-30
TELECOM EGYPT (EGYPT),4635637.1298,16.32,90,0.6,12876769.805000002,,,18.0,2022-04-30,EGYPT,MID,4635637.1298,0.25814608092521724,112.0,False,2022-04-30
STERLING FINANCIAL HOLDINGS NIGERIA (NIGERIA),4591625.817623704,1.54,90,0.6333333333333333,11447266.581333334,,,19.0,2022-04-30,NIGERIA,MID,4591625.817623704,0.25569521010928314,113.0,False,2022-04-30
INTERNATIONAL BREWERIES NIGERIA (NIGERIA),4387310.842964815,5.1,90,0.6333333333333333,10937894.068333333,,,19.0,2022-04-30,NIGERIA,MID,4387310.842964815,0.24431746234652787,114.0,False,2022-04-30
TN CYBERTECH INVESTMENTS HOLDINGS (ZIMBABWE),4317347.664613333,164.6362,90,0.6333333333333333,10763470.632,,,19.0,2022-04-30,ZIMBABWE,LOW,4317347.664613333,0.8758795243121164,115.0,False,2022-04-30
MAROC TELECOM MOROCCO (MOROCCO),3909988.978233333,134.0,90,0.7,7979569.343333334,,,21.0,2022-04-30,MOROCCO,MID,3909988.978233333,0.2177367000327044,116.0,False,2022-04-30
AIICO INSURANCE NIGERIA (NIGERIA),3600940.0279244445,1.58,90,0.6333333333333333,8977412.812,,,19.0,2022-04-30,NIGERIA,MID,3600940.0279244445,0.20052660072975617,117.0,False,2022-04-30
MARSA MAROC MOROCCO (MOROCCO),3428830.5039333324,276.0,90,0.7,6997613.2733333325,,,21.0,2022-04-30,MOROCCO,MID,3428830.5039333324,0.19094228731950288,118.0,False,2022-04-30
STANDARD BANK MALAWI (MALAWI),3304691.5631914814,1400.11,90,0.6333333333333333,8238843.232333333,,,19.0,2022-04-30,MALAWI,LOW,3304691.5631914814,0.670437476715384,119.0,False,2022-04-30
EGYPT ALUMINIUM (EGYPT),3182652.9676800002,43.22,90,0.6,8840702.688000001,,,18.0,2022-04-30,EGYPT,MID,3182652.9676800002,0.1772333268430462,120.0,False,2022-04-30
HIPPO VALLEY ESTATES (ZIMBABWE),3179745.2424998144,225.0,90,0.6333333333333333,7927342.709833333,,,19.0,2022-04-30,ZIMBABWE,LOW,3179745.2424998144,0.6450890608745745,121.0,False,2022-04-30
LAFARGEHOLCIM MAROC MOROCCO (MOROCCO),3143001.8386666663,2000.0,90,0.7,6414289.466666667,,,21.0,2022-04-30,MOROCCO,MID,3143001.8386666663,0.17502526282240663,122.0,False,2022-04-30
AXA MANSARD NIGERIA (NIGERIA),2928767.0414259257,2.44,90,0.6333333333333333,7301635.283333333,,,19.0,2022-04-30,NIGERIA,MID,2928767.0414259257,0.16309510699765772,123.0,False,2022-04-30
IRELAND BLYTH MAURITIUS (MAURITIUS),2756402.161333333,224.0,90,0.7,5625310.533333333,,,21.0,2022-04-30,MAURITIUS,LOW,2756402.161333333,0.5592035669654032,124.0,False,2022-04-30
DAR ES SALAAM STOCK EXCHANGE PLC (TANZANIA),2473491.9155555554,1560.0,90,0.5666666666666667,7702916.0,,,17.0,2022-04-30,TANZANIA,LOW,2473491.9155555554,0.5018083070177528,125.0,False,2022-04-30
SBN HOLDINGS (NAMIBIA),2425188.4499999997,450.0,90,0.3,26946538.333333332,,,9.0,2022-04-30,NAMIBIA,LOW,2425188.4499999997,0.4920087681063513,126.0,False,2022-04-30
ETERNA PLC NIGERIA (NIGERIA),2374285.3974599997,6.02,90,0.6333333333333333,5919271.074,,,19.0,2022-04-30,NIGERIA,MID,2374285.3974599997,0.13221752548580396,127.0,False,2022-04-30
ABSA BANK KENYA (KENYA),2368556.64,9.98,90,0.6,6579324.0,,,18.0,2022-04-30,KENYA,MID,2368556.64,0.13189850649327686,128.0,False,2022-04-30
CADBURY NIGERIA (NIGERIA),2273196.6456166673,10.25,90,0.6333333333333333,5667249.255000002,,,19.0,2022-04-30,NIGERIA,MID,2273196.6456166673,0.12658816659008212,129.0,False,2022-04-30
NATIONAL INVESTMENT COMPANY TANZANIA (TANZANIA),2225164.8657407407,405.0,90,0.5666666666666667,6929579.166666667,,,17.0,2022-04-30,TANZANIA,LOW,2225164.8657407407,0.45142909386140134,130.0,False,2022-04-30
RAUBEX (SOUTH AFRICA),2209836.798,42.31,90,0.6,6138435.55,,,18.0,2022-04-30,SOUTH AFRICA,HIGH,2209836.798,0.010650550074755068,131.0,False,2022-04-30
